,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,8.097929000854492,3.9427199363708496,4.155208587646484,0.6302734613418579,0.6309570074081421
1,5.74459981918335,2.846607208251953,2.8979921340942383,0.6692870855331421,0.667724609375
2,9.930188179016113,4.950091361999512,4.980096340179443,0.632861316204071,0.632861316204071
3,6.349497318267822,3.17646861076355,3.1730284690856934,0.654345691204071,0.655029296875
4,5.560059070587158,2.7891414165496826,2.7709176540374756,0.7720702886581421,0.772656261920929
5,4.832248687744141,2.389709949493408,2.4425387382507324,0.680468738079071,0.6826171875
6,7.4864044189453125,3.731997013092041,3.7544074058532715,0.6764160394668579,0.676513671875
7,5.0855865478515625,2.559241771697998,2.5263447761535645,0.625439465045929,0.6256347894668579
8,5.799561500549316,2.9137091636657715,2.885852575302124,0.7244628667831421,0.723828136920929
9,6.1538801193237305,3.0997607707977295,3.054119110107422,0.654345691204071,0.6534668207168579
