,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,4.1684889793396,2.085017681121826,2.0834715366363525,0.6893601417541504,0.6796410083770752
1,3.305037021636963,1.393100619316101,1.9119359254837036,0.6621326208114624,0.6328822374343872
2,2.870560646057129,1.3745054006576538,1.4960553646087646,0.668340802192688,0.6896856427192688
3,2.880601167678833,1.435773491859436,1.444827675819397,0.6812220811843872,0.674688458442688
4,3.8547301292419434,1.9389821290969849,1.915747880935669,0.5264136791229248,0.5640345811843872
5,3.010514736175537,1.3748164176940918,1.6356985569000244,0.6342308521270752,0.606259286403656
6,5.371206760406494,2.7606916427612305,2.6105144023895264,0.6233026385307312,0.5978887677192688
7,3.5193562507629395,1.822763204574585,1.696593165397644,0.6574358344078064,0.6910109519958496
8,3.795197010040283,1.9647316932678223,1.8304654359817505,0.6179547905921936,0.6365792155265808
9,3.794916868209839,1.8377656936645508,1.9571512937545776,0.6732701063156128,0.6720145344734192
