,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,2.028041124343872,1.0140137672424316,1.0140271186828613,0.53076171875,0.53076171875
1,2.0249972343444824,1.0125057697296143,1.0124915838241577,0.533007800579071,0.533007800579071
2,2.0290491580963135,1.0145303010940552,1.0145188570022583,0.529052734375,0.529052734375
3,2.036311626434326,1.0181639194488525,1.0181477069854736,0.5255371332168579,0.5255371332168579
4,2.0261545181274414,1.0130730867385864,1.0130813121795654,0.532470703125,0.532470703125
5,2.037433624267578,1.018713355064392,1.018720030784607,0.5252929925918579,0.5252929925918579
6,2.022017002105713,1.0110019445419312,1.0110151767730713,0.5350097417831421,0.5350097417831421
7,2.046414613723755,1.0232115983963013,1.0232027769088745,0.520703136920929,0.520703136920929
8,2.0212297439575195,1.0106080770492554,1.0106217861175537,0.5341796875,0.5341796875
9,2.0217559337615967,1.0108728408813477,1.010883092880249,0.534960925579071,0.534960925579071
