,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,2.7472729682922363,1.3740490674972534,1.373223900794983,0.2793945372104645,0.2794433534145355
1,2.747307300567627,1.3736988306045532,1.3736085891723633,0.27958983182907104,0.27958983182907104
2,2.739574909210205,1.3696300983428955,1.3699448108673096,0.28388673067092896,0.28388673067092896
3,2.7453818321228027,1.3726370334625244,1.3727447986602783,0.2811523377895355,0.2811523377895355
4,2.7339749336242676,1.3669593334197998,1.3670156002044678,0.2884277403354645,0.28803712129592896
5,2.731905460357666,1.366180419921875,1.365725040435791,0.28276365995407104,0.28276365995407104
6,2.7407736778259277,1.3703590631484985,1.3704146146774292,0.28251951932907104,0.28251951932907104
7,2.738243579864502,1.3693650960922241,1.3688784837722778,0.284423828125,0.28437501192092896
8,2.7398805618286133,1.3699275255203247,1.369952917098999,0.28515625,0.28515625
9,2.665956974029541,1.333105444908142,1.332851767539978,0.2887206971645355,0.2887206971645355
