,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,3.340029716491699,1.673115849494934,1.6669141054153442,0.37351295351982117,0.3795942962169647
1,3.3319404125213623,1.6676334142684937,1.6643071174621582,0.3788618743419647,0.3812144994735718
2,3.321277618408203,1.6635375022888184,1.6577401161193848,0.3805708587169647,0.3865411877632141
3,3.336846113204956,1.6666882038116455,1.6701580286026,0.3804376721382141,0.377197265625
4,3.3342397212982178,1.668627142906189,1.6656126976013184,0.3770197033882141,0.3805042505264282
5,3.3295462131500244,1.6678630113601685,1.6616835594177246,0.3793279528617859,0.3844105005264282
6,3.3371055126190186,1.6719412803649902,1.6651641130447388,0.37451171875,0.3804376721382141
7,3.321920871734619,1.6621571779251099,1.6597636938095093,0.3829900622367859,0.38478782773017883
8,3.33819580078125,1.6736493110656738,1.664547324180603,0.3722478747367859,0.38112571835517883
9,3.3314924240112305,1.6657204627990723,1.6657716035842896,0.3804154694080353,0.3801713287830353
