,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,3.3519413471221924,1.6749489307403564,1.6769920587539673,0.36992186307907104,0.36882323026657104
1,3.3422064781188965,1.6702070236206055,1.6719996929168701,0.37214356660842896,0.3711181581020355
2,3.3446240425109863,1.6724166870117188,1.6722071170806885,0.3699951171875,0.37109375
3,3.354518175125122,1.6762466430664062,1.6782718896865845,0.3690185546875,0.36750489473342896
4,3.3587584495544434,1.676842451095581,1.6819162368774414,0.36857908964157104,0.371826171875
5,3.3394267559051514,1.6716381311416626,1.6677882671356201,0.3726806640625,0.37653809785842896
6,3.364370822906494,1.6750595569610596,1.6893112659454346,0.3697265684604645,0.3719726502895355
7,3.3956139087677,1.675811767578125,1.719801664352417,0.37043458223342896,0.3693603575229645
8,3.3439669609069824,1.6737617254257202,1.67020583152771,0.36896973848342896,0.37255859375
9,3.348029375076294,1.674041986465454,1.6739877462387085,0.37104493379592896,0.3713622987270355
