,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,2.7569687366485596,1.3786851167678833,1.3782838582992554,0.3013780415058136,0.3020833432674408
1,2.755192279815674,1.377655029296875,1.3775372505187988,0.3040364682674408,0.3040364682674408
2,2.759610176086426,1.3796428442001343,1.379967212677002,0.3005099892616272,0.3005099892616272
3,2.754577398300171,1.377272367477417,1.3773051500320435,0.3062065839767456,0.3063150942325592
4,2.757730007171631,1.3788838386535645,1.3788456916809082,0.3034939169883728,0.3034939169883728
5,2.7546274662017822,1.3773036003112793,1.3773237466812134,0.3030056357383728,0.3029513955116272
6,2.7543132305145264,1.3771345615386963,1.3771785497665405,0.3076171875,0.3075086772441864
7,2.7577035427093506,1.3789196014404297,1.3787841796875,0.2998046875,0.2998046875
8,2.7542738914489746,1.3771719932556152,1.377102017402649,0.3036566972732544,0.3036566972732544
9,2.7568445205688477,1.3784364461898804,1.3784080743789673,0.3028971254825592,0.3028971254825592
