,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,22,28,43,49
1,22,28,43,36
2,22,28,29,20
3,22,28,38,28
4,22,28,19,34
5,22,28,12,17
6,22,28,22,18
7,22,28,39,44
8,22,28,28,40
9,22,28,12,18
10,22,28,39,12
11,22,28,20,43
12,22,28,44,35
13,22,28,47,43
14,22,28,12,45
15,22,28,16,28
16,22,28,10,49
17,22,28,41,35
18,22,28,22,27
19,22,28,44,25
20,22,28,20,33
21,22,28,26,16
22,22,28,18,45
23,22,28,42,26
24,22,28,30,18
25,22,28,31,37
26,22,28,47,34
27,22,28,22,44
28,22,28,45,32
29,22,28,32,44
30,22,28,24,26
31,22,28,32,31
32,22,28,35,13
33,22,28,35,49
34,22,28,44,17
35,22,28,42,45
36,22,28,15,32
37,22,28,36,49
38,22,28,26,23
39,22,28,31,49
40,22,28,11,48
41,22,28,43,19
42,22,28,38,34
43,22,28,49,20
44,22,28,42,37
45,22,28,48,28
46,22,28,10,41
47,22,28,38,39
48,22,28,49,18
49,22,28,27,49
50,22,28,15,18
51,22,28,46,13
52,22,28,20,21
53,22,28,48,33
54,22,28,16,12
55,22,28,17,18
56,22,28,34,40
57,22,28,27,35
58,22,28,36,39
59,22,28,11,20
60,22,28,14,32
61,22,28,35,22
62,22,28,15,34
63,22,28,15,40
64,22,28,25,19
65,22,28,34,29
66,22,28,43,11
67,22,28,20,32
68,22,28,22,16
69,22,28,36,37
70,22,28,35,28
71,22,28,16,35
72,22,28,27,14
73,22,28,23,15
74,22,28,46,33
75,22,28,19,42
76,22,28,27,42
77,22,28,29,29
78,22,28,22,17
79,22,28,34,26
80,22,28,14,29
81,22,28,30,18
82,22,28,45,32
83,22,28,16,22
84,22,28,11,49
85,22,28,45,22
86,22,28,34,22
87,22,28,37,40
88,22,28,39,17
89,22,28,48,40
90,22,28,48,17
91,22,28,30,44
92,22,28,10,48
93,22,28,49,29
94,22,28,14,46
95,22,28,15,35
96,22,28,36,16
97,22,28,33,18
98,22,28,10,28
99,22,28,28,30
100,22,28,33,32
101,22,28,40,39
102,22,28,46,37
103,22,28,48,18
104,22,28,15,35
105,22,28,36,27
106,22,28,46,30
107,22,28,31,33
108,22,28,16,21
109,22,28,29,15
110,22,28,32,12
111,22,28,33,49
112,22,28,13,42
113,22,28,10,10
114,22,28,13,40
115,22,28,34,11
116,22,28,32,34
117,22,28,40,48
118,22,28,41,19
119,22,28,10,43
120,22,28,30,45
121,22,28,28,36
122,22,28,24,21
123,22,28,13,43
124,22,28,44,36
125,22,28,20,42
126,22,28,22,30
127,22,28,23,49
128,22,28,14,14
129,22,28,44,24
130,22,28,21,44
131,22,28,48,39
132,22,28,49,22
133,22,28,40,10
134,22,28,43,18
135,22,28,26,19
136,22,28,43,22
137,22,28,26,47
138,22,28,14,28
139,22,28,10,15
140,22,28,12,34
141,22,28,17,45
142,22,28,29,12
143,22,28,38,18
144,22,28,10,47
145,22,28,20,23
146,22,28,43,28
147,22,28,11,25
148,22,28,12,40
149,22,28,14,27
150,22,28,47,11
151,22,28,28,42
152,22,28,38,16
153,22,28,43,40
154,22,28,22,44
155,22,28,10,13
156,22,28,45,10
157,22,28,16,41
158,22,28,15,24
159,22,28,37,36
160,22,28,48,27
161,22,28,41,49
162,22,28,25,40
163,22,28,35,36
164,22,28,30,18
165,22,28,40,14
166,22,28,24,26
167,22,28,12,48
168,22,28,30,11
169,22,28,43,18
170,22,28,29,45
171,22,28,36,20
172,22,28,22,10
173,22,28,19,49
174,22,28,46,47
175,22,28,44,23
176,22,28,43,35
177,22,28,39,30
