,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,1,1,1,2,1,1,1,1,4,2,4,4
1,1,1,1,2,1,1,2,3,2,2,2,2
2,1,1,1,2,1,1,2,3,2,3,2,1
3,3,3,3,4,4,4,3,3,2,2,1,3
4,3,3,3,4,4,4,2,2,1,1,3,1
5,3,3,3,4,4,1,3,2,2,1,4,3
6,3,3,3,4,4,1,2,3,1,4,1,4
7,3,3,3,4,4,1,2,4,3,1,2,1
8,3,3,3,4,4,1,4,4,3,4,4,4
9,3,3,3,4,4,1,4,4,1,3,2,1
10,3,3,3,4,4,1,2,3,3,4,2,2
11,3,3,3,4,4,1,3,3,2,1,2,4
12,3,3,3,4,4,1,4,3,3,2,1,2
13,3,3,3,4,4,4,1,2,1,2,4,3
14,3,1,3,4,1,3,4,4,2,3,2,1
15,3,1,3,4,3,3,1,2,1,3,3,1
16,3,3,2,3,1,3,1,1,3,4,2,2
17,2,3,2,4,1,3,3,4,1,2,2,3
18,3,4,3,4,4,3,4,4,2,1,1,4
19,1,1,1,2,1,1,3,2,2,4,1,1
20,1,1,1,2,1,1,2,1,4,2,2,4
21,1,1,1,2,1,1,2,4,3,2,4,4
22,1,1,1,2,3,4,4,1,2,2,1,4
23,3,3,4,3,4,3,4,3,2,1,4,3
24,3,3,3,4,4,1,3,2,1,3,2,4
25,1,3,1,4,4,1,1,1,3,3,2,3
26,3,3,1,4,4,1,2,1,3,3,2,1
27,3,3,1,4,4,1,2,4,2,2,3,1
28,3,1,3,4,3,4,1,1,1,3,2,3
29,3,1,3,4,3,3,1,4,3,1,1,2
30,3,1,3,4,3,3,1,4,4,4,2,1
31,1,4,1,4,4,1,4,2,2,2,4,2
32,1,4,1,4,4,1,1,4,4,2,3,3
33,1,4,1,4,4,1,2,2,4,2,4,4
34,1,4,1,4,4,1,1,3,2,3,4,3
35,1,4,1,4,4,1,2,3,3,4,2,3
36,1,4,1,4,4,1,3,1,4,4,4,2
37,1,3,1,4,3,4,3,3,2,2,3,3
38,3,3,1,4,3,3,3,2,4,3,2,2
39,3,1,1,4,3,3,1,4,4,3,1,2
40,3,1,1,4,3,3,4,2,1,1,1,4
41,3,1,1,4,3,3,2,2,3,3,1,2
42,3,1,4,4,3,4,2,2,4,4,3,3
43,1,1,1,4,3,4,4,3,4,1,1,2
44,1,3,1,4,4,3,2,4,4,1,3,4
45,3,3,1,4,3,3,2,1,3,1,2,3
46,3,3,1,4,4,3,4,2,2,1,3,2
47,1,3,1,4,4,3,4,1,4,2,2,1
48,1,3,1,4,4,3,2,3,2,2,1,3
