,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,2,4,3,2,4,1,1,3,1,3,1,1
1,2,2,3,2,1,1,1,2,3,4,2,2
2,3,2,3,2,1,1,2,3,1,2,2,4
3,2,2,3,2,4,1,2,4,1,4,2,4
4,2,2,4,3,1,3,2,2,1,3,1,2
5,2,2,4,3,1,3,1,3,4,1,1,1
6,2,2,4,3,1,3,1,2,1,1,4,4
7,2,2,4,3,1,3,1,1,4,2,4,3
8,2,1,4,3,3,1,1,2,1,3,2,2
9,2,1,4,3,3,1,2,1,4,3,1,2
10,4,1,4,3,3,1,4,1,1,2,2,1
11,4,1,4,3,3,1,3,1,1,4,2,1
12,4,1,4,3,3,1,4,4,2,4,3,4
13,2,2,4,3,3,2,1,1,3,4,3,4
14,2,2,4,3,3,2,3,4,4,4,4,1
15,3,2,3,2,3,1,1,3,3,1,2,4
16,3,2,3,2,3,1,3,4,2,1,3,3
17,3,2,3,2,3,1,4,2,2,2,3,3
18,3,2,3,2,3,1,3,1,3,4,4,4
19,3,2,3,2,3,1,4,2,4,3,1,1
20,2,2,4,2,3,1,3,2,3,2,3,2
21,2,4,4,2,3,1,3,1,1,3,1,2
22,2,2,4,2,3,2,1,3,1,2,2,4
23,2,2,4,2,3,1,4,1,3,1,3,3
24,2,2,4,2,3,2,3,3,1,4,2,1
25,2,2,4,2,3,2,1,4,4,2,4,2
26,3,2,3,2,4,2,4,1,1,4,1,1
27,3,2,3,2,4,2,3,3,2,4,1,4
28,3,2,3,2,4,1,3,3,3,1,2,1
29,3,2,3,2,4,2,2,2,4,4,3,2
30,3,2,3,2,4,2,1,1,4,3,4,3
31,3,2,3,2,4,2,1,3,1,4,2,2
32,3,2,3,2,4,2,3,3,1,1,1,4
33,2,2,4,2,1,2,2,1,4,2,3,4
34,2,2,4,2,1,2,3,4,2,3,3,4
35,2,2,4,2,3,2,3,2,3,2,1,3
36,3,2,4,2,1,2,2,4,1,4,3,1
37,3,1,1,2,3,2,4,4,3,4,2,2
38,3,1,1,2,3,2,2,1,3,4,3,3
39,3,1,1,3,3,2,4,3,3,1,4,4
40,1,1,1,3,3,2,2,3,3,4,1,1
41,1,1,1,3,3,2,3,4,3,3,3,1
42,1,1,1,3,3,2,3,4,1,3,4,2
43,3,1,1,3,3,2,3,2,3,4,2,4
44,3,1,1,3,3,2,4,1,2,2,3,3
45,1,1,1,3,1,2,4,3,4,2,2,4
46,1,1,1,3,1,1,2,4,2,4,3,1
47,1,1,1,4,1,1,3,1,3,1,4,4
48,1,1,1,4,1,1,2,2,3,3,4,4
49,1,1,1,3,1,1,1,3,2,2,4,1
50,1,1,1,2,1,1,3,2,4,4,3,1
51,1,1,1,2,3,2,2,2,1,4,4,2
52,1,1,1,2,3,2,3,1,1,4,4,2
53,1,1,1,2,3,2,3,1,1,2,2,1
54,1,1,1,2,4,2,4,4,4,4,1,3
55,1,1,1,2,4,2,2,3,1,3,2,4
56,1,1,1,2,4,2,2,2,2,2,3,4
57,1,1,1,2,1,1,1,3,2,2,3,3
58,2,1,1,2,1,1,1,4,3,1,4,2
59,1,1,1,2,1,2,4,2,3,2,3,2
60,1,1,1,2,1,2,1,2,3,2,1,2
61,4,1,1,2,1,2,4,1,4,4,3,3
62,4,1,1,2,1,2,3,1,1,2,1,3
63,1,1,1,2,1,2,2,1,2,3,1,4
64,1,1,1,2,1,2,2,3,4,2,1,4
65,1,4,1,2,1,2,2,3,4,1,3,2
66,1,4,1,2,1,2,4,4,2,1,4,2
67,1,4,1,2,1,2,1,3,3,3,4,2
68,1,2,1,2,1,2,3,3,4,1,2,4
69,1,2,1,2,1,2,4,2,3,1,1,2
70,1,2,1,2,1,2,2,3,2,3,4,3
71,1,1,1,2,1,2,3,2,3,3,4,2
72,1,1,1,2,1,2,1,2,3,2,4,4
73,4,2,1,2,1,2,3,2,3,4,4,3
74,1,2,1,2,1,2,3,4,2,3,1,1
75,1,2,1,2,1,2,4,2,2,1,2,2
76,1,2,1,2,1,2,2,1,3,3,2,1
77,1,2,1,2,1,2,1,1,3,1,1,2
78,1,2,1,2,4,2,2,1,4,2,4,1
79,1,2,1,2,1,2,4,3,1,1,4,1
80,1,2,1,4,1,2,3,3,1,1,2,3
81,3,2,3,4,4,2,1,3,4,1,4,3
82,3,3,3,3,4,2,4,2,3,2,3,3
83,3,2,3,3,4,2,2,2,1,1,3,2
84,3,3,3,3,4,2,1,3,3,1,4,2
85,3,3,2,3,4,2,4,2,4,3,1,3
86,3,3,3,3,4,2,3,4,1,2,4,3
87,3,2,3,2,1,2,2,4,3,2,4,1
88,3,2,3,2,1,2,4,2,4,1,1,1
89,1,2,3,1,1,2,3,4,4,2,3,2
90,1,2,2,1,1,2,2,4,3,4,2,2
91,1,2,2,1,1,2,4,1,2,4,3,1
92,3,3,2,3,4,2,4,4,3,1,4,2
93,3,3,2,3,4,2,2,2,3,1,4,2
94,3,3,2,3,4,2,3,1,1,4,4,1
95,3,1,2,3,4,2,4,2,1,4,3,4
96,3,2,2,3,1,2,2,1,3,2,1,4
97,3,2,3,3,1,2,4,4,2,1,1,2
98,3,3,2,3,4,2,1,3,4,3,3,3
99,3,3,2,3,4,2,2,1,2,1,2,2
100,3,3,2,3,4,2,1,3,1,3,3,2
101,3,3,2,3,4,2,1,1,3,1,4,2
102,3,3,2,3,4,2,3,2,1,4,2,3
103,3,3,4,1,2,2,2,2,2,4,2,1
104,3,3,4,1,2,2,2,3,3,4,1,3
105,3,3,1,4,2,3,3,2,1,1,3,3
106,3,3,1,4,2,3,2,4,2,2,4,1
107,3,2,1,4,2,2,4,4,3,4,2,2
108,3,3,4,4,2,2,1,4,4,1,1,2
109,3,2,1,3,4,2,1,1,3,4,4,4
110,3,3,4,4,4,2,3,2,2,3,4,3
111,3,3,1,4,4,2,2,1,3,2,1,1
112,3,3,4,4,4,2,1,3,1,1,4,4
113,3,3,4,4,4,2,4,4,3,1,2,4
114,3,3,4,1,4,2,1,2,3,1,3,2
115,3,3,4,4,4,2,2,1,3,4,4,1
116,3,3,3,4,4,2,1,3,3,1,2,1
117,3,3,3,4,4,2,2,1,3,1,3,4
118,3,3,4,4,4,2,4,2,4,3,4,1
119,3,3,4,4,4,2,4,2,1,3,1,2
120,3,3,2,4,4,2,4,4,4,2,1,3
121,3,2,3,1,4,2,1,1,2,1,1,4
122,3,2,3,1,4,2,3,3,3,2,1,3
123,3,2,3,1,4,2,1,4,2,2,1,2
124,3,2,3,1,4,2,2,2,2,2,3,2
125,3,2,3,1,4,1,3,4,2,3,1,2
126,3,2,3,1,4,1,4,1,1,4,1,4
127,3,2,3,1,4,1,2,2,1,2,4,4
128,3,2,3,3,4,1,1,1,1,2,1,2
129,3,2,3,3,4,1,3,4,1,2,4,4
130,3,2,3,3,4,1,4,2,1,2,1,3
131,3,2,3,3,4,1,2,3,4,2,4,2
132,3,2,3,4,4,2,2,1,1,4,1,2
133,3,2,3,4,4,2,4,2,4,3,4,4
134,3,2,3,3,4,2,1,1,1,1,3,3
135,3,2,3,3,4,2,2,2,4,4,3,4
136,3,2,3,3,4,2,1,3,1,2,4,2
137,3,2,3,3,4,2,1,3,3,1,2,4
138,3,2,3,4,4,2,4,1,3,4,3,4
139,3,3,3,3,4,2,3,2,1,3,4,4
140,3,3,3,3,4,2,4,1,1,1,4,2
141,3,3,3,3,4,2,4,3,3,2,3,4
142,3,3,3,3,4,2,4,2,4,3,2,1
143,3,2,3,3,4,2,1,3,4,3,3,2
144,3,3,3,3,4,2,4,1,1,3,2,2
145,3,2,3,3,4,2,4,3,3,3,4,2
146,3,2,3,3,4,2,1,3,2,3,4,3
147,3,2,3,3,4,2,3,3,3,2,2,2
148,3,2,3,3,4,2,4,2,2,2,1,2
149,3,2,3,3,4,2,2,3,2,3,1,3
150,3,2,3,3,4,2,2,3,2,4,4,1
151,3,2,3,3,4,2,3,3,1,1,2,2
152,3,2,3,3,4,2,3,4,3,1,2,4
153,3,2,3,3,4,2,3,2,1,2,2,2
154,3,2,3,3,4,2,1,4,4,1,2,1
155,3,2,3,3,4,2,2,4,3,4,2,2
156,3,2,3,3,4,2,3,4,3,1,3,3
157,3,2,3,3,4,2,4,2,4,3,3,1
158,3,2,3,3,4,2,1,1,3,3,1,1
159,3,2,3,3,4,2,2,4,4,3,4,1
160,3,2,3,1,4,2,3,1,3,4,1,3
161,3,3,4,1,4,2,4,1,2,4,1,1
