,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,4,3,1,4,3,2,1,1,2,1,2,2
1,4,3,1,4,3,2,1,4,4,4,3,3
2,1,3,1,4,2,2,1,2,2,3,2,3
3,1,3,2,1,3,2,3,2,3,4,3,1
4,1,3,2,1,3,2,3,3,4,2,3,3
5,1,3,1,1,3,2,3,1,2,1,3,3
6,1,4,1,1,3,2,1,1,4,2,2,3
7,1,4,1,3,3,2,1,3,1,4,2,1
8,1,3,1,3,3,2,3,3,1,1,1,4
9,4,4,1,4,3,2,1,1,4,3,3,2
10,3,4,1,4,1,2,1,3,2,2,4,1
11,3,3,1,4,2,2,4,1,3,1,1,1
12,1,1,2,4,1,2,4,1,1,3,3,1
13,1,1,1,4,1,2,1,4,2,2,1,3
14,1,1,1,4,2,2,2,3,1,1,2,1
15,1,1,1,4,1,1,1,3,4,4,2,1
16,1,1,1,3,1,1,1,4,3,2,2,3
17,1,1,1,3,1,2,3,3,2,2,1,4
18,1,1,1,3,1,1,3,2,4,1,1,1
19,2,1,2,1,4,4,1,3,1,1,2,1
20,1,1,2,1,4,4,1,2,3,4,4,3
21,2,1,2,1,1,4,2,3,1,4,4,2
22,1,1,2,1,3,2,4,4,1,2,1,1
23,1,1,2,1,3,2,3,3,2,4,2,2
24,1,1,2,1,3,2,1,3,4,2,4,3
25,1,1,1,1,1,2,1,3,1,3,4,2
26,1,1,1,1,1,2,1,4,1,2,1,1
27,2,1,2,1,1,4,2,1,4,2,3,1
28,3,1,1,1,4,3,3,3,1,4,2,1
29,3,2,1,1,3,3,3,2,3,2,1,2
30,3,2,1,1,1,3,1,1,3,1,4,4
31,3,1,1,2,4,3,4,4,4,1,2,3
32,3,1,1,2,4,3,2,1,3,2,4,1
33,3,1,1,2,4,3,1,1,4,3,3,3
34,3,1,1,2,4,3,1,3,2,3,3,2
35,3,1,1,2,4,3,3,1,4,1,3,4
36,3,4,3,1,4,4,1,3,4,3,3,4
37,1,1,3,2,4,4,3,4,4,4,4,3
38,1,1,4,2,1,3,1,2,3,4,4,1
39,1,4,2,3,4,4,3,3,4,2,4,4
40,1,1,2,3,4,4,4,2,1,4,3,2
41,1,4,1,4,2,3,2,1,3,3,3,1
42,1,2,1,4,1,3,1,2,2,1,3,2
43,1,4,2,2,4,3,3,2,3,3,3,1
44,1,2,3,2,4,4,3,2,4,1,4,3
45,1,2,3,2,4,4,4,3,3,4,3,2
46,3,2,3,2,4,4,4,2,3,4,3,3
47,4,4,3,2,4,4,1,2,4,1,2,2
48,4,4,3,2,4,4,1,1,1,2,1,2
49,4,4,3,1,4,4,3,1,2,4,4,1
50,4,4,2,2,4,4,3,4,3,2,4,1
51,4,3,2,4,1,3,2,2,2,2,3,1
52,4,3,2,4,1,4,3,1,2,1,4,1
53,4,3,2,4,1,4,2,4,4,2,3,2
54,4,3,2,4,3,4,1,1,4,3,4,1
55,4,3,2,4,3,4,1,4,2,4,3,3
56,4,3,2,4,3,4,1,4,2,2,4,3
57,4,3,2,4,3,2,1,3,1,3,4,1
58,4,2,2,4,3,2,2,4,4,3,4,4
59,3,3,2,4,1,2,3,1,2,1,4,1
60,4,2,2,4,1,2,2,1,3,1,1,1
61,4,1,2,4,1,2,2,2,4,4,1,1
62,4,1,2,4,1,4,4,4,4,1,3,2
63,4,1,2,4,1,4,1,2,2,2,2,3
64,4,4,1,4,3,2,1,4,1,2,4,4
65,3,3,2,4,1,2,2,1,3,1,4,4
66,3,3,2,4,1,2,1,3,2,4,3,3
67,3,3,2,4,1,2,1,2,1,3,4,4
68,3,3,2,4,1,2,3,1,3,3,3,4
69,3,3,2,4,1,2,2,4,2,4,4,3
70,3,2,2,4,1,4,4,2,4,2,3,4
71,4,3,2,4,1,2,3,2,1,4,2,2
72,3,3,2,4,1,4,1,4,3,4,3,3
73,3,1,2,4,1,4,4,1,4,3,1,2
74,3,4,2,1,1,4,1,3,4,1,4,4
75,3,1,2,1,1,4,4,1,2,3,4,1
76,3,4,2,1,1,4,4,4,4,3,3,4
77,3,4,2,3,4,4,4,2,1,4,4,4
78,3,4,2,3,4,4,4,3,4,3,4,2
79,3,4,2,3,4,4,1,1,4,2,3,1
80,3,4,2,3,4,4,1,2,3,4,2,3
81,3,4,2,3,4,4,2,4,4,3,2,2
82,3,4,2,1,4,2,4,3,4,4,3,1
83,3,4,2,1,4,3,2,4,4,3,4,1
84,3,4,2,1,4,4,1,3,1,4,1,1
85,3,1,2,1,4,4,4,2,2,1,4,4
86,3,1,2,1,4,4,4,1,2,1,3,4
87,3,1,2,1,4,4,2,1,4,1,1,1
88,3,1,2,1,4,4,1,2,2,1,2,3
89,3,1,2,1,4,4,2,3,2,4,2,2
90,3,1,2,1,4,4,2,2,4,3,3,1
91,4,3,2,4,3,4,1,1,1,2,1,3
92,4,3,2,4,3,4,2,2,2,4,4,3
93,4,3,2,4,3,4,3,4,2,2,3,1
94,4,3,2,4,3,4,1,4,3,3,4,3
95,4,3,2,4,3,4,3,1,2,4,4,2
96,4,3,2,4,3,4,4,3,4,2,3,3
97,4,3,2,4,3,4,4,2,4,1,1,2
98,4,3,2,4,3,4,2,2,2,3,4,2
99,4,3,2,4,1,4,2,4,4,2,4,2
100,4,3,2,4,1,4,4,3,1,1,2,2
101,4,3,1,4,1,2,4,1,2,3,1,2
102,4,3,1,4,1,2,2,1,3,3,4,1
103,4,2,2,4,1,2,3,2,3,1,1,4
104,4,3,2,4,1,4,1,4,2,3,1,4
