,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,27.0,17.0,27.0,17.0
1,27.0,17.0,31.0,11.0
2,30.0,13.0,32.0,10.0
3,30.0,13.0,31.0,11.0
4,30.0,13.0,31.0,11.0
5,30.0,13.0,30.0,13.0
6,27.0,17.0,32.0,10.0
7,27.0,17.0,27.0,17.0
8,27.0,13.0,27.0,17.0
9,30.0,13.0,31.0,11.0
10,30.0,13.0,27.0,17.0
11,30.0,13.0,27.0,17.0
12,30.0,13.0,27.0,17.0
13,30.0,13.0,32.0,10.0
14,30.0,13.0,32.0,10.0
15,30.0,13.0,31.0,11.0
16,30.0,13.0,27.0,17.0
17,27.0,17.0,27.0,17.0
18,27.0,17.0,27.0,17.0
19,27.0,17.0,30.0,13.0
20,27.0,17.0,30.0,13.0
21,27.0,17.0,30.0,13.0
22,27.0,17.0,30.0,13.0
23,30.0,13.0,31.0,11.0
24,30.0,13.0,32.0,10.0
25,30.0,13.0,27.0,17.0
26,27.0,17.0,31.0,11.0
27,27.0,17.0,32.0,10.0
28,27.0,17.0,32.0,10.0
29,27.0,17.0,27.0,17.0
30,27.0,13.0,32.0,10.0
31,27.0,13.0,30.0,13.0
32,27.0,17.0,31.0,11.0
33,27.0,17.0,30.0,13.0
34,27.0,17.0,30.0,13.0
35,27.0,17.0,32.0,10.0
36,27.0,17.0,32.0,10.0
37,27.0,17.0,27.0,17.0
38,32.0,10.0,30.0,13.0
39,32.0,10.0,27.0,17.0
40,31.0,11.0,27.0,17.0
41,31.0,11.0,31.0,11.0
42,31.0,11.0,30.0,13.0
43,31.0,11.0,31.0,11.0
44,31.0,11.0,32.0,10.0
45,31.0,17.0,32.0,10.0
46,31.0,11.0,27.0,17.0
47,31.0,11.0,30.0,13.0
48,31.0,13.0,27.0,17.0
49,27.0,17.0,31.0,11.0
50,31.0,11.0,30.0,13.0
51,31.0,11.0,30.0,13.0
52,31.0,11.0,30.0,13.0
53,27.0,17.0,32.0,10.0
54,27.0,17.0,27.0,17.0
55,27.0,17.0,30.0,13.0
56,31.0,17.0,30.0,13.0
57,31.0,11.0,32.0,10.0
58,31.0,11.0,32.0,10.0
59,27.0,17.0,31.0,11.0
60,27.0,17.0,30.0,13.0
61,31.0,17.0,31.0,11.0
62,31.0,17.0,32.0,10.0
63,27.0,17.0,32.0,10.0
64,31.0,11.0,31.0,11.0
65,31.0,11.0,30.0,13.0
66,31.0,11.0,27.0,17.0
67,31.0,11.0,30.0,13.0
68,31.0,11.0,32.0,10.0
69,31.0,11.0,31.0,11.0
70,31.0,11.0,27.0,17.0
71,31.0,11.0,27.0,17.0
72,31.0,11.0,32.0,10.0
73,31.0,11.0,30.0,13.0
74,31.0,11.0,31.0,11.0
75,31.0,11.0,27.0,17.0
76,31.0,11.0,27.0,17.0
77,31.0,11.0,32.0,10.0
78,31.0,11.0,31.0,11.0
79,31.0,17.0,31.0,11.0
80,31.0,17.0,27.0,17.0
81,30.0,13.0,27.0,17.0
82,30.0,13.0,32.0,10.0
83,30.0,13.0,31.0,11.0
84,30.0,13.0,27.0,17.0
85,30.0,13.0,27.0,17.0
86,27.0,17.0,30.0,13.0
87,27.0,17.0,32.0,10.0
88,30.0,13.0,32.0,10.0
89,31.0,13.0,32.0,10.0
90,31.0,11.0,32.0,10.0
91,31.0,11.0,32.0,10.0
92,31.0,11.0,31.0,11.0
