,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,30,24,30,14
1,30,24,43,34
2,30,24,26,31
3,30,24,32,37
4,30,24,49,47
5,30,24,32,12
6,30,24,22,36
7,30,24,46,39
8,30,24,22,12
9,30,24,42,42
10,30,24,19,16
11,30,24,30,15
12,30,24,19,13
13,30,24,27,28
14,30,24,13,15
15,30,24,30,17
16,30,24,26,27
17,30,24,19,24
18,30,24,23,37
19,30,24,48,38
20,30,24,28,23
21,30,24,16,21
22,30,24,22,45
23,30,24,24,25
24,30,24,22,45
25,30,24,36,26
26,30,24,43,11
27,30,24,13,38
28,30,24,25,33
29,30,24,12,10
30,30,24,37,48
31,30,24,47,30
32,30,24,11,46
33,30,24,34,27
34,30,24,12,35
35,30,24,49,18
36,30,24,45,36
37,30,24,26,10
38,30,24,45,46
39,30,24,16,43
40,30,24,39,45
41,30,24,33,13
42,30,24,16,29
43,30,24,41,25
44,30,24,44,28
45,30,24,45,15
46,30,24,34,46
47,30,24,34,22
48,30,24,42,40
49,30,24,39,35
50,30,24,23,26
51,30,24,35,19
52,30,24,21,39
53,30,24,33,41
54,30,24,13,14
55,30,24,11,33
56,30,24,47,41
57,30,24,34,28
58,30,24,40,22
59,30,24,35,41
60,30,24,34,23
61,30,24,11,39
62,30,24,45,11
63,30,24,26,34
64,30,24,35,22
65,30,24,30,28
66,30,24,41,29
67,30,24,37,27
68,30,24,23,42
69,30,24,32,22
70,30,24,25,19
71,30,24,18,11
72,30,24,35,39
73,30,24,38,43
74,30,24,24,28
75,30,24,33,16
76,30,24,47,41
77,30,24,35,15
78,30,24,44,17
79,30,24,10,46
80,30,24,26,17
81,30,24,22,28
82,30,24,39,36
83,30,24,44,18
84,30,24,49,38
85,30,24,14,30
86,30,24,27,20
87,30,24,40,41
88,30,24,40,48
89,30,24,24,35
90,30,24,45,47
91,30,24,42,13
92,30,24,48,20
93,30,24,29,49
94,30,24,15,43
95,30,24,35,41
96,30,24,14,17
97,30,24,41,40
98,30,24,19,35
99,30,24,19,44
100,30,24,17,37
101,30,24,12,23
102,30,24,39,24
103,30,24,42,18
104,30,24,34,12
105,30,24,28,40
106,30,24,44,16
107,30,24,31,34
108,30,24,23,45
109,30,24,34,49
110,30,24,36,10
111,30,24,35,17
112,30,24,15,42
113,30,24,35,32
114,30,24,35,35
115,30,24,11,14
116,30,24,17,15
117,30,24,21,41
118,30,24,19,14
119,30,24,23,40
120,30,24,37,40
121,30,24,37,15
122,30,24,40,17
123,30,24,26,31
124,30,24,35,37
125,30,24,14,18
126,30,24,20,31
127,30,24,48,23
128,30,24,16,15
129,30,24,24,26
130,30,24,48,33
131,30,24,20,40
132,30,24,14,15
133,30,24,15,44
134,30,24,37,34
135,30,24,22,38
136,30,24,28,10
137,30,24,19,35
138,30,24,33,24
139,30,24,34,44
140,30,24,46,14
141,30,24,21,17
142,30,24,48,31
143,30,24,10,12
144,30,24,18,49
145,30,24,37,25
146,30,24,25,23
147,30,24,20,19
148,30,24,22,11
149,30,24,18,44
150,30,24,49,28
151,30,24,31,23
152,30,24,35,17
153,30,24,24,13
154,30,24,27,25
155,30,24,28,16
156,30,24,25,47
157,30,24,11,18
158,30,24,21,41
159,30,24,20,33
160,30,24,21,14
161,30,24,41,26
162,30,24,24,15
163,30,24,17,14
164,30,24,32,19
165,30,24,13,30
166,30,24,32,30
167,30,24,12,46
168,30,24,10,16
169,30,24,15,15
170,30,24,36,32
171,30,24,29,12
172,30,24,16,29
173,30,24,10,13
174,30,24,12,30
175,30,24,12,39
176,30,24,34,21
177,30,24,25,12
178,30,24,36,38
179,30,24,21,35
180,30,24,14,48
181,30,24,30,33
182,30,24,42,46
183,30,24,17,35
184,30,24,15,36
185,30,24,31,12
186,30,24,39,39
187,30,24,16,26
188,30,24,42,39
189,30,24,34,42
190,30,24,39,37
191,30,24,22,15
192,30,24,33,42
193,30,24,20,25
194,30,24,19,38
195,30,24,16,26
196,30,24,20,17
197,30,24,25,48
198,30,24,48,22
199,30,24,12,49
200,30,24,15,13
201,30,24,41,12
202,30,24,44,45
203,30,24,43,13
204,30,24,39,36
205,30,24,18,46
206,30,24,49,38
207,30,24,39,16
208,30,24,35,34
209,30,24,12,17
210,30,24,22,32
211,30,24,25,23
212,30,24,33,16
213,30,24,38,48
214,30,24,10,47
215,30,24,10,19
216,30,24,45,16
217,30,24,39,22
218,30,24,41,13
219,30,24,18,40
220,30,24,26,47
221,30,24,19,15
222,30,24,33,12
223,30,24,18,44
224,30,24,42,33
225,30,24,16,21
226,30,24,47,18
227,30,24,23,20
228,30,24,30,27
229,30,24,16,33
230,30,24,25,36
231,30,24,19,16
232,30,24,12,47
233,30,24,41,12
234,30,24,44,47
235,30,24,13,10
236,30,24,26,32
237,30,24,23,26
238,30,24,26,18
239,30,24,34,24
240,30,24,32,46
241,30,24,46,16
242,30,24,15,17
243,30,24,23,35
244,30,24,30,26
245,30,24,48,12
246,30,24,42,41
247,30,24,39,13
248,30,24,49,32
249,30,24,45,32
250,30,24,38,38
251,30,24,41,26
252,30,24,40,33
253,30,24,34,17
254,30,24,43,29
255,30,24,41,25
256,30,24,23,15
257,30,24,10,25
258,30,24,38,19
259,30,24,43,44
260,30,24,36,38
261,30,24,17,10
262,30,24,29,15
263,30,24,17,11
264,30,24,45,12
265,30,24,32,28
266,30,24,35,29
267,30,24,33,19
268,30,24,31,11
269,30,24,14,15
270,30,24,22,31
271,30,24,12,38
272,30,24,13,46
273,30,24,42,33
274,30,24,27,12
275,30,24,25,15
276,30,24,16,11
277,30,24,38,47
278,30,24,25,24
279,30,24,11,42
280,30,24,45,11
281,30,24,38,31
282,30,24,21,34
283,30,24,48,12
284,30,24,22,19
285,30,24,29,14
286,30,24,12,38
287,30,24,16,25
288,30,24,47,30
289,30,24,11,38
290,30,24,42,27
291,30,24,36,33
292,30,24,32,38
293,30,24,34,43
294,30,24,21,43
295,30,24,14,38
296,30,24,13,34
297,30,24,13,46
298,30,24,16,11
299,30,24,37,41
300,30,24,19,15
301,30,24,49,41
302,30,24,40,49
303,30,24,12,39
304,30,24,23,29
305,30,24,47,15
306,30,24,17,20
307,30,24,32,11
308,30,24,46,11
309,30,24,16,45
310,30,24,40,42
311,30,24,34,22
312,30,24,48,34
313,30,24,21,15
314,30,24,32,44
315,30,24,12,22
316,30,24,43,19
317,30,24,35,31
318,30,24,45,11
319,30,24,39,36
320,30,24,25,19
321,30,24,35,22
322,30,24,12,46
323,30,24,31,19
324,30,24,40,30
325,30,24,17,19
326,30,24,36,41
327,30,24,11,32
328,30,24,40,20
329,30,24,21,24
330,30,24,11,19
331,30,24,20,19
332,30,24,37,39
333,30,24,20,45
334,30,24,24,39
335,30,24,34,49
336,30,24,14,49
337,30,24,38,38
338,30,24,31,27
339,30,24,19,28
340,30,24,33,30
341,30,24,31,10
342,30,24,23,30
343,30,24,42,34
344,30,24,37,49
345,30,24,43,48
346,30,24,32,38
347,30,24,44,10
348,30,24,17,13
349,30,24,22,20
350,30,24,22,25
351,30,24,44,21
352,30,24,24,11
353,30,24,27,19
354,30,24,25,15
355,30,24,21,38
356,30,24,45,47
357,30,24,17,13
358,30,24,13,44
359,30,24,17,22
360,30,24,41,13
361,30,24,42,44
362,30,24,13,30
363,30,24,18,48
364,30,24,40,32
365,30,24,28,46
366,30,24,38,28
367,30,24,31,40
368,30,24,19,49
369,30,24,38,32
370,30,24,39,43
371,30,24,11,30
372,30,24,24,46
373,30,24,22,27
374,30,24,23,22
375,30,24,12,44
376,30,24,39,39
377,30,24,45,41
378,30,24,29,26
379,30,24,17,40
380,30,24,29,22
381,30,24,25,35
382,30,24,33,27
383,30,24,15,20
384,30,24,10,41
385,30,24,31,34
386,30,24,49,44
387,30,24,44,40
388,30,24,39,19
389,30,24,12,25
390,30,24,19,30
391,30,24,26,42
392,30,24,44,12
393,30,24,14,28
394,30,24,31,49
395,30,24,39,33
396,30,24,48,48
397,30,24,27,16
398,30,24,10,26
399,30,24,28,38
400,30,24,30,23
401,30,24,42,29
402,30,24,42,29
403,30,24,45,32
404,30,24,22,16
405,30,24,42,48
406,30,24,45,10
407,30,24,29,20
408,30,24,34,42
409,30,24,46,42
410,30,24,32,28
411,30,24,23,14
412,30,24,41,42
413,30,24,18,20
414,30,24,37,22
415,30,24,10,48
416,30,24,17,47
417,30,24,44,35
418,30,24,22,13
419,30,24,28,41
420,30,24,33,13
421,30,24,34,19
422,30,24,32,49
423,30,24,38,37
424,30,24,12,46
425,30,24,46,29
426,30,24,16,22
427,30,24,41,37
428,30,24,34,32
429,30,24,30,41
430,30,24,20,49
431,30,24,38,48
432,30,24,27,17
433,30,24,22,19
434,30,24,14,12
435,30,24,29,21
436,30,24,24,39
437,30,24,45,21
438,30,24,31,40
439,30,24,47,25
440,30,24,49,28
441,30,24,49,49
442,30,24,30,43
443,30,24,28,13
444,30,24,37,35
445,30,24,30,12
446,30,24,41,15
447,30,24,28,42
448,30,24,17,36
449,30,24,42,48
450,30,24,49,48
451,30,24,10,30
452,30,24,32,19
453,30,24,19,23
454,30,24,20,17
455,30,24,40,11
456,30,24,27,43
457,30,24,30,19
458,30,24,48,30
459,30,24,24,45
460,30,24,43,23
461,30,24,18,22
462,30,24,15,44
463,30,24,19,35
464,30,24,21,30
465,30,24,29,12
466,30,24,18,14
467,30,24,41,33
468,30,24,48,27
469,30,24,49,17
470,30,24,35,24
471,30,24,44,25
472,30,24,37,39
473,30,24,21,45
474,30,24,46,37
475,30,24,31,44
476,30,24,36,10
477,30,24,31,21
478,30,24,35,21
479,30,24,13,45
480,30,24,26,27
481,30,24,36,42
482,30,24,30,16
483,30,24,42,36
484,30,24,41,15
485,30,24,39,26
486,30,24,32,21
487,30,24,21,42
488,30,24,44,14
489,30,24,49,28
490,30,24,36,11
491,30,24,44,13
492,30,24,11,11
493,30,24,28,10
494,30,24,30,11
495,30,24,45,15
496,30,24,14,19
497,30,24,12,13
498,30,24,21,32
499,30,24,11,13
500,30,24,15,49
501,30,24,37,14
502,30,24,21,31
503,30,24,47,48
504,30,24,40,44
505,30,24,31,42
506,30,24,16,23
507,30,24,15,27
508,30,24,16,16
509,30,24,15,38
510,30,24,26,44
511,30,24,25,21
512,30,24,49,15
513,30,24,12,21
514,30,24,27,47
515,30,24,11,40
516,30,24,48,34
517,30,24,49,45
518,30,24,21,16
519,30,24,10,14
520,30,24,16,41
521,30,24,17,13
522,30,24,30,12
523,30,24,13,29
524,30,24,14,17
525,30,24,16,33
526,30,24,15,19
527,30,24,12,36
528,30,24,30,19
529,30,24,39,35
530,30,24,14,42
531,30,24,40,48
532,30,24,45,22
533,30,24,45,16
534,30,24,15,31
535,30,24,48,20
536,30,24,47,12
537,30,24,48,47
538,30,24,22,21
539,30,24,45,20
540,30,24,26,16
541,30,24,29,25
542,30,24,32,45
543,30,24,22,14
544,30,24,40,23
545,30,24,42,28
546,30,24,32,30
547,30,24,14,47
548,30,24,11,42
549,30,24,19,37
550,30,24,19,27
551,30,24,24,14
552,30,24,22,26
553,30,24,22,47
554,30,24,47,39
555,30,24,23,17
556,30,24,25,22
557,30,24,36,47
558,30,24,16,15
559,30,24,42,47
560,30,24,15,35
561,30,24,20,45
562,30,24,49,39
563,30,24,18,26
564,30,24,26,43
565,30,24,39,34
566,30,24,48,37
567,30,24,47,24
568,30,24,24,10
569,30,24,22,49
570,30,24,32,38
571,30,24,20,23
572,30,24,11,13
573,30,24,39,42
574,30,24,14,14
575,30,24,35,47
576,30,24,49,36
577,30,24,23,13
578,30,24,12,19
579,30,24,17,43
580,30,24,12,10
581,30,24,36,26
582,30,24,48,40
583,30,24,14,19
584,30,24,39,40
585,30,24,22,43
586,30,24,37,37
587,30,24,29,19
588,30,24,26,11
589,30,24,47,49
590,30,24,13,37
591,30,24,44,20
592,30,24,37,24
593,30,24,46,24
594,30,24,26,16
595,30,24,42,39
596,30,24,46,30
597,30,24,48,20
598,30,24,32,20
599,30,24,41,44
600,30,24,20,13
601,30,24,25,27
602,30,24,20,29
603,30,24,21,32
604,30,24,26,40
605,30,24,11,47
606,30,24,38,32
607,30,24,46,17
608,30,24,30,28
609,30,24,32,23
610,30,24,36,19
611,30,24,32,14
612,30,24,26,30
613,30,24,10,49
614,30,24,45,12
615,30,24,12,11
616,30,24,40,44
617,30,24,38,47
618,30,24,14,44
619,30,24,39,26
620,30,24,24,28
621,30,24,18,48
622,30,24,45,18
623,30,24,25,40
624,30,24,40,28
625,30,24,10,33
626,30,24,16,20
627,30,24,41,19
628,30,24,45,48
629,30,24,29,15
630,30,24,37,40
631,30,24,22,15
632,30,24,35,20
633,30,24,21,10
634,30,24,45,27
635,30,24,38,41
636,30,24,43,24
637,30,24,29,44
638,30,24,39,14
639,30,24,36,42
640,30,24,38,27
641,30,24,47,33
642,30,24,13,32
643,30,24,13,33
644,30,24,42,33
645,30,24,39,13
646,30,24,43,13
647,30,24,20,17
648,30,24,16,12
649,30,24,26,14
650,30,24,49,18
651,30,24,37,28
652,30,24,43,49
653,30,24,13,37
654,30,24,28,20
655,30,24,31,43
656,30,24,49,27
657,30,24,12,18
658,30,24,10,19
659,30,24,28,25
660,30,24,34,31
661,30,24,21,48
662,30,24,11,24
663,30,24,48,31
664,30,24,21,13
665,30,24,43,36
666,30,24,42,14
667,30,24,36,49
668,30,24,29,38
669,30,24,41,33
670,30,24,16,40
671,30,24,48,33
672,30,24,16,19
673,30,24,40,33
674,30,24,14,45
675,30,24,18,41
676,30,24,21,44
677,30,24,34,45
678,30,24,40,40
679,30,24,28,10
680,30,24,38,44
681,30,24,46,29
682,30,24,31,37
683,30,24,26,49
684,30,24,14,20
685,30,24,38,39
686,30,24,36,40
687,30,24,41,26
688,30,24,16,45
689,30,24,20,26
690,30,24,43,35
691,30,24,42,29
692,30,24,45,27
693,30,24,31,29
694,30,24,33,33
695,30,24,32,22
696,30,24,13,15
697,30,24,34,28
698,30,24,13,26
699,30,24,18,30
700,30,24,46,10
701,30,24,34,29
702,30,24,11,27
703,30,24,38,42
704,30,24,32,17
705,30,24,42,11
706,30,24,45,15
707,30,24,15,16
708,30,24,13,21
709,30,24,20,12
710,30,24,33,28
711,30,24,20,13
712,30,24,29,24
713,30,24,15,47
714,30,24,14,41
715,30,24,48,40
716,30,24,28,31
717,30,24,47,14
718,30,24,12,13
719,30,24,48,17
720,30,24,28,47
721,30,24,44,33
722,30,24,45,15
723,30,24,37,30
724,30,24,34,24
725,30,24,16,31
726,30,24,47,23
727,30,24,22,46
728,30,24,29,31
729,30,24,22,28
730,30,24,41,10
731,30,24,21,46
732,30,24,32,12
733,30,24,36,16
734,30,24,10,23
735,30,24,26,25
736,30,24,36,30
737,30,24,31,31
738,30,24,31,43
739,30,24,21,43
740,30,24,16,12
741,30,24,31,41
742,30,24,21,47
743,30,24,38,22
744,30,24,47,15
745,30,24,32,41
746,30,24,43,26
747,30,24,22,14
748,30,24,23,49
749,30,24,33,33
750,30,24,47,23
751,30,24,11,16
752,30,24,33,40
753,30,24,48,27
754,30,24,23,13
755,30,24,10,37
756,30,24,41,25
757,30,24,40,14
758,30,24,24,30
759,30,24,10,37
760,30,24,46,46
761,30,24,48,18
762,30,24,45,34
763,30,24,16,40
764,30,24,32,30
765,30,24,47,47
766,30,24,11,30
767,30,24,18,46
768,30,24,48,36
769,30,24,43,33
770,30,24,30,38
771,30,24,46,31
772,30,24,27,47
773,30,24,33,12
