,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,17,14,15,26
1,17,14,28,28
2,17,14,37,13
3,17,14,17,19
4,17,14,36,37
5,17,14,18,12
6,17,14,44,30
7,17,14,30,28
8,17,14,10,39
9,17,14,11,38
10,17,14,35,47
11,17,14,10,23
12,17,14,43,11
13,17,14,28,19
14,17,14,29,22
15,17,14,11,19
16,17,14,45,44
17,17,14,45,48
18,17,14,18,34
19,17,14,19,19
20,17,14,49,35
21,17,14,14,32
22,17,14,37,39
23,17,14,33,29
24,17,14,45,14
25,17,14,23,13
26,17,14,32,24
27,17,14,32,34
28,17,14,30,24
29,17,14,10,38
30,17,14,15,37
31,17,14,48,21
32,17,14,30,47
33,17,14,46,42
34,17,14,11,39
35,17,14,12,44
36,17,14,28,44
37,17,14,17,17
38,17,14,29,20
39,17,14,25,29
40,17,14,30,21
41,17,14,32,37
42,17,14,36,29
43,17,14,17,30
44,17,14,22,19
45,17,14,37,48
46,17,14,24,18
47,17,14,37,16
48,17,14,43,32
49,17,14,36,45
50,17,14,34,20
51,17,14,10,15
52,17,14,47,48
53,17,14,33,34
54,17,14,37,34
55,17,14,38,19
56,17,14,15,48
57,17,14,24,17
58,17,14,21,45
59,17,14,20,34
60,17,14,40,44
61,17,14,12,34
62,17,14,16,34
63,17,14,30,19
64,17,14,28,25
65,17,14,24,38
66,17,14,23,33
67,17,14,29,38
68,17,14,34,46
69,17,14,31,37
70,17,14,30,33
71,17,14,35,15
72,17,14,39,17
73,17,14,23,35
74,17,14,44,44
75,17,14,42,38
76,17,14,31,43
77,17,14,27,38
78,17,14,31,14
79,17,14,24,49
80,17,14,35,22
81,17,14,19,17
82,17,14,40,18
83,17,14,47,20
84,17,14,37,46
85,17,14,18,31
86,17,14,43,31
87,17,14,14,17
88,17,14,48,33
89,17,14,27,45
90,17,14,14,47
91,17,14,30,26
92,17,14,40,38
93,17,14,30,47
94,17,14,12,37
95,17,14,37,35
96,17,14,25,23
97,17,14,43,42
98,17,14,43,41
99,17,14,38,35
100,17,14,10,49
101,17,14,11,14
102,17,14,17,20
103,17,14,46,39
104,17,14,45,24
105,17,14,28,42
106,17,14,47,40
107,17,14,34,24
108,17,14,32,26
109,17,14,38,34
