,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,37,22,15,17
1,37,22,20,31
2,37,22,48,48
3,37,22,34,17
4,37,22,44,45
5,37,22,21,16
6,37,22,49,45
7,37,22,11,16
8,37,22,22,11
9,37,22,31,37
10,37,22,21,19
11,37,22,12,30
12,37,22,45,30
13,37,22,42,27
14,37,22,34,28
15,37,22,36,15
16,37,22,22,43
17,37,22,23,36
18,37,22,15,21
19,37,22,21,16
20,37,22,47,22
21,37,22,47,28
22,37,22,42,29
23,37,22,32,35
24,37,22,10,42
25,37,22,42,23
26,37,22,36,36
27,37,22,39,41
28,37,22,27,36
29,37,22,25,19
30,37,22,30,42
31,37,22,17,48
32,37,22,37,39
33,37,22,35,46
34,37,22,15,14
35,37,22,48,33
36,37,22,46,35
37,37,22,27,23
38,37,22,37,47
39,37,22,11,10
40,37,22,18,39
41,37,22,34,41
42,37,22,31,31
43,37,22,24,27
44,37,22,36,45
45,37,22,33,23
46,37,22,31,26
47,37,22,24,17
48,37,22,11,24
49,37,22,18,33
50,37,22,23,17
51,37,22,41,23
52,37,22,43,37
53,37,22,15,15
54,37,22,16,11
55,37,22,13,14
56,37,22,34,46
57,37,22,15,20
58,37,22,38,29
59,37,22,28,24
60,37,22,28,27
61,37,22,21,30
62,37,22,34,39
63,37,22,35,26
64,37,22,17,39
65,37,22,20,15
66,37,22,22,44
67,37,22,34,41
68,37,22,31,49
69,37,22,49,32
70,37,22,26,32
71,37,22,19,48
72,37,22,12,25
73,37,22,38,38
74,37,22,10,19
75,37,22,19,19
76,37,22,18,28
77,37,22,44,10
78,37,22,45,10
79,37,22,43,31
80,37,22,30,12
81,37,22,26,19
82,37,22,43,11
83,37,22,37,16
84,37,22,16,35
85,37,22,42,21
86,37,22,26,14
87,37,22,19,22
88,37,22,35,22
89,37,22,35,16
90,37,22,41,16
91,37,22,18,13
92,37,22,14,19
93,37,22,33,39
94,37,22,45,46
95,37,22,41,28
96,37,22,43,24
97,37,22,19,11
98,37,22,32,22
99,37,22,47,29
100,37,22,25,47
101,37,22,31,27
102,37,22,43,42
103,37,22,47,40
104,37,22,49,11
105,37,22,37,14
106,37,22,33,15
107,37,22,18,15
108,37,22,48,13
109,37,22,16,48
110,37,22,37,41
111,37,22,36,31
112,37,22,13,22
113,37,22,26,43
114,37,22,20,16
115,37,22,26,26
116,37,22,32,36
117,37,22,32,34
118,37,22,34,44
119,37,22,34,48
120,37,22,37,22
121,37,22,19,44
122,37,22,10,48
123,37,22,41,44
124,37,22,10,47
125,37,22,37,10
126,37,22,38,37
127,37,22,35,14
128,37,22,48,19
129,37,22,40,13
130,37,22,46,18
131,37,22,20,16
132,37,22,33,36
133,37,22,21,31
134,37,22,49,24
135,37,22,37,14
136,37,22,48,49
137,37,22,22,10
138,37,22,34,14
139,37,22,37,21
140,37,22,42,23
141,37,22,18,36
142,37,22,43,27
143,37,22,35,12
144,37,22,49,14
145,37,22,26,23
146,37,22,13,27
147,37,22,44,21
148,37,22,48,30
149,37,22,35,30
150,37,22,14,39
151,37,22,47,25
152,37,22,15,46
153,37,22,25,14
154,37,22,25,18
155,37,22,37,11
156,37,22,40,48
157,37,22,42,15
158,37,22,15,27
