,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,17,30,46,40
1,17,30,12,36
2,17,30,49,39
3,17,30,37,32
4,17,30,23,38
5,17,30,40,28
6,17,30,40,25
7,17,30,38,15
8,17,30,10,45
9,17,30,16,34
10,17,30,41,28
11,17,30,12,28
12,17,30,26,23
13,17,30,42,32
14,17,30,20,29
15,17,30,25,35
16,17,30,11,26
17,17,30,35,31
18,17,30,48,32
19,17,30,35,43
20,17,30,21,20
21,17,30,33,30
22,17,30,31,33
23,17,30,48,22
24,17,30,33,17
25,17,30,34,38
26,17,30,10,42
27,17,30,35,38
28,17,30,38,21
29,17,30,14,32
30,17,30,15,36
31,17,30,11,46
32,17,30,13,18
33,17,30,30,10
34,17,30,27,35
35,17,30,25,14
36,17,30,36,30
37,17,30,41,20
38,17,30,16,41
39,17,30,39,24
40,17,30,48,49
41,17,30,14,49
42,17,30,35,11
43,17,30,29,23
44,17,30,29,33
45,17,30,24,22
46,17,30,42,40
47,17,30,32,19
48,17,30,39,41
49,17,30,13,43
50,17,30,46,22
51,17,30,30,18
52,17,30,45,47
53,17,30,27,36
54,17,30,19,44
55,17,30,43,10
56,17,30,34,11
57,17,30,41,29
58,17,30,14,16
59,17,30,19,46
60,17,30,15,22
61,17,30,14,35
62,17,30,25,12
63,17,30,33,16
64,17,30,41,10
65,17,30,22,17
66,17,30,34,25
67,17,30,21,44
68,17,30,11,15
69,17,30,39,27
70,17,30,46,19
71,17,30,48,22
72,17,30,16,11
73,17,30,27,36
74,17,30,26,35
75,17,30,46,45
76,17,30,14,28
77,17,30,28,22
78,17,30,24,43
79,17,30,36,23
80,17,30,32,20
81,17,30,30,17
82,17,30,44,16
83,17,30,30,12
84,17,30,32,37
85,17,30,43,14
86,17,30,43,20
87,17,30,11,37
88,17,30,27,20
89,17,30,41,36
90,17,30,32,38
91,17,30,33,48
92,17,30,28,26
93,17,30,15,46
94,17,30,39,35
95,17,30,16,40
96,17,30,23,13
97,17,30,13,12
98,17,30,31,42
99,17,30,25,11
100,17,30,29,37
101,17,30,28,23
102,17,30,32,30
103,17,30,38,34
104,17,30,48,19
105,17,30,22,26
106,17,30,13,37
107,17,30,36,29
108,17,30,27,38
109,17,30,29,45
110,17,30,35,19
111,17,30,12,45
112,17,30,20,44
113,17,30,34,49
114,17,30,21,30
115,17,30,39,40
116,17,30,31,34
117,17,30,21,35
118,17,30,32,38
119,17,30,47,19
120,17,30,39,14
121,17,30,36,40
122,17,30,11,34
123,17,30,34,33
124,17,30,17,29
125,17,30,11,15
126,17,30,38,32
127,17,30,19,24
128,17,30,41,21
129,17,30,41,32
130,17,30,34,44
131,17,30,31,19
132,17,30,45,31
133,17,30,25,15
134,17,30,47,40
135,17,30,28,21
136,17,30,38,22
137,17,30,14,32
138,17,30,31,23
139,17,30,11,34
140,17,30,48,13
141,17,30,20,35
142,17,30,40,10
143,17,30,17,25
144,17,30,16,18
145,17,30,14,10
146,17,30,10,47
147,17,30,36,48
148,17,30,49,27
149,17,30,26,33
150,17,30,13,41
151,17,30,19,23
152,17,30,13,28
153,17,30,31,45
154,17,30,41,46
155,17,30,10,46
156,17,30,16,44
157,17,30,15,27
158,17,30,46,45
159,17,30,47,16
160,17,30,10,38
161,17,30,49,10
162,17,30,45,24
163,17,30,37,24
164,17,30,13,16
165,17,30,17,30
