,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,39,29,40,17
1,39,29,23,21
2,39,29,25,22
3,39,29,20,29
4,39,29,26,41
5,39,29,15,36
6,39,29,37,42
7,39,29,28,38
8,39,29,21,20
9,39,29,13,32
10,39,29,31,45
11,39,29,18,39
12,39,29,44,11
13,39,29,28,22
14,39,29,25,34
15,39,29,48,42
16,39,29,30,44
17,39,29,23,14
18,39,29,10,43
19,39,29,46,10
20,39,29,14,32
21,39,29,47,27
22,39,29,39,40
23,39,29,16,41
24,39,29,49,26
25,39,29,11,17
26,39,29,30,34
27,39,29,36,16
28,39,29,36,27
29,39,29,31,18
30,39,29,34,36
31,39,29,44,13
32,39,29,35,13
33,39,29,37,26
34,39,29,13,45
35,39,29,16,25
36,39,29,32,43
37,39,29,20,38
38,39,29,26,39
39,39,29,39,28
40,39,29,25,10
41,39,29,36,42
42,39,29,22,45
43,39,29,20,21
44,39,29,36,30
45,39,29,49,29
46,39,29,44,13
47,39,29,36,16
48,39,29,19,33
49,39,29,13,49
50,39,29,47,34
51,39,29,47,44
52,39,29,45,49
53,39,29,34,23
54,39,29,12,34
55,39,29,43,49
56,39,29,31,10
57,39,29,39,17
58,39,29,39,12
59,39,29,11,24
60,39,29,35,25
61,39,29,47,33
62,39,29,17,15
63,39,29,46,39
64,39,29,23,15
65,39,29,17,20
66,39,29,33,32
67,39,29,20,18
68,39,29,35,28
69,39,29,29,19
70,39,29,36,38
71,39,29,12,33
72,39,29,17,17
73,39,29,17,38
74,39,29,18,18
75,39,29,12,48
76,39,29,25,42
77,39,29,27,36
78,39,29,36,16
79,39,29,40,41
80,39,29,37,38
81,39,29,44,17
82,39,29,38,20
83,39,29,21,21
84,39,29,38,13
85,39,29,24,25
86,39,29,10,16
87,39,29,16,30
88,39,29,27,33
89,39,29,27,25
90,39,29,11,37
91,39,29,14,39
92,39,29,30,13
93,39,29,13,23
94,39,29,43,38
95,39,29,16,21
96,39,29,26,48
97,39,29,37,29
98,39,29,40,48
99,39,29,19,14
100,39,29,38,32
101,39,29,27,41
102,39,29,30,34
103,39,29,19,34
104,39,29,47,23
105,39,29,10,14
106,39,29,25,11
107,39,29,23,38
108,39,29,19,23
109,39,29,16,46
110,39,29,14,19
111,39,29,13,27
112,39,29,36,38
113,39,29,12,13
114,39,29,11,14
115,39,29,41,22
116,39,29,11,37
117,39,29,21,18
118,39,29,38,20
119,39,29,33,41
120,39,29,28,43
121,39,29,14,10
122,39,29,39,49
123,39,29,18,10
124,39,29,36,24
125,39,29,19,37
126,39,29,25,44
127,39,29,41,20
128,39,29,22,10
129,39,29,29,46
130,39,29,45,23
131,39,29,30,46
132,39,29,17,34
133,39,29,37,28
134,39,29,41,16
135,39,29,27,39
136,39,29,16,48
137,39,29,24,43
138,39,29,31,37
139,39,29,32,33
140,39,29,43,49
141,39,29,49,31
142,39,29,13,13
143,39,29,40,36
144,39,29,34,20
145,39,29,37,35
146,39,29,11,10
147,39,29,41,42
148,39,29,25,12
149,39,29,37,42
150,39,29,18,32
151,39,29,46,34
152,39,29,20,21
153,39,29,28,18
154,39,29,41,39
155,39,29,40,18
156,39,29,49,35
157,39,29,33,11
158,39,29,15,36
