,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,30.0,14.0,32.0,10.0
1,30.0,14.0,32.0,10.0
2,30.0,14.0,32.0,10.0
3,32.0,14.0,32.0,10.0
4,30.0,14.0,32.0,10.0
5,28.0,14.0,32.0,10.0
6,28.0,14.0,32.0,10.0
7,28.0,14.0,32.0,10.0
8,30.0,13.0,32.0,10.0
9,32.0,10.0,32.0,10.0
10,32.0,10.0,32.0,10.0
11,32.0,10.0,32.0,10.0
12,32.0,10.0,32.0,10.0
13,32.0,14.0,32.0,10.0
14,32.0,14.0,32.0,10.0
15,30.0,13.0,32.0,10.0
16,30.0,14.0,32.0,10.0
17,30.0,13.0,32.0,10.0
18,30.0,13.0,32.0,10.0
19,30.0,13.0,32.0,10.0
20,30.0,14.0,32.0,10.0
21,30.0,14.0,32.0,10.0
22,28.0,14.0,32.0,10.0
23,28.0,14.0,32.0,10.0
24,30.0,14.0,32.0,10.0
25,30.0,14.0,32.0,10.0
26,28.0,14.0,32.0,10.0
27,28.0,14.0,32.0,10.0
28,30.0,14.0,32.0,10.0
29,30.0,13.0,32.0,10.0
30,30.0,13.0,32.0,10.0
31,30.0,13.0,32.0,10.0
32,30.0,13.0,32.0,10.0
33,30.0,13.0,32.0,10.0
34,30.0,13.0,32.0,10.0
35,32.0,10.0,32.0,10.0
36,32.0,10.0,32.0,10.0
37,32.0,10.0,32.0,10.0
38,32.0,10.0,32.0,10.0
39,32.0,14.0,32.0,10.0
40,32.0,10.0,32.0,10.0
41,32.0,10.0,32.0,10.0
42,32.0,10.0,32.0,10.0
43,32.0,10.0,32.0,10.0
44,32.0,10.0,32.0,10.0
45,32.0,10.0,32.0,10.0
46,32.0,10.0,32.0,10.0
47,32.0,10.0,32.0,10.0
48,32.0,10.0,32.0,10.0
49,32.0,10.0,32.0,10.0
50,32.0,10.0,32.0,10.0
51,32.0,10.0,32.0,10.0
52,32.0,14.0,32.0,10.0
53,32.0,14.0,32.0,10.0
54,32.0,14.0,32.0,10.0
55,32.0,14.0,32.0,10.0
56,32.0,14.0,32.0,10.0
57,32.0,10.0,32.0,10.0
58,32.0,10.0,32.0,10.0
59,32.0,10.0,32.0,10.0
60,32.0,10.0,32.0,10.0
61,32.0,10.0,32.0,10.0
62,32.0,10.0,32.0,10.0
63,32.0,10.0,32.0,10.0
64,32.0,10.0,32.0,10.0
65,32.0,10.0,32.0,10.0
66,32.0,10.0,32.0,10.0
67,32.0,10.0,32.0,10.0
68,32.0,10.0,32.0,10.0
69,32.0,10.0,32.0,10.0
70,32.0,10.0,32.0,10.0
71,32.0,10.0,32.0,10.0
72,32.0,10.0,32.0,10.0
73,32.0,10.0,32.0,10.0
74,32.0,17.0,32.0,10.0
75,27.0,17.0,32.0,10.0
76,32.0,10.0,32.0,10.0
77,32.0,10.0,32.0,10.0
78,32.0,10.0,32.0,10.0
79,32.0,10.0,32.0,10.0
80,32.0,17.0,32.0,10.0
81,32.0,17.0,32.0,10.0
82,32.0,17.0,32.0,10.0
83,27.0,17.0,32.0,10.0
84,32.0,10.0,32.0,10.0
85,32.0,10.0,32.0,10.0
86,32.0,10.0,32.0,10.0
87,32.0,10.0,32.0,10.0
88,31.0,10.0,32.0,10.0
89,31.0,10.0,32.0,10.0
90,27.0,17.0,32.0,10.0
91,27.0,17.0,32.0,10.0
92,27.0,17.0,32.0,10.0
93,27.0,17.0,32.0,10.0
94,27.0,17.0,32.0,10.0
95,27.0,17.0,32.0,10.0
96,27.0,17.0,32.0,10.0
97,27.0,17.0,32.0,10.0
98,27.0,17.0,32.0,10.0
99,27.0,17.0,32.0,10.0
100,27.0,17.0,32.0,10.0
101,27.0,17.0,32.0,10.0
102,27.0,17.0,32.0,10.0
103,27.0,17.0,32.0,10.0
104,27.0,17.0,32.0,10.0
105,27.0,17.0,32.0,10.0
106,27.0,17.0,32.0,10.0
107,27.0,17.0,32.0,10.0
108,27.0,17.0,32.0,10.0
109,27.0,17.0,32.0,10.0
110,27.0,17.0,32.0,10.0
111,27.0,17.0,32.0,10.0
112,27.0,17.0,32.0,10.0
113,27.0,17.0,32.0,10.0
114,27.0,17.0,32.0,10.0
115,27.0,10.0,32.0,10.0
116,32.0,10.0,32.0,10.0
117,32.0,10.0,32.0,10.0
118,32.0,10.0,32.0,10.0
119,32.0,10.0,32.0,10.0
120,32.0,10.0,32.0,10.0
121,32.0,10.0,32.0,10.0
122,27.0,17.0,32.0,10.0
123,27.0,10.0,32.0,10.0
124,27.0,10.0,32.0,10.0
125,27.0,10.0,32.0,10.0
126,32.0,10.0,32.0,10.0
127,32.0,10.0,32.0,10.0
128,32.0,10.0,32.0,10.0
129,27.0,10.0,32.0,10.0
130,27.0,10.0,32.0,10.0
131,27.0,10.0,32.0,10.0
132,27.0,10.0,32.0,10.0
133,32.0,10.0,32.0,10.0
134,32.0,10.0,32.0,10.0
135,32.0,10.0,32.0,10.0
136,31.0,10.0,32.0,10.0
137,31.0,10.0,32.0,10.0
138,31.0,10.0,32.0,10.0
139,32.0,10.0,32.0,10.0
140,32.0,10.0,32.0,10.0
141,27.0,10.0,32.0,10.0
142,32.0,10.0,32.0,10.0
143,32.0,10.0,32.0,10.0
144,32.0,10.0,32.0,10.0
145,32.0,10.0,32.0,10.0
146,32.0,10.0,32.0,10.0
147,32.0,10.0,32.0,10.0
148,32.0,10.0,32.0,10.0
149,32.0,10.0,32.0,10.0
150,32.0,10.0,32.0,10.0
151,32.0,10.0,32.0,10.0
152,32.0,10.0,32.0,10.0
153,32.0,10.0,32.0,10.0
154,32.0,10.0,32.0,10.0
155,32.0,10.0,32.0,10.0
156,32.0,10.0,32.0,10.0
157,31.0,10.0,32.0,10.0
158,27.0,10.0,32.0,10.0
159,27.0,10.0,32.0,10.0
160,27.0,10.0,32.0,10.0
161,32.0,10.0,32.0,10.0
162,27.0,10.0,32.0,10.0
163,27.0,10.0,32.0,10.0
164,27.0,17.0,32.0,10.0
165,27.0,10.0,32.0,10.0
166,32.0,10.0,32.0,10.0
167,31.0,10.0,32.0,10.0
168,31.0,10.0,32.0,10.0
169,31.0,10.0,32.0,10.0
170,31.0,10.0,32.0,10.0
171,31.0,10.0,32.0,10.0
172,31.0,10.0,32.0,10.0
173,31.0,10.0,32.0,10.0
174,31.0,10.0,32.0,10.0
175,31.0,10.0,32.0,10.0
176,31.0,10.0,32.0,10.0
177,31.0,10.0,32.0,10.0
178,31.0,10.0,32.0,10.0
179,31.0,10.0,32.0,10.0
180,31.0,10.0,32.0,10.0
181,31.0,10.0,32.0,10.0
182,31.0,10.0,32.0,10.0
183,31.0,10.0,32.0,10.0
184,31.0,10.0,32.0,10.0
185,31.0,10.0,32.0,10.0
