,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,30.0,13.0,32.0,10.0
1,30.0,13.0,32.0,10.0
2,30.0,13.0,32.0,10.0
3,30.0,13.0,32.0,10.0
4,30.0,13.0,32.0,10.0
5,30.0,13.0,32.0,10.0
6,30.0,13.0,32.0,10.0
7,30.0,13.0,32.0,10.0
8,30.0,13.0,32.0,10.0
9,30.0,13.0,32.0,10.0
10,30.0,13.0,32.0,10.0
11,30.0,13.0,32.0,10.0
12,30.0,13.0,32.0,10.0
13,30.0,13.0,32.0,10.0
14,30.0,13.0,32.0,10.0
15,30.0,13.0,32.0,10.0
16,30.0,13.0,32.0,10.0
17,30.0,13.0,32.0,10.0
18,30.0,13.0,32.0,10.0
19,30.0,13.0,32.0,10.0
20,30.0,13.0,32.0,10.0
21,30.0,13.0,32.0,10.0
22,30.0,13.0,32.0,10.0
23,30.0,13.0,32.0,10.0
24,30.0,13.0,32.0,10.0
25,30.0,13.0,32.0,10.0
26,30.0,13.0,32.0,10.0
27,30.0,13.0,32.0,10.0
28,30.0,13.0,32.0,10.0
29,30.0,13.0,32.0,10.0
30,30.0,13.0,32.0,10.0
31,30.0,13.0,32.0,10.0
32,30.0,13.0,32.0,10.0
33,30.0,13.0,32.0,10.0
34,30.0,13.0,32.0,10.0
35,30.0,13.0,32.0,10.0
36,30.0,13.0,32.0,10.0
37,30.0,13.0,32.0,10.0
38,30.0,13.0,32.0,10.0
39,30.0,13.0,32.0,10.0
40,30.0,13.0,32.0,10.0
41,30.0,13.0,32.0,10.0
42,30.0,13.0,32.0,10.0
43,30.0,13.0,32.0,10.0
44,30.0,13.0,32.0,10.0
45,30.0,13.0,32.0,10.0
46,30.0,13.0,32.0,10.0
47,30.0,13.0,32.0,10.0
48,30.0,13.0,32.0,10.0
49,30.0,13.0,32.0,10.0
50,30.0,13.0,32.0,10.0
51,30.0,13.0,32.0,10.0
52,30.0,13.0,32.0,10.0
53,30.0,13.0,32.0,10.0
54,30.0,13.0,32.0,10.0
55,30.0,13.0,32.0,10.0
56,30.0,13.0,32.0,10.0
57,30.0,13.0,32.0,10.0
58,30.0,13.0,32.0,10.0
59,30.0,13.0,32.0,10.0
60,30.0,13.0,32.0,10.0
61,30.0,13.0,32.0,10.0
62,30.0,13.0,32.0,10.0
63,30.0,13.0,32.0,10.0
64,30.0,13.0,32.0,10.0
65,30.0,13.0,32.0,10.0
66,30.0,13.0,32.0,10.0
67,30.0,13.0,32.0,10.0
68,30.0,13.0,32.0,10.0
69,30.0,13.0,32.0,10.0
70,30.0,13.0,32.0,10.0
71,30.0,13.0,32.0,10.0
72,30.0,13.0,32.0,10.0
73,30.0,13.0,32.0,10.0
74,30.0,13.0,32.0,10.0
75,30.0,13.0,32.0,10.0
76,30.0,13.0,32.0,10.0
77,30.0,13.0,32.0,10.0
78,30.0,13.0,32.0,10.0
79,30.0,13.0,32.0,10.0
80,30.0,13.0,32.0,10.0
81,30.0,13.0,32.0,10.0
82,30.0,13.0,32.0,10.0
83,30.0,13.0,32.0,10.0
84,30.0,13.0,32.0,10.0
85,30.0,13.0,32.0,10.0
86,30.0,13.0,32.0,10.0
87,30.0,13.0,32.0,10.0
88,30.0,13.0,32.0,10.0
89,30.0,13.0,32.0,10.0
90,30.0,13.0,32.0,10.0
91,30.0,13.0,32.0,10.0
92,30.0,13.0,32.0,10.0
93,30.0,13.0,32.0,10.0
94,30.0,13.0,32.0,10.0
95,30.0,13.0,32.0,10.0
96,30.0,13.0,32.0,10.0
97,30.0,13.0,32.0,10.0
98,30.0,13.0,32.0,10.0
99,30.0,13.0,32.0,10.0
100,30.0,13.0,32.0,10.0
101,30.0,13.0,32.0,10.0
102,30.0,13.0,32.0,10.0
103,30.0,13.0,32.0,10.0
104,30.0,13.0,32.0,10.0
105,30.0,13.0,32.0,10.0
106,30.0,13.0,32.0,10.0
107,30.0,13.0,32.0,10.0
108,30.0,13.0,32.0,10.0
109,30.0,13.0,32.0,10.0
110,30.0,13.0,32.0,10.0
111,30.0,13.0,32.0,10.0
112,30.0,13.0,32.0,10.0
113,30.0,13.0,32.0,10.0
114,30.0,13.0,32.0,10.0
115,30.0,13.0,32.0,10.0
116,30.0,13.0,32.0,10.0
117,30.0,13.0,32.0,10.0
118,30.0,13.0,32.0,10.0
119,30.0,13.0,32.0,10.0
120,30.0,10.0,32.0,10.0
121,30.0,13.0,32.0,10.0
122,30.0,13.0,32.0,10.0
123,30.0,10.0,32.0,10.0
124,31.0,10.0,32.0,10.0
125,31.0,10.0,32.0,10.0
126,31.0,11.0,32.0,10.0
127,31.0,10.0,32.0,10.0
128,31.0,10.0,32.0,10.0
129,31.0,10.0,32.0,10.0
130,31.0,10.0,32.0,10.0
131,30.0,10.0,32.0,10.0
132,30.0,10.0,32.0,10.0
133,30.0,13.0,32.0,10.0
134,30.0,13.0,32.0,10.0
135,30.0,10.0,32.0,10.0
136,30.0,13.0,32.0,10.0
137,30.0,13.0,32.0,10.0
138,30.0,13.0,32.0,10.0
139,30.0,13.0,32.0,10.0
140,30.0,13.0,32.0,10.0
141,30.0,13.0,32.0,10.0
142,30.0,13.0,32.0,10.0
143,30.0,13.0,32.0,10.0
144,30.0,13.0,32.0,10.0
145,30.0,13.0,32.0,10.0
146,30.0,13.0,32.0,10.0
147,30.0,13.0,32.0,10.0
148,30.0,13.0,32.0,10.0
149,30.0,13.0,32.0,10.0
150,30.0,13.0,32.0,10.0
151,30.0,13.0,32.0,10.0
152,30.0,10.0,32.0,10.0
153,30.0,13.0,32.0,10.0
154,30.0,13.0,32.0,10.0
155,30.0,13.0,32.0,10.0
156,30.0,13.0,32.0,10.0
157,30.0,13.0,32.0,10.0
158,30.0,13.0,32.0,10.0
159,30.0,13.0,32.0,10.0
160,30.0,13.0,32.0,10.0
161,30.0,13.0,32.0,10.0
162,30.0,13.0,32.0,10.0
163,30.0,13.0,32.0,10.0
164,30.0,13.0,32.0,10.0
165,30.0,13.0,32.0,10.0
166,30.0,13.0,32.0,10.0
167,30.0,13.0,32.0,10.0
168,30.0,13.0,32.0,10.0
169,30.0,13.0,32.0,10.0
170,30.0,13.0,32.0,10.0
171,30.0,13.0,32.0,10.0
172,30.0,13.0,32.0,10.0
173,30.0,13.0,32.0,10.0
174,30.0,13.0,32.0,10.0
175,30.0,13.0,32.0,10.0
176,30.0,13.0,32.0,10.0
177,30.0,13.0,32.0,10.0
178,30.0,13.0,32.0,10.0
179,30.0,13.0,32.0,10.0
180,30.0,13.0,32.0,10.0
181,30.0,13.0,32.0,10.0
182,30.0,13.0,32.0,10.0
183,30.0,13.0,32.0,10.0
184,30.0,13.0,32.0,10.0
185,30.0,13.0,32.0,10.0
186,30.0,13.0,32.0,10.0
187,30.0,13.0,32.0,10.0
188,30.0,13.0,32.0,10.0
189,30.0,13.0,32.0,10.0
190,30.0,13.0,32.0,10.0
191,30.0,13.0,32.0,10.0
192,30.0,13.0,32.0,10.0
193,30.0,13.0,32.0,10.0
194,30.0,13.0,32.0,10.0
195,30.0,13.0,32.0,10.0
196,30.0,13.0,32.0,10.0
197,30.0,13.0,32.0,10.0
198,30.0,13.0,32.0,10.0
199,30.0,13.0,32.0,10.0
200,30.0,13.0,32.0,10.0
201,30.0,10.0,32.0,10.0
202,32.0,10.0,32.0,10.0
203,32.0,10.0,32.0,10.0
204,32.0,10.0,32.0,10.0
205,32.0,10.0,32.0,10.0
206,32.0,10.0,32.0,10.0
207,32.0,10.0,32.0,10.0
208,32.0,10.0,32.0,10.0
209,32.0,10.0,32.0,10.0
210,32.0,10.0,32.0,10.0
211,32.0,10.0,32.0,10.0
212,32.0,10.0,32.0,10.0
213,31.0,11.0,32.0,10.0
214,31.0,11.0,32.0,10.0
215,31.0,10.0,32.0,10.0
216,32.0,10.0,32.0,10.0
217,32.0,10.0,32.0,10.0
218,32.0,10.0,32.0,10.0
219,32.0,10.0,32.0,10.0
220,32.0,10.0,32.0,10.0
221,32.0,10.0,32.0,10.0
222,32.0,10.0,32.0,10.0
223,32.0,10.0,32.0,10.0
224,32.0,10.0,32.0,10.0
225,32.0,10.0,32.0,10.0
226,32.0,10.0,32.0,10.0
227,32.0,10.0,32.0,10.0
228,32.0,10.0,32.0,10.0
229,32.0,10.0,32.0,10.0
230,32.0,10.0,32.0,10.0
231,32.0,10.0,32.0,10.0
232,32.0,10.0,32.0,10.0
233,32.0,10.0,32.0,10.0
234,31.0,10.0,32.0,10.0
235,32.0,10.0,32.0,10.0
236,32.0,10.0,32.0,10.0
237,31.0,10.0,32.0,10.0
238,31.0,10.0,32.0,10.0
239,31.0,10.0,32.0,10.0
240,31.0,10.0,32.0,10.0
241,31.0,10.0,32.0,10.0
242,32.0,10.0,32.0,10.0
243,32.0,10.0,32.0,10.0
244,32.0,10.0,32.0,10.0
245,31.0,10.0,32.0,10.0
246,31.0,10.0,32.0,10.0
247,32.0,10.0,32.0,10.0
248,32.0,10.0,32.0,10.0
249,32.0,10.0,32.0,10.0
250,32.0,10.0,32.0,10.0
251,32.0,10.0,32.0,10.0
252,32.0,10.0,32.0,10.0
253,32.0,10.0,32.0,10.0
254,32.0,10.0,32.0,10.0
255,32.0,10.0,32.0,10.0
256,32.0,10.0,32.0,10.0
257,32.0,10.0,32.0,10.0
258,32.0,10.0,32.0,10.0
259,32.0,10.0,32.0,10.0
260,32.0,10.0,32.0,10.0
261,32.0,10.0,32.0,10.0
262,30.0,10.0,32.0,10.0
263,30.0,10.0,32.0,10.0
264,30.0,10.0,32.0,10.0
265,30.0,10.0,32.0,10.0
266,30.0,10.0,32.0,10.0
267,30.0,10.0,32.0,10.0
268,30.0,10.0,32.0,10.0
269,32.0,10.0,32.0,10.0
270,30.0,10.0,32.0,10.0
271,30.0,10.0,32.0,10.0
272,32.0,10.0,32.0,10.0
273,32.0,10.0,32.0,10.0
274,32.0,10.0,32.0,10.0
275,32.0,10.0,32.0,10.0
276,32.0,10.0,32.0,10.0
277,32.0,10.0,32.0,10.0
278,30.0,10.0,32.0,10.0
279,32.0,10.0,32.0,10.0
280,32.0,10.0,32.0,10.0
281,32.0,10.0,32.0,10.0
282,32.0,10.0,32.0,10.0
283,30.0,10.0,32.0,10.0
284,30.0,10.0,32.0,10.0
285,32.0,10.0,32.0,10.0
286,32.0,10.0,32.0,10.0
287,30.0,10.0,32.0,10.0
288,30.0,10.0,32.0,10.0
289,32.0,10.0,32.0,10.0
290,32.0,10.0,32.0,10.0
291,32.0,10.0,32.0,10.0
292,30.0,10.0,32.0,10.0
293,30.0,10.0,32.0,10.0
294,30.0,10.0,32.0,10.0
295,30.0,10.0,32.0,10.0
296,30.0,13.0,32.0,10.0
297,30.0,13.0,32.0,10.0
298,30.0,10.0,32.0,10.0
299,32.0,10.0,32.0,10.0
300,32.0,10.0,32.0,10.0
301,32.0,10.0,32.0,10.0
302,32.0,10.0,32.0,10.0
303,32.0,10.0,32.0,10.0
304,32.0,10.0,32.0,10.0
305,32.0,10.0,32.0,10.0
306,32.0,10.0,32.0,10.0
307,32.0,10.0,32.0,10.0
308,32.0,10.0,32.0,10.0
309,31.0,10.0,32.0,10.0
310,31.0,10.0,32.0,10.0
311,31.0,11.0,32.0,10.0
312,31.0,10.0,32.0,10.0
313,31.0,10.0,32.0,10.0
314,31.0,11.0,32.0,10.0
315,31.0,10.0,32.0,10.0
316,31.0,10.0,32.0,10.0
317,31.0,10.0,32.0,10.0
318,31.0,11.0,32.0,10.0
319,31.0,11.0,32.0,10.0
320,31.0,11.0,32.0,10.0
321,31.0,10.0,32.0,10.0
322,31.0,10.0,32.0,10.0
323,31.0,10.0,32.0,10.0
324,31.0,10.0,32.0,10.0
325,32.0,10.0,32.0,10.0
326,31.0,10.0,32.0,10.0
327,31.0,10.0,32.0,10.0
328,31.0,10.0,32.0,10.0
329,31.0,10.0,32.0,10.0
330,31.0,10.0,32.0,10.0
331,31.0,10.0,32.0,10.0
332,31.0,10.0,32.0,10.0
333,31.0,10.0,32.0,10.0
334,31.0,11.0,32.0,10.0
335,31.0,10.0,32.0,10.0
336,31.0,11.0,32.0,10.0
337,31.0,11.0,32.0,10.0
338,31.0,10.0,32.0,10.0
339,31.0,10.0,32.0,10.0
340,31.0,10.0,32.0,10.0
341,31.0,10.0,32.0,10.0
342,31.0,10.0,32.0,10.0
343,31.0,10.0,32.0,10.0
344,31.0,10.0,32.0,10.0
345,31.0,10.0,32.0,10.0
346,31.0,10.0,32.0,10.0
347,31.0,10.0,32.0,10.0
348,31.0,10.0,32.0,10.0
349,31.0,10.0,32.0,10.0
350,30.0,10.0,32.0,10.0
351,30.0,10.0,32.0,10.0
352,30.0,10.0,32.0,10.0
353,30.0,10.0,32.0,10.0
354,30.0,13.0,32.0,10.0
355,30.0,13.0,32.0,10.0
356,30.0,13.0,32.0,10.0
357,30.0,13.0,32.0,10.0
358,30.0,13.0,32.0,10.0
359,30.0,13.0,32.0,10.0
360,30.0,13.0,32.0,10.0
361,30.0,13.0,32.0,10.0
362,30.0,10.0,32.0,10.0
363,30.0,10.0,32.0,10.0
364,30.0,13.0,32.0,10.0
365,30.0,13.0,32.0,10.0
366,30.0,10.0,32.0,10.0
367,32.0,10.0,32.0,10.0
368,31.0,10.0,32.0,10.0
369,31.0,10.0,32.0,10.0
370,31.0,10.0,32.0,10.0
371,31.0,10.0,32.0,10.0
372,31.0,10.0,32.0,10.0
373,31.0,10.0,32.0,10.0
374,32.0,10.0,32.0,10.0
375,30.0,13.0,32.0,10.0
376,30.0,13.0,32.0,10.0
377,30.0,13.0,32.0,10.0
378,30.0,13.0,32.0,10.0
379,30.0,13.0,32.0,10.0
380,30.0,13.0,32.0,10.0
381,30.0,13.0,32.0,10.0
382,30.0,10.0,32.0,10.0
383,30.0,13.0,32.0,10.0
384,30.0,10.0,32.0,10.0
385,30.0,10.0,32.0,10.0
386,30.0,10.0,32.0,10.0
387,30.0,10.0,32.0,10.0
388,30.0,10.0,32.0,10.0
389,30.0,10.0,32.0,10.0
390,30.0,10.0,32.0,10.0
391,30.0,10.0,32.0,10.0
392,30.0,10.0,32.0,10.0
393,30.0,10.0,32.0,10.0
394,30.0,10.0,32.0,10.0
395,30.0,10.0,32.0,10.0
396,30.0,10.0,32.0,10.0
397,30.0,10.0,32.0,10.0
398,30.0,10.0,32.0,10.0
399,30.0,10.0,32.0,10.0
400,30.0,10.0,32.0,10.0
401,30.0,10.0,32.0,10.0
402,30.0,10.0,32.0,10.0
403,30.0,10.0,32.0,10.0
404,31.0,10.0,32.0,10.0
405,31.0,10.0,32.0,10.0
406,31.0,10.0,32.0,10.0
407,31.0,10.0,32.0,10.0
408,31.0,10.0,32.0,10.0
409,31.0,10.0,32.0,10.0
410,31.0,10.0,32.0,10.0
411,31.0,10.0,32.0,10.0
412,31.0,10.0,32.0,10.0
413,31.0,10.0,32.0,10.0
414,31.0,11.0,32.0,10.0
415,31.0,10.0,32.0,10.0
416,31.0,10.0,32.0,10.0
417,31.0,11.0,32.0,10.0
418,31.0,11.0,32.0,10.0
