,Response.Self_Predicted,Response.Self_Actual
0,5.017895698547363,4.0
1,5.026244640350342,7.0
2,5.024830341339111,2.0
3,5.0256428718566895,7.0
4,5.027757167816162,7.0
5,5.029398441314697,6.0
6,4.999260902404785,6.0
7,4.9933576583862305,8.0
8,5.003215789794922,1.0
9,5.00304651260376,8.0
10,5.001119613647461,1.0
11,5.001380920410156,2.0
12,5.002261161804199,6.0
13,5.002567768096924,6.0
14,5.002415180206299,8.0
15,5.00444221496582,8.0
16,5.004816055297852,3.0
17,5.004856109619141,2.0
18,5.007759094238281,6.0
19,5.001173496246338,4.0
20,4.989161014556885,3.0
21,4.987504005432129,2.0
22,4.988598346710205,9.0
23,4.987999439239502,6.0
24,4.988039016723633,6.0
25,4.9939703941345215,9.0
26,5.00253438949585,3.0
27,5.027530193328857,6.0
28,5.0340895652771,9.0
29,5.066787242889404,5.0
30,5.064087867736816,5.0
31,5.0351691246032715,5.0
32,5.018762111663818,3.0
33,5.016770362854004,3.0
34,5.062808513641357,4.0
35,5.080031871795654,9.0
36,5.078237056732178,8.0
37,5.079643249511719,8.0
38,5.082397937774658,7.0
39,5.078563690185547,8.0
40,5.039141654968262,1.0
41,5.034820556640625,8.0
42,5.017089366912842,8.0
43,5.011503219604492,6.0
44,5.005648612976074,9.0
45,5.005014896392822,9.0
46,5.006183624267578,9.0
47,5.005081653594971,5.0
48,5.004834175109863,2.0
49,5.006886005401611,1.0
50,5.007187366485596,8.0
51,5.007740497589111,5.0
52,5.0117974281311035,6.0
53,5.012095928192139,2.0
54,5.007311820983887,6.0
55,5.006844520568848,8.0
56,5.00664758682251,6.0
57,5.006757736206055,4.0
58,5.007090091705322,3.0
59,5.007925510406494,7.0
60,5.007737636566162,7.0
61,5.005985260009766,7.0
62,5.012362480163574,1.0
63,5.005258560180664,5.0
64,5.005112171173096,6.0
65,5.0020928382873535,1.0
66,5.003335952758789,9.0
67,5.0063252449035645,5.0
68,5.011204242706299,8.0
69,5.011226177215576,5.0
70,5.0100178718566895,9.0
71,5.01012659072876,1.0
72,5.038457870483398,9.0
73,5.087652683258057,4.0
74,5.087183475494385,3.0
