,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,30,38,27,15
1,30,38,41,25
2,30,38,49,44
3,30,38,12,37
4,30,38,16,13
5,30,38,47,20
6,30,38,38,11
7,30,38,38,11
8,30,38,18,47
9,30,38,29,42
10,30,38,36,45
11,30,38,26,25
12,30,38,26,12
13,30,38,28,27
14,30,38,18,16
15,30,38,29,42
16,30,38,19,33
17,30,38,30,35
18,30,38,28,17
19,30,38,37,37
20,30,38,25,18
21,30,38,23,35
22,30,38,21,36
23,30,38,29,32
24,30,38,31,25
25,30,38,30,30
26,30,38,29,19
27,30,38,42,28
28,30,38,19,28
29,30,38,38,19
30,30,38,37,34
31,30,38,12,39
32,30,38,49,22
33,30,38,47,11
34,30,38,46,22
35,30,38,30,27
36,30,38,18,20
37,30,38,19,36
38,30,38,29,47
39,30,38,27,38
40,30,38,49,28
41,30,38,25,17
42,30,38,27,43
43,30,38,29,10
44,30,38,29,34
45,30,38,33,32
46,30,38,11,13
47,30,38,13,15
48,30,38,16,21
49,30,38,31,11
50,30,38,40,37
51,30,38,25,23
52,30,38,39,26
53,30,38,42,35
54,30,38,38,28
55,30,38,28,16
56,30,38,17,25
57,30,38,41,41
58,30,38,37,27
59,30,38,20,27
60,30,38,46,29
61,30,38,26,23
62,30,38,42,13
63,30,38,32,20
64,30,38,12,39
65,30,38,17,11
66,30,38,24,48
67,30,38,29,13
68,30,38,38,38
69,30,38,30,34
70,30,38,44,34
71,30,38,26,12
72,30,38,25,20
73,30,38,13,40
74,30,38,36,34
75,30,38,40,46
76,30,38,48,15
77,30,38,49,19
78,30,38,38,31
79,30,38,38,29
80,30,38,23,27
81,30,38,26,19
82,30,38,23,35
83,30,38,47,21
84,30,38,28,31
85,30,38,35,26
86,30,38,37,21
87,30,38,28,44
88,30,38,49,38
89,30,38,27,20
90,30,38,34,21
91,30,38,21,27
92,30,38,41,11
93,30,38,46,23
94,30,38,16,13
95,30,38,27,30
96,30,38,11,19
97,30,38,46,49
98,30,38,30,14
99,30,38,31,12
100,30,38,17,27
101,30,38,19,23
102,30,38,49,22
103,30,38,17,44
104,30,38,40,24
105,30,38,12,34
106,30,38,48,33
107,30,38,46,17
108,30,38,48,41
109,30,38,19,35
110,30,38,48,33
111,30,38,35,30
112,30,38,15,23
113,30,38,14,25
114,30,38,27,27
115,30,38,10,32
116,30,38,27,46
117,30,38,38,43
118,30,38,37,49
119,30,38,40,30
120,30,38,26,11
121,30,38,21,29
122,30,38,24,13
123,30,38,20,21
124,30,38,24,34
125,30,38,18,41
126,30,38,36,36
127,30,38,29,24
128,30,38,27,26
129,30,38,42,43
130,30,38,20,30
131,30,38,16,43
132,30,38,44,46
133,30,38,46,45
134,30,38,39,29
135,30,38,28,23
136,30,38,13,12
137,30,38,34,38
138,30,38,13,10
139,30,38,35,13
140,30,38,44,41
141,30,38,45,32
142,30,38,44,38
143,30,38,20,47
144,30,38,28,38
145,30,38,11,47
146,30,38,35,23
147,30,38,45,44
148,30,38,42,18
149,30,38,36,45
150,30,38,26,45
151,30,38,20,17
152,30,38,43,24
153,30,38,20,13
154,30,38,24,18
155,30,38,48,19
156,30,38,20,36
157,30,38,34,41
158,30,38,37,28
159,30,38,45,46
160,30,38,11,37
161,30,38,36,27
162,30,38,14,17
163,30,38,14,24
164,30,38,44,23
165,30,38,40,36
166,30,38,25,30
167,30,38,44,28
168,30,38,40,20
169,30,38,37,14
170,30,38,31,23
171,30,38,37,29
172,30,38,29,38
173,30,38,13,23
174,30,38,17,27
175,30,38,27,31
176,30,38,32,11
177,30,38,24,29
178,30,38,13,30
179,30,38,27,19
180,30,38,20,45
181,30,38,29,27
182,30,38,39,49
183,30,38,22,34
184,30,38,12,11
185,30,38,30,30
186,30,38,10,27
187,30,38,35,20
188,30,38,35,20
189,30,38,19,25
190,30,38,21,32
191,30,38,24,24
192,30,38,32,46
193,30,38,45,13
194,30,38,38,37
195,30,38,21,27
196,30,38,31,41
197,30,38,18,16
198,30,38,36,39
199,30,38,35,16
200,30,38,17,25
201,30,38,36,24
202,30,38,40,23
203,30,38,23,11
204,30,38,24,40
205,30,38,43,28
206,30,38,49,28
207,30,38,34,19
208,30,38,49,33
209,30,38,18,29
210,30,38,44,14
211,30,38,36,17
212,30,38,43,12
213,30,38,44,17
214,30,38,31,43
215,30,38,45,22
216,30,38,29,40
217,30,38,37,24
218,30,38,13,48
219,30,38,40,29
220,30,38,13,41
221,30,38,11,38
222,30,38,14,29
223,30,38,24,26
224,30,38,20,29
225,30,38,15,10
226,30,38,40,19
227,30,38,40,22
228,30,38,32,41
229,30,38,38,35
230,30,38,46,14
231,30,38,47,32
232,30,38,24,15
233,30,38,21,30
234,30,38,17,49
235,30,38,42,16
236,30,38,48,21
237,30,38,35,11
238,30,38,17,15
239,30,38,12,16
240,30,38,31,27
241,30,38,11,30
242,30,38,34,34
243,30,38,25,18
244,30,38,17,34
245,30,38,24,42
246,30,38,20,15
247,30,38,11,34
248,30,38,33,41
249,30,38,38,39
250,30,38,43,11
251,30,38,32,18
252,30,38,17,47
253,30,38,14,16
254,30,38,15,35
255,30,38,31,13
256,30,38,27,45
257,30,38,21,23
258,30,38,23,48
259,30,38,48,14
260,30,38,47,35
261,30,38,20,12
262,30,38,40,38
263,30,38,27,38
264,30,38,48,36
265,30,38,16,17
266,30,38,23,48
267,30,38,12,23
268,30,38,47,42
269,30,38,14,15
270,30,38,43,25
271,30,38,49,48
272,30,38,31,21
273,30,38,36,14
274,30,38,40,22
275,30,38,32,40
276,30,38,31,14
277,30,38,34,10
278,30,38,11,15
279,30,38,17,48
280,30,38,49,23
281,30,38,12,38
282,30,38,24,44
283,30,38,35,24
284,30,38,40,44
285,30,38,30,10
286,30,38,20,19
287,30,38,44,42
288,30,38,45,25
289,30,38,39,28
290,30,38,40,37
291,30,38,29,36
292,30,38,30,19
293,30,38,28,15
294,30,38,27,45
295,30,38,37,14
296,30,38,31,17
297,30,38,47,33
298,30,38,42,44
299,30,38,13,21
300,30,38,18,46
301,30,38,47,32
302,30,38,25,46
303,30,38,25,41
304,30,38,33,41
305,30,38,30,13
306,30,38,36,43
307,30,38,21,11
308,30,38,36,42
309,30,38,34,46
310,30,38,41,25
311,30,38,10,38
312,30,38,43,41
313,30,38,27,23
314,30,38,41,27
315,30,38,40,36
316,30,38,25,30
317,30,38,38,32
318,30,38,24,35
319,30,38,11,29
320,30,38,11,26
321,30,38,42,33
322,30,38,41,31
323,30,38,49,22
324,30,38,41,11
325,30,38,35,19
326,30,38,31,43
327,30,38,36,31
328,30,38,36,12
329,30,38,23,18
330,30,38,37,25
331,30,38,16,22
332,30,38,32,41
333,30,38,39,37
334,30,38,42,49
335,30,38,29,24
336,30,38,20,15
337,30,38,36,33
338,30,38,43,23
339,30,38,20,14
340,30,38,10,19
341,30,38,22,12
342,30,38,25,25
343,30,38,29,41
344,30,38,25,19
345,30,38,19,36
346,30,38,33,19
347,30,38,43,29
348,30,38,15,11
349,30,38,37,18
350,30,38,47,21
351,30,38,14,27
352,30,38,16,19
353,30,38,25,40
354,30,38,13,14
355,30,38,36,44
356,30,38,10,23
357,30,38,18,47
358,30,38,11,20
359,30,38,48,15
360,30,38,11,15
361,30,38,13,30
362,30,38,31,48
363,30,38,14,10
364,30,38,41,39
365,30,38,30,36
366,30,38,49,23
367,30,38,43,33
368,30,38,41,45
369,30,38,45,37
370,30,38,17,13
371,30,38,19,21
372,30,38,49,45
373,30,38,25,33
374,30,38,28,48
375,30,38,31,34
376,30,38,19,40
377,30,38,32,14
378,30,38,41,40
379,30,38,49,28
380,30,38,18,30
381,30,38,16,14
382,30,38,24,46
383,30,38,30,18
384,30,38,41,43
385,30,38,47,35
386,30,38,16,33
387,30,38,14,43
388,30,38,13,40
389,30,38,32,26
390,30,38,39,32
391,30,38,37,27
392,30,38,24,25
393,30,38,26,35
394,30,38,16,20
395,30,38,46,44
396,30,38,40,43
397,30,38,49,36
398,30,38,16,13
399,30,38,16,39
400,30,38,25,24
401,30,38,20,30
402,30,38,38,34
403,30,38,10,15
404,30,38,45,43
405,30,38,39,34
406,30,38,28,23
407,30,38,49,40
408,30,38,24,28
409,30,38,24,31
410,30,38,32,29
411,30,38,19,46
412,30,38,45,27
413,30,38,45,47
414,30,38,14,41
415,30,38,23,35
416,30,38,15,10
417,30,38,33,13
418,30,38,14,48
419,30,38,39,11
420,30,38,14,35
421,30,38,39,14
422,30,38,17,16
423,30,38,15,27
424,30,38,37,48
425,30,38,40,21
426,30,38,29,40
427,30,38,44,23
428,30,38,21,13
429,30,38,28,30
430,30,38,11,46
431,30,38,22,10
432,30,38,11,13
433,30,38,39,12
434,30,38,35,23
435,30,38,48,35
436,30,38,45,40
437,30,38,42,24
438,30,38,37,16
439,30,38,13,10
440,30,38,17,13
441,30,38,17,36
442,30,38,47,16
443,30,38,17,30
444,30,38,18,47
445,30,38,12,30
446,30,38,17,44
447,30,38,43,44
448,30,38,16,12
449,30,38,49,21
450,30,38,46,34
451,30,38,16,28
452,30,38,37,30
453,30,38,36,17
454,30,38,37,47
455,30,38,48,27
456,30,38,24,31
457,30,38,37,20
458,30,38,30,21
459,30,38,13,36
460,30,38,24,14
461,30,38,11,47
462,30,38,46,30
463,30,38,30,41
464,30,38,24,10
465,30,38,35,13
466,30,38,28,43
467,30,38,14,39
468,30,38,20,16
469,30,38,18,35
470,30,38,40,44
471,30,38,31,13
472,30,38,42,28
473,30,38,36,46
474,30,38,23,16
475,30,38,34,18
476,30,38,49,26
477,30,38,14,38
478,30,38,29,36
479,30,38,47,14
480,30,38,28,35
481,30,38,23,29
482,30,38,32,34
483,30,38,47,13
484,30,38,47,20
485,30,38,22,49
486,30,38,34,26
487,30,38,32,33
488,30,38,30,22
489,30,38,27,11
490,30,38,10,25
491,30,38,23,42
492,30,38,46,13
493,30,38,28,27
494,30,38,34,48
495,30,38,40,43
496,30,38,36,46
497,30,38,27,40
498,30,38,25,47
499,30,38,48,23
500,30,38,12,36
501,30,38,39,26
502,30,38,28,31
503,30,38,26,25
504,30,38,24,14
505,30,38,24,46
506,30,38,30,24
507,30,38,49,40
508,30,38,45,15
509,30,38,40,17
510,30,38,36,23
511,30,38,37,25
512,30,38,12,39
513,30,38,38,31
514,30,38,37,35
515,30,38,34,13
516,30,38,27,38
517,30,38,14,21
518,30,38,39,36
519,30,38,15,45
520,30,38,42,42
521,30,38,14,48
522,30,38,28,41
523,30,38,33,19
524,30,38,47,43
525,30,38,15,22
526,30,38,24,33
527,30,38,28,26
528,30,38,19,39
529,30,38,27,29
530,30,38,13,44
531,30,38,43,15
532,30,38,17,25
533,30,38,27,12
534,30,38,12,42
535,30,38,39,33
536,30,38,23,25
537,30,38,24,22
538,30,38,47,25
539,30,38,44,11
540,30,38,26,46
541,30,38,31,19
542,30,38,21,39
543,30,38,45,31
544,30,38,32,21
545,30,38,32,14
546,30,38,40,12
547,30,38,16,36
548,30,38,20,21
549,30,38,32,43
550,30,38,17,21
551,30,38,31,34
552,30,38,38,20
553,30,38,33,14
554,30,38,40,19
555,30,38,11,11
556,30,38,46,29
557,30,38,22,18
558,30,38,26,14
559,30,38,23,41
560,30,38,47,24
561,30,38,32,24
562,30,38,49,17
563,30,38,45,11
564,30,38,12,24
565,30,38,18,31
566,30,38,21,26
567,30,38,29,45
568,30,38,23,23
569,30,38,43,45
570,30,38,28,18
571,30,38,41,28
572,30,38,45,32
573,30,38,34,46
574,30,38,19,47
575,30,38,23,43
576,30,38,14,41
577,30,38,28,46
578,30,38,46,48
579,30,38,28,48
580,30,38,47,44
581,30,38,24,39
582,30,38,21,19
583,30,38,26,11
584,30,38,39,34
585,30,38,27,42
586,30,38,16,32
587,30,38,31,29
588,30,38,41,10
589,30,38,25,14
590,30,38,18,48
591,30,38,42,24
592,30,38,44,12
593,30,38,27,22
594,30,38,12,22
595,30,38,35,28
596,30,38,35,23
597,30,38,20,27
598,30,38,43,20
599,30,38,21,17
600,30,38,18,29
601,30,38,23,37
602,30,38,47,27
603,30,38,26,36
604,30,38,27,30
605,30,38,17,22
606,30,38,41,47
607,30,38,26,20
608,30,38,24,17
609,30,38,48,31
610,30,38,26,10
611,30,38,27,15
612,30,38,43,28
613,30,38,21,43
614,30,38,23,21
615,30,38,13,15
616,30,38,32,38
617,30,38,43,28
618,30,38,49,13
619,30,38,43,11
620,30,38,12,41
621,30,38,33,45
622,30,38,33,11
623,30,38,25,36
624,30,38,35,46
625,30,38,25,31
626,30,38,38,42
627,30,38,45,19
628,30,38,41,17
629,30,38,29,11
630,30,38,30,16
631,30,38,29,43
632,30,38,23,41
633,30,38,10,10
634,30,38,34,16
635,30,38,40,35
636,30,38,35,20
637,30,38,17,28
638,30,38,18,26
639,30,38,43,18
640,30,38,30,28
641,30,38,23,35
642,30,38,19,45
643,30,38,23,27
644,30,38,19,32
645,30,38,28,27
646,30,38,49,27
647,30,38,46,47
648,30,38,44,10
649,30,38,39,13
650,30,38,11,25
651,30,38,17,38
652,30,38,40,24
653,30,38,23,45
