,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,31.0,11.0,32.0,10.0
1,31.0,11.0,32.0,10.0
2,31.0,11.0,32.0,10.0
3,31.0,11.0,32.0,10.0
4,31.0,11.0,32.0,10.0
5,31.0,11.0,32.0,10.0
6,31.0,11.0,32.0,10.0
7,31.0,11.0,32.0,10.0
8,31.0,11.0,32.0,10.0
9,31.0,11.0,32.0,10.0
10,31.0,11.0,32.0,10.0
11,31.0,11.0,32.0,10.0
12,31.0,11.0,32.0,10.0
13,31.0,11.0,32.0,10.0
14,31.0,11.0,32.0,10.0
15,31.0,11.0,32.0,10.0
16,31.0,11.0,32.0,10.0
17,31.0,11.0,32.0,10.0
18,31.0,11.0,32.0,10.0
19,31.0,11.0,32.0,10.0
20,31.0,11.0,32.0,10.0
21,31.0,11.0,32.0,10.0
22,31.0,11.0,32.0,10.0
23,31.0,11.0,32.0,10.0
24,31.0,11.0,32.0,10.0
25,31.0,11.0,32.0,10.0
26,31.0,11.0,32.0,10.0
27,31.0,11.0,32.0,10.0
28,31.0,11.0,32.0,10.0
29,31.0,11.0,32.0,10.0
30,31.0,11.0,32.0,10.0
31,31.0,11.0,32.0,10.0
32,31.0,11.0,32.0,10.0
33,31.0,11.0,32.0,10.0
34,31.0,11.0,32.0,10.0
35,31.0,11.0,32.0,10.0
36,31.0,11.0,32.0,10.0
37,31.0,11.0,32.0,10.0
38,31.0,11.0,32.0,10.0
39,31.0,11.0,32.0,10.0
40,31.0,11.0,32.0,10.0
41,31.0,11.0,32.0,10.0
42,31.0,11.0,32.0,10.0
43,31.0,11.0,32.0,10.0
44,31.0,11.0,32.0,10.0
45,31.0,11.0,32.0,10.0
46,31.0,11.0,32.0,10.0
47,31.0,11.0,32.0,10.0
48,31.0,11.0,32.0,10.0
49,31.0,11.0,32.0,10.0
50,31.0,11.0,32.0,10.0
51,31.0,11.0,32.0,10.0
52,31.0,11.0,32.0,10.0
53,31.0,11.0,32.0,10.0
54,32.0,10.0,32.0,10.0
55,32.0,10.0,32.0,10.0
56,32.0,10.0,32.0,10.0
57,32.0,10.0,32.0,10.0
58,27.0,17.0,32.0,10.0
59,27.0,17.0,32.0,10.0
60,27.0,17.0,32.0,10.0
61,27.0,17.0,32.0,10.0
62,27.0,17.0,32.0,10.0
63,27.0,17.0,32.0,10.0
64,27.0,17.0,32.0,10.0
65,27.0,17.0,32.0,10.0
66,27.0,17.0,32.0,10.0
67,27.0,17.0,32.0,10.0
68,27.0,17.0,32.0,10.0
69,27.0,17.0,32.0,10.0
70,27.0,17.0,32.0,10.0
71,27.0,17.0,32.0,10.0
72,27.0,17.0,32.0,10.0
73,27.0,17.0,32.0,10.0
74,27.0,17.0,32.0,10.0
75,27.0,17.0,32.0,10.0
76,27.0,17.0,32.0,10.0
77,27.0,17.0,32.0,10.0
78,27.0,17.0,32.0,10.0
79,27.0,17.0,32.0,10.0
80,27.0,17.0,32.0,10.0
81,27.0,17.0,32.0,10.0
82,27.0,17.0,32.0,10.0
83,27.0,17.0,32.0,10.0
84,27.0,17.0,32.0,10.0
85,27.0,17.0,32.0,10.0
86,27.0,17.0,32.0,10.0
87,27.0,17.0,32.0,10.0
88,27.0,17.0,32.0,10.0
89,27.0,17.0,32.0,10.0
90,27.0,17.0,32.0,10.0
91,27.0,17.0,32.0,10.0
92,27.0,17.0,32.0,10.0
93,27.0,17.0,32.0,10.0
94,27.0,17.0,32.0,10.0
95,27.0,17.0,32.0,10.0
96,27.0,17.0,32.0,10.0
97,27.0,17.0,32.0,10.0
98,27.0,17.0,32.0,10.0
99,27.0,17.0,32.0,10.0
100,27.0,17.0,32.0,10.0
101,27.0,17.0,32.0,10.0
102,27.0,17.0,32.0,10.0
103,27.0,17.0,32.0,10.0
104,27.0,17.0,32.0,10.0
105,27.0,17.0,32.0,10.0
106,27.0,17.0,32.0,10.0
107,27.0,17.0,32.0,10.0
108,27.0,17.0,32.0,10.0
109,27.0,17.0,32.0,10.0
110,27.0,17.0,32.0,10.0
111,27.0,17.0,32.0,10.0
112,27.0,17.0,32.0,10.0
113,27.0,17.0,32.0,10.0
114,27.0,17.0,32.0,10.0
115,27.0,17.0,32.0,10.0
116,27.0,17.0,32.0,10.0
117,27.0,17.0,32.0,10.0
118,27.0,17.0,32.0,10.0
119,27.0,17.0,32.0,10.0
120,27.0,17.0,32.0,10.0
121,27.0,17.0,32.0,10.0
122,27.0,17.0,32.0,10.0
123,27.0,17.0,32.0,10.0
124,27.0,17.0,32.0,10.0
125,27.0,17.0,32.0,10.0
126,27.0,17.0,32.0,10.0
127,27.0,17.0,32.0,10.0
128,27.0,17.0,32.0,10.0
129,27.0,17.0,32.0,10.0
130,27.0,17.0,32.0,10.0
131,27.0,17.0,32.0,10.0
132,27.0,17.0,32.0,10.0
133,27.0,17.0,32.0,10.0
134,27.0,17.0,32.0,10.0
135,27.0,17.0,32.0,10.0
136,27.0,17.0,32.0,10.0
137,27.0,17.0,32.0,10.0
138,27.0,17.0,32.0,10.0
139,27.0,17.0,32.0,10.0
140,27.0,17.0,32.0,10.0
141,27.0,17.0,32.0,10.0
142,27.0,17.0,32.0,10.0
143,27.0,17.0,32.0,10.0
144,27.0,17.0,32.0,10.0
145,27.0,17.0,32.0,10.0
146,27.0,17.0,32.0,10.0
147,27.0,17.0,32.0,10.0
148,27.0,17.0,32.0,10.0
149,27.0,17.0,32.0,10.0
150,27.0,17.0,32.0,10.0
