,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,38,13,11,16
1,38,13,47,30
2,38,13,20,23
3,38,13,42,32
4,38,13,11,20
5,38,13,29,22
6,38,13,10,23
7,38,13,12,37
8,38,13,18,12
9,38,13,16,44
10,38,13,29,21
11,38,13,37,39
12,38,13,10,31
13,38,13,16,24
14,38,13,29,20
15,38,13,31,25
16,38,13,47,10
17,38,13,42,29
18,38,13,19,27
19,38,13,26,41
20,38,13,15,19
21,38,13,47,35
22,38,13,42,47
23,38,13,26,48
24,38,13,25,44
25,38,13,48,30
26,38,13,47,33
27,38,13,18,20
28,38,13,19,23
29,38,13,34,22
30,38,13,11,15
31,38,13,23,20
32,38,13,37,11
33,38,13,14,33
34,38,13,23,34
35,38,13,25,20
36,38,13,28,43
37,38,13,21,17
38,38,13,46,49
39,38,13,25,39
40,38,13,24,35
41,38,13,36,37
42,38,13,49,37
43,38,13,18,23
44,38,13,41,47
45,38,13,11,15
46,38,13,20,48
47,38,13,16,46
48,38,13,18,10
49,38,13,12,18
50,38,13,23,41
51,38,13,36,47
52,38,13,17,12
53,38,13,35,28
54,38,13,15,15
55,38,13,39,43
56,38,13,43,35
57,38,13,35,14
58,38,13,23,27
59,38,13,20,20
60,38,13,36,41
61,38,13,12,43
62,38,13,18,33
63,38,13,24,14
64,38,13,29,21
65,38,13,28,45
66,38,13,31,43
67,38,13,20,44
68,38,13,10,35
69,38,13,49,24
70,38,13,35,39
71,38,13,20,46
72,38,13,48,20
73,38,13,19,45
74,38,13,17,47
75,38,13,24,20
76,38,13,46,48
77,38,13,46,13
78,38,13,32,15
79,38,13,39,22
80,38,13,24,25
81,38,13,33,19
82,38,13,32,38
83,38,13,21,31
84,38,13,43,39
85,38,13,35,45
86,38,13,25,48
87,38,13,32,33
88,38,13,49,10
89,38,13,29,27
90,38,13,32,34
91,38,13,23,44
92,38,13,17,23
93,38,13,48,10
94,38,13,29,37
95,38,13,23,22
96,38,13,14,27
97,38,13,27,20
98,38,13,15,47
99,38,13,49,29
