,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,32.0,10.0,32.0,10.0
1,32.0,10.0,32.0,10.0
2,32.0,10.0,32.0,10.0
3,32.0,10.0,32.0,10.0
4,32.0,10.0,32.0,10.0
5,32.0,10.0,32.0,10.0
6,32.0,10.0,32.0,10.0
7,32.0,10.0,32.0,10.0
8,32.0,10.0,32.0,10.0
9,32.0,10.0,32.0,10.0
10,32.0,10.0,32.0,10.0
11,32.0,10.0,32.0,10.0
12,32.0,10.0,32.0,10.0
13,32.0,10.0,32.0,10.0
14,32.0,10.0,32.0,10.0
15,32.0,10.0,32.0,10.0
16,32.0,10.0,32.0,10.0
17,32.0,10.0,32.0,10.0
18,32.0,10.0,32.0,10.0
19,32.0,10.0,32.0,10.0
20,32.0,10.0,32.0,10.0
21,32.0,10.0,32.0,10.0
22,32.0,10.0,32.0,10.0
23,32.0,10.0,32.0,10.0
24,32.0,10.0,32.0,10.0
25,32.0,10.0,32.0,10.0
26,32.0,10.0,32.0,10.0
27,32.0,10.0,32.0,10.0
28,32.0,10.0,32.0,10.0
29,32.0,10.0,32.0,10.0
30,32.0,10.0,32.0,10.0
31,32.0,10.0,32.0,10.0
32,32.0,10.0,32.0,10.0
33,32.0,10.0,32.0,10.0
34,32.0,10.0,32.0,10.0
35,32.0,10.0,32.0,10.0
36,32.0,10.0,32.0,10.0
37,32.0,10.0,32.0,10.0
38,32.0,10.0,32.0,10.0
39,32.0,10.0,32.0,10.0
40,32.0,10.0,32.0,10.0
41,32.0,10.0,32.0,10.0
42,32.0,10.0,32.0,10.0
43,32.0,10.0,32.0,10.0
44,32.0,10.0,32.0,10.0
45,32.0,10.0,32.0,10.0
46,32.0,10.0,32.0,10.0
47,32.0,10.0,32.0,10.0
48,32.0,10.0,32.0,10.0
49,32.0,10.0,32.0,10.0
50,32.0,10.0,32.0,10.0
51,32.0,10.0,32.0,10.0
52,32.0,10.0,32.0,10.0
53,32.0,10.0,32.0,10.0
54,32.0,10.0,32.0,10.0
55,32.0,10.0,32.0,10.0
56,32.0,10.0,32.0,10.0
57,32.0,10.0,32.0,10.0
58,32.0,10.0,32.0,10.0
59,32.0,10.0,32.0,10.0
60,32.0,10.0,32.0,10.0
61,32.0,10.0,32.0,10.0
62,32.0,10.0,32.0,10.0
63,32.0,10.0,32.0,10.0
64,32.0,10.0,32.0,10.0
65,32.0,10.0,32.0,10.0
66,32.0,10.0,32.0,10.0
67,32.0,10.0,32.0,10.0
68,32.0,10.0,32.0,10.0
69,32.0,10.0,32.0,10.0
70,32.0,10.0,32.0,10.0
71,32.0,10.0,32.0,10.0
72,32.0,10.0,32.0,10.0
73,27.0,17.0,32.0,10.0
74,27.0,17.0,32.0,10.0
75,27.0,17.0,32.0,10.0
76,27.0,17.0,32.0,10.0
77,27.0,17.0,32.0,10.0
78,27.0,17.0,32.0,10.0
79,32.0,17.0,32.0,10.0
80,32.0,17.0,32.0,10.0
81,27.0,17.0,32.0,10.0
82,27.0,17.0,32.0,10.0
83,27.0,17.0,32.0,10.0
84,27.0,17.0,32.0,10.0
85,27.0,17.0,32.0,10.0
86,27.0,17.0,32.0,10.0
87,27.0,17.0,32.0,10.0
88,27.0,17.0,32.0,10.0
89,27.0,17.0,32.0,10.0
90,27.0,17.0,32.0,10.0
91,27.0,17.0,32.0,10.0
92,27.0,17.0,32.0,10.0
93,27.0,17.0,32.0,10.0
94,27.0,17.0,32.0,10.0
95,27.0,17.0,32.0,10.0
96,27.0,17.0,32.0,10.0
97,27.0,17.0,32.0,10.0
98,27.0,17.0,32.0,10.0
99,27.0,17.0,32.0,10.0
100,27.0,17.0,32.0,10.0
101,27.0,17.0,32.0,10.0
102,27.0,17.0,32.0,10.0
103,27.0,17.0,32.0,10.0
104,27.0,17.0,32.0,10.0
105,32.0,10.0,32.0,10.0
106,32.0,10.0,32.0,10.0
107,32.0,10.0,32.0,10.0
108,32.0,10.0,32.0,10.0
109,32.0,10.0,32.0,10.0
110,32.0,10.0,32.0,10.0
111,32.0,10.0,32.0,10.0
112,32.0,10.0,32.0,10.0
113,32.0,10.0,32.0,10.0
114,32.0,10.0,32.0,10.0
115,32.0,10.0,32.0,10.0
116,32.0,10.0,32.0,10.0
117,32.0,10.0,32.0,10.0
118,32.0,10.0,32.0,10.0
119,32.0,10.0,32.0,10.0
120,32.0,10.0,32.0,10.0
121,32.0,10.0,32.0,10.0
122,32.0,10.0,32.0,10.0
123,32.0,10.0,32.0,10.0
124,32.0,10.0,32.0,10.0
125,32.0,10.0,32.0,10.0
126,32.0,10.0,32.0,10.0
127,32.0,10.0,32.0,10.0
128,32.0,10.0,32.0,10.0
129,32.0,10.0,32.0,10.0
130,32.0,10.0,32.0,10.0
131,32.0,10.0,32.0,10.0
132,32.0,10.0,32.0,10.0
133,32.0,10.0,32.0,10.0
134,32.0,10.0,32.0,10.0
135,32.0,10.0,32.0,10.0
136,32.0,10.0,32.0,10.0
137,32.0,10.0,32.0,10.0
138,32.0,10.0,32.0,10.0
139,32.0,10.0,32.0,10.0
140,32.0,10.0,32.0,10.0
141,32.0,10.0,32.0,10.0
142,32.0,10.0,32.0,10.0
143,32.0,10.0,32.0,10.0
144,32.0,10.0,32.0,10.0
145,32.0,10.0,32.0,10.0
146,32.0,10.0,32.0,10.0
147,32.0,10.0,32.0,10.0
148,32.0,10.0,32.0,10.0
149,32.0,10.0,32.0,10.0
150,32.0,10.0,32.0,10.0
151,32.0,10.0,32.0,10.0
152,32.0,10.0,32.0,10.0
153,32.0,10.0,32.0,10.0
154,32.0,10.0,32.0,10.0
155,32.0,10.0,32.0,10.0
156,32.0,10.0,32.0,10.0
157,32.0,10.0,32.0,10.0
158,32.0,10.0,32.0,10.0
159,32.0,10.0,32.0,10.0
160,32.0,10.0,32.0,10.0
161,32.0,10.0,32.0,10.0
162,32.0,10.0,32.0,10.0
163,32.0,10.0,32.0,10.0
164,32.0,10.0,32.0,10.0
165,32.0,10.0,32.0,10.0
166,32.0,10.0,32.0,10.0
167,32.0,10.0,32.0,10.0
168,32.0,10.0,32.0,10.0
169,32.0,10.0,32.0,10.0
170,32.0,10.0,32.0,10.0
171,32.0,10.0,32.0,10.0
172,32.0,10.0,32.0,10.0
173,32.0,10.0,32.0,10.0
174,32.0,10.0,32.0,10.0
175,32.0,10.0,32.0,10.0
176,32.0,10.0,32.0,10.0
177,32.0,10.0,32.0,10.0
178,32.0,10.0,32.0,10.0
179,32.0,10.0,32.0,10.0
180,32.0,10.0,32.0,10.0
181,32.0,10.0,32.0,10.0
182,32.0,10.0,32.0,10.0
183,32.0,10.0,32.0,10.0
184,32.0,10.0,32.0,10.0
185,32.0,10.0,32.0,10.0
186,32.0,10.0,32.0,10.0
187,32.0,10.0,32.0,10.0
188,32.0,10.0,32.0,10.0
189,32.0,10.0,32.0,10.0
190,32.0,10.0,32.0,10.0
191,32.0,10.0,32.0,10.0
192,32.0,10.0,32.0,10.0
193,32.0,10.0,32.0,10.0
194,32.0,10.0,32.0,10.0
195,32.0,10.0,32.0,10.0
196,32.0,10.0,32.0,10.0
197,32.0,10.0,32.0,10.0
198,32.0,10.0,32.0,10.0
199,32.0,10.0,32.0,10.0
200,32.0,10.0,32.0,10.0
201,32.0,10.0,32.0,10.0
202,32.0,10.0,32.0,10.0
203,32.0,10.0,32.0,10.0
204,32.0,10.0,32.0,10.0
205,32.0,10.0,32.0,10.0
206,32.0,10.0,32.0,10.0
207,32.0,10.0,32.0,10.0
208,32.0,10.0,32.0,10.0
209,32.0,10.0,32.0,10.0
210,32.0,10.0,32.0,10.0
211,32.0,10.0,32.0,10.0
212,32.0,10.0,32.0,10.0
213,32.0,10.0,32.0,10.0
214,32.0,10.0,32.0,10.0
215,32.0,10.0,32.0,10.0
216,32.0,10.0,32.0,10.0
217,32.0,10.0,32.0,10.0
218,32.0,10.0,32.0,10.0
219,32.0,10.0,32.0,10.0
220,32.0,10.0,32.0,10.0
221,32.0,10.0,32.0,10.0
222,32.0,10.0,32.0,10.0
223,32.0,10.0,32.0,10.0
224,32.0,10.0,32.0,10.0
225,32.0,10.0,32.0,10.0
226,32.0,10.0,32.0,10.0
227,32.0,10.0,32.0,10.0
228,32.0,10.0,32.0,10.0
229,32.0,10.0,32.0,10.0
230,32.0,10.0,32.0,10.0
231,32.0,10.0,32.0,10.0
232,32.0,10.0,32.0,10.0
233,32.0,10.0,32.0,10.0
234,32.0,10.0,32.0,10.0
235,32.0,10.0,32.0,10.0
236,32.0,10.0,32.0,10.0
237,32.0,10.0,32.0,10.0
238,32.0,10.0,32.0,10.0
239,32.0,10.0,32.0,10.0
240,32.0,10.0,32.0,10.0
241,32.0,10.0,32.0,10.0
242,32.0,10.0,32.0,10.0
243,32.0,10.0,32.0,10.0
244,32.0,10.0,32.0,10.0
245,32.0,10.0,32.0,10.0
246,32.0,10.0,32.0,10.0
247,32.0,10.0,32.0,10.0
248,32.0,10.0,32.0,10.0
249,32.0,10.0,32.0,10.0
250,32.0,10.0,32.0,10.0
251,32.0,10.0,32.0,10.0
252,32.0,10.0,32.0,10.0
253,32.0,10.0,32.0,10.0
254,32.0,10.0,32.0,10.0
255,32.0,10.0,32.0,10.0
256,32.0,10.0,32.0,10.0
257,32.0,10.0,32.0,10.0
258,32.0,10.0,32.0,10.0
259,32.0,10.0,32.0,10.0
260,32.0,10.0,32.0,10.0
261,32.0,10.0,32.0,10.0
262,32.0,10.0,32.0,10.0
263,32.0,10.0,32.0,10.0
264,32.0,10.0,32.0,10.0
265,32.0,10.0,32.0,10.0
266,32.0,10.0,32.0,10.0
267,32.0,10.0,32.0,10.0
268,32.0,10.0,32.0,10.0
269,32.0,10.0,32.0,10.0
270,32.0,10.0,32.0,10.0
271,32.0,10.0,32.0,10.0
272,32.0,10.0,32.0,10.0
273,32.0,10.0,32.0,10.0
274,32.0,10.0,32.0,10.0
275,32.0,10.0,32.0,10.0
276,32.0,10.0,32.0,10.0
277,32.0,10.0,32.0,10.0
278,32.0,10.0,32.0,10.0
279,32.0,10.0,32.0,10.0
280,32.0,10.0,32.0,10.0
281,32.0,10.0,32.0,10.0
282,32.0,10.0,32.0,10.0
283,32.0,10.0,32.0,10.0
284,32.0,10.0,32.0,10.0
285,32.0,10.0,32.0,10.0
286,32.0,10.0,32.0,10.0
287,32.0,10.0,32.0,10.0
288,32.0,10.0,32.0,10.0
289,32.0,10.0,32.0,10.0
290,32.0,10.0,32.0,10.0
291,32.0,10.0,32.0,10.0
292,32.0,10.0,32.0,10.0
293,32.0,10.0,32.0,10.0
294,32.0,10.0,32.0,10.0
295,32.0,10.0,32.0,10.0
296,32.0,10.0,32.0,10.0
297,32.0,10.0,32.0,10.0
298,32.0,10.0,32.0,10.0
299,32.0,10.0,32.0,10.0
300,32.0,10.0,32.0,10.0
301,32.0,10.0,32.0,10.0
302,32.0,10.0,32.0,10.0
303,32.0,10.0,32.0,10.0
304,32.0,10.0,32.0,10.0
305,32.0,10.0,32.0,10.0
306,32.0,10.0,32.0,10.0
307,32.0,10.0,32.0,10.0
308,32.0,10.0,32.0,10.0
309,32.0,10.0,32.0,10.0
310,32.0,10.0,32.0,10.0
311,32.0,10.0,32.0,10.0
312,32.0,10.0,32.0,10.0
313,32.0,10.0,32.0,10.0
314,32.0,10.0,32.0,10.0
315,32.0,10.0,32.0,10.0
316,32.0,10.0,32.0,10.0
317,32.0,10.0,32.0,10.0
318,32.0,10.0,32.0,10.0
319,32.0,10.0,32.0,10.0
320,32.0,10.0,32.0,10.0
321,27.0,17.0,32.0,10.0
322,27.0,17.0,32.0,10.0
323,32.0,10.0,32.0,10.0
324,32.0,10.0,32.0,10.0
325,32.0,10.0,32.0,10.0
326,32.0,10.0,32.0,10.0
327,32.0,10.0,32.0,10.0
328,32.0,10.0,32.0,10.0
329,32.0,10.0,32.0,10.0
330,32.0,10.0,32.0,10.0
331,32.0,10.0,32.0,10.0
332,32.0,10.0,32.0,10.0
333,32.0,10.0,32.0,10.0
334,32.0,10.0,32.0,10.0
335,32.0,10.0,32.0,10.0
336,32.0,10.0,32.0,10.0
337,32.0,10.0,32.0,10.0
