,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,1,4,4,1,4,2,2,3,1,1,2,1
1,1,4,4,1,4,2,1,4,3,2,3,1
2,1,4,4,1,4,2,4,1,2,1,4,2
3,1,4,4,1,4,2,1,3,2,2,3,1
4,1,4,4,1,4,2,3,4,1,3,4,1
5,1,4,4,1,4,2,3,3,4,2,3,1
6,1,4,4,1,4,2,4,1,3,1,3,1
7,1,4,4,1,4,2,1,3,2,3,3,4
8,1,4,4,1,4,2,4,3,3,1,3,4
9,1,4,4,1,4,2,2,4,4,1,3,3
10,4,4,4,1,4,2,4,3,4,2,2,1
11,4,4,4,1,4,2,4,2,2,1,2,4
12,4,4,4,2,4,2,3,1,4,3,1,1
13,4,4,4,1,4,2,2,2,3,4,4,4
14,1,4,4,1,4,2,4,3,1,4,1,4
15,1,4,4,1,4,2,1,1,1,2,4,3
16,1,4,4,1,4,2,1,1,3,2,2,1
17,1,4,4,1,4,2,1,4,3,1,4,4
18,4,4,4,2,4,2,3,1,4,1,4,1
19,4,4,1,2,4,2,4,1,4,1,4,1
20,4,4,1,2,4,2,1,4,3,4,3,3
21,4,4,4,1,4,2,1,3,4,2,4,1
22,1,4,4,2,4,3,1,1,4,4,3,2
23,4,4,4,2,4,3,4,2,1,1,4,3
24,4,4,4,2,4,3,1,4,4,3,2,4
25,4,4,4,2,4,3,4,2,4,2,1,2
26,4,4,4,2,4,3,3,3,2,3,3,3
27,1,4,4,2,4,3,3,4,4,2,4,4
28,1,4,4,2,4,3,3,1,2,1,4,2
29,1,4,4,2,4,3,4,3,1,2,2,4
30,1,4,4,2,4,3,1,3,4,4,1,3
31,1,4,4,2,4,3,4,2,1,2,3,3
32,1,4,4,2,4,3,3,1,4,1,2,1
33,1,4,4,2,4,3,2,1,3,3,4,3
34,1,4,3,2,4,4,1,4,4,2,2,1
35,1,4,3,2,4,4,3,4,2,2,4,1
36,1,4,3,2,4,4,4,1,3,2,3,3
37,3,2,1,2,2,2,2,3,1,3,4,4
38,4,2,1,2,2,2,2,3,1,4,3,2
39,4,2,1,2,2,2,1,4,2,1,1,1
40,4,2,1,2,2,2,2,3,4,4,2,3
41,1,4,1,2,2,2,3,4,4,1,1,3
42,2,4,1,2,2,1,1,2,3,3,1,1
43,2,4,1,2,2,1,2,3,2,4,3,4
44,2,4,1,2,2,4,1,1,1,2,4,1
45,2,3,1,2,1,4,4,4,4,4,1,4
46,2,3,1,2,1,4,2,3,2,4,1,3
47,2,3,1,4,1,4,1,1,2,4,3,4
48,2,3,4,3,1,4,3,2,2,1,2,2
49,2,3,4,3,1,4,4,1,2,2,4,4
50,2,3,4,3,1,4,3,3,2,3,3,2
51,2,3,4,3,1,4,3,2,3,2,2,4
52,2,3,4,3,1,4,2,4,4,2,4,3
53,2,3,1,4,1,4,3,2,1,4,2,1
54,2,3,1,4,1,4,1,1,1,3,3,2
55,2,3,1,4,1,4,3,4,4,4,1,2
56,2,3,1,4,1,4,3,1,3,2,1,4
57,2,3,1,4,1,4,1,2,2,4,2,1
58,2,3,1,4,1,4,2,3,4,2,1,3
59,2,3,1,4,1,4,3,1,4,4,4,3
60,2,3,1,3,1,4,4,4,1,1,1,4
61,2,3,4,3,1,4,2,3,2,1,2,1
62,2,3,4,3,1,4,2,2,1,1,3,3
63,2,3,4,3,1,4,1,4,3,3,3,2
64,2,3,4,3,1,4,4,3,3,3,4,1
65,2,3,4,3,3,4,1,3,3,2,3,3
66,2,3,4,3,3,4,3,2,4,3,2,1
67,2,3,1,4,2,4,1,4,1,4,4,4
68,2,4,1,4,2,4,2,3,2,1,4,1
69,2,4,1,4,2,4,4,4,3,2,4,4
70,2,3,1,1,3,4,4,1,2,3,3,3
71,2,3,4,3,1,4,3,3,2,2,3,1
72,2,3,4,3,3,2,4,3,2,4,4,2
73,2,3,4,3,3,4,4,1,3,4,1,1
74,2,3,4,3,3,4,4,3,2,2,1,2
75,2,3,1,3,3,4,1,3,3,4,3,1
76,2,3,1,1,3,4,4,4,4,2,2,4
77,2,3,1,1,3,4,4,2,4,2,1,3
78,2,3,1,1,3,4,1,3,1,3,4,1
79,2,3,1,1,3,4,1,4,1,2,3,4
80,2,3,1,1,3,4,1,2,2,1,3,4
81,2,3,1,1,3,4,3,3,2,1,2,4
82,2,3,4,3,3,4,3,2,4,4,2,3
83,2,3,4,3,3,4,2,2,2,4,1,3
84,2,3,4,3,3,4,3,4,1,4,1,1
85,2,3,1,1,3,4,3,4,3,2,4,3
86,2,3,1,1,3,4,4,4,4,3,2,1
87,2,3,1,1,3,4,2,1,4,4,4,1
88,2,3,1,1,3,4,3,2,3,4,3,4
89,2,3,1,1,3,4,3,3,2,1,4,4
90,2,3,1,1,3,4,2,2,4,2,3,3
91,2,3,1,1,3,4,2,1,1,2,1,2
92,2,3,4,3,3,2,3,2,4,2,3,1
93,2,3,4,3,3,4,4,4,1,3,1,1
94,2,3,4,3,3,4,3,3,3,2,1,1
95,2,3,4,3,3,4,2,2,4,4,3,2
96,2,3,4,1,3,1,4,3,1,3,4,2
97,2,3,4,1,3,1,1,1,4,3,2,4
98,2,3,4,1,3,1,2,1,1,1,3,1
99,2,3,4,1,3,1,4,1,1,2,4,1
100,2,3,4,1,3,1,2,2,1,2,4,2
101,2,3,4,1,3,1,3,4,4,2,3,2
102,2,3,4,1,3,1,1,2,2,4,1,3
103,2,3,4,1,3,1,3,2,4,4,2,4
104,2,3,4,1,3,1,2,2,4,1,1,2
105,2,3,4,1,3,1,3,2,2,4,4,3
106,2,3,1,1,3,1,3,4,3,3,2,3
107,2,3,1,1,3,4,3,4,3,4,4,1
108,2,4,1,1,2,4,1,2,3,1,2,4
109,2,3,1,1,3,1,4,3,1,1,1,2
110,2,3,4,1,3,1,2,4,1,4,2,4
111,2,3,4,1,3,1,4,4,4,1,3,3
112,2,3,4,1,3,1,2,4,1,1,1,3
113,2,3,4,1,3,1,2,4,4,4,4,2
114,2,3,4,1,3,1,4,1,4,1,1,3
115,2,3,1,1,1,4,3,4,3,3,4,2
116,2,3,1,4,1,4,2,3,2,2,3,2
117,2,3,1,4,1,4,1,3,4,1,2,4
118,2,3,1,4,1,4,4,2,1,1,4,3
119,2,3,1,4,1,4,4,2,1,4,2,2
120,2,3,1,1,1,4,3,1,1,3,4,2
121,2,3,1,1,1,4,4,3,1,1,3,1
122,2,3,1,1,1,4,1,3,3,2,2,2
123,2,3,1,1,1,4,4,4,1,3,2,1
124,2,3,1,1,1,4,3,3,2,2,1,4
125,2,3,1,1,1,4,3,2,3,1,4,4
126,2,3,1,1,1,4,1,1,1,4,2,2
127,2,3,1,1,1,4,4,2,1,1,4,2
128,2,3,1,4,1,4,4,4,4,2,2,4
129,2,3,1,1,1,4,4,2,4,3,1,2
130,2,3,1,1,1,4,1,3,2,2,4,2
131,2,3,1,1,1,4,2,3,4,2,1,1
132,2,3,1,1,1,4,1,4,1,3,4,3
133,2,3,1,1,1,4,1,1,1,4,2,2
134,2,3,1,1,1,4,4,3,1,4,4,4
135,2,3,1,1,1,4,2,1,3,4,2,1
136,2,3,1,1,1,4,1,2,3,2,2,1
137,2,3,1,1,3,4,1,2,3,3,4,2
138,2,3,1,1,1,4,4,4,1,1,1,1
139,2,3,1,1,1,4,2,1,2,3,1,1
140,2,3,1,1,1,4,4,2,3,3,4,1
141,2,3,1,1,1,4,2,3,2,3,1,2
142,2,3,1,1,1,4,4,4,3,2,3,1
143,2,3,1,1,3,4,2,1,2,1,2,1
144,2,3,1,4,1,4,1,1,2,3,4,4
145,2,3,1,1,3,4,2,2,2,1,2,4
146,2,3,1,1,1,4,1,3,4,3,4,1
147,2,3,1,1,1,4,3,1,4,2,2,4
148,2,3,1,1,1,4,1,1,4,2,4,3
149,2,3,1,1,1,4,1,4,4,3,1,3
150,2,3,1,1,1,4,3,2,2,3,1,2
151,2,3,1,1,1,4,2,2,3,1,1,4
152,2,3,1,4,1,4,4,4,3,2,4,1
153,2,3,1,4,1,4,2,2,4,4,2,2
154,2,3,1,4,1,4,4,2,4,2,1,1
155,2,3,1,4,1,4,1,3,4,4,3,1
156,2,3,1,1,1,4,2,3,1,2,3,2
157,2,3,1,1,1,4,4,1,1,4,2,3
158,2,3,1,1,1,4,4,1,2,1,3,1
159,2,3,1,3,1,4,1,3,4,1,3,3
160,2,3,1,3,1,4,1,1,2,1,4,2
161,2,3,1,3,1,4,4,4,4,4,1,3
162,2,3,1,3,1,4,2,2,2,4,3,2
163,2,3,1,1,3,4,1,3,1,4,3,3
164,2,3,1,3,1,4,2,2,2,2,4,4
165,2,3,1,3,1,4,2,1,4,3,4,3
166,2,3,1,1,1,4,3,2,1,4,1,2
167,2,3,1,4,1,4,4,1,2,4,1,4
168,2,3,1,3,3,4,3,1,1,2,4,1
169,2,3,1,3,3,4,1,2,3,3,1,4
170,2,3,1,3,3,4,3,4,3,2,1,4
171,2,3,1,1,3,4,1,2,3,4,4,4
