,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,4,3,4,1,3,1,4,2,2,4,1,4
1,4,3,4,1,3,1,2,3,4,3,1,4
2,4,3,4,1,3,1,4,1,3,2,1,2
3,4,3,4,1,3,4,2,1,4,4,4,2
4,4,3,4,1,3,4,1,1,3,1,1,4
5,4,3,4,1,3,4,3,1,1,4,2,3
6,4,3,4,1,3,4,3,2,1,1,2,4
7,4,3,4,1,3,1,4,1,1,4,2,3
8,4,3,4,1,3,1,3,3,4,3,4,3
9,4,3,4,1,3,1,2,1,2,3,3,2
10,4,3,4,1,3,1,3,2,2,3,3,3
11,4,3,4,1,3,1,1,1,2,3,2,3
12,4,3,4,1,3,1,4,2,2,1,1,1
13,4,3,4,1,3,1,3,1,2,4,1,2
14,4,3,4,1,3,1,2,3,3,3,2,2
15,4,3,4,1,3,1,3,1,3,3,2,4
16,4,3,4,1,3,1,2,3,3,3,3,1
17,4,3,4,1,3,1,3,4,2,2,1,1
18,4,3,4,1,3,1,1,2,2,4,1,2
19,4,3,4,1,3,1,3,2,3,1,3,4
20,4,3,4,1,3,1,2,4,1,3,1,2
21,4,3,4,1,3,1,3,4,1,4,1,2
22,4,3,4,1,3,1,3,2,2,2,1,2
23,4,3,4,1,3,1,1,1,3,4,3,4
24,4,3,4,1,3,1,4,2,4,2,3,4
25,4,3,4,1,3,1,3,4,2,1,2,2
26,4,3,4,1,3,1,1,3,4,2,1,3
27,4,3,4,1,3,1,3,2,3,4,2,3
28,4,3,4,1,3,1,3,2,4,3,4,4
29,4,3,4,1,3,1,3,3,2,4,3,1
30,4,3,4,1,3,1,4,1,4,2,3,4
31,4,3,4,1,3,1,3,1,4,4,1,4
32,4,3,4,1,3,1,2,3,2,2,3,1
33,4,3,4,1,3,1,4,3,3,4,4,2
34,4,3,4,1,3,1,3,2,4,3,3,4
35,4,3,4,1,3,1,1,3,4,4,1,4
36,4,3,4,1,3,1,2,4,4,1,4,4
37,1,3,4,1,3,1,3,4,1,2,4,4
38,1,3,4,1,3,1,3,1,3,4,4,4
39,4,3,4,1,3,1,2,4,4,2,2,1
40,4,3,4,1,3,1,1,2,3,1,4,3
41,4,3,4,1,3,1,2,3,4,2,4,2
42,4,3,4,1,3,1,2,4,2,2,3,3
43,4,3,4,1,3,1,4,3,4,2,4,3
44,4,3,4,1,3,1,1,3,2,1,3,2
45,4,3,4,1,3,1,2,4,3,1,1,1
46,4,3,4,1,3,1,2,1,2,2,1,4
47,4,3,4,1,3,1,3,1,4,1,2,1
48,4,3,4,1,3,1,1,2,1,1,1,2
49,1,3,4,1,3,1,1,2,1,2,4,1
50,1,3,4,1,3,1,3,2,3,2,2,3
51,4,3,4,1,3,1,4,2,3,3,4,4
52,4,3,4,1,3,1,4,3,4,2,4,3
53,4,3,4,1,3,1,4,3,4,1,4,4
54,4,3,4,1,3,1,3,3,1,1,4,3
55,1,3,4,1,3,1,4,1,1,2,3,1
56,1,3,4,1,3,1,3,3,2,1,4,2
57,1,3,4,1,3,1,3,4,1,4,2,4
58,1,3,4,1,3,1,4,2,1,3,1,4
59,4,3,4,1,3,1,2,2,1,3,1,2
60,4,3,4,1,3,1,2,2,2,2,3,1
61,4,3,4,1,3,1,3,1,1,3,3,4
62,4,3,4,1,3,1,3,3,1,4,1,1
63,4,3,4,1,3,1,1,3,4,4,4,4
64,4,3,4,1,3,1,4,2,1,3,3,1
65,4,3,4,1,3,1,2,3,4,1,4,3
66,4,3,4,1,3,1,2,2,4,3,3,1
67,4,3,4,1,3,1,3,1,1,1,3,1
68,4,3,4,1,3,1,1,4,2,1,2,1
69,4,3,4,1,3,1,3,4,1,2,3,3
70,4,3,4,1,3,1,4,2,1,3,4,2
71,4,3,4,1,3,1,3,2,4,1,1,1
72,4,3,4,1,3,1,1,3,2,2,3,3
73,4,3,4,1,3,1,1,2,1,1,1,4
74,4,3,4,1,3,1,3,3,2,1,1,1
75,4,3,4,1,3,1,3,1,3,4,4,3
76,4,3,4,1,3,1,1,2,4,4,2,4
77,4,3,4,1,3,1,4,2,3,1,3,2
78,4,3,4,1,3,1,1,1,2,1,2,1
79,4,3,4,1,3,1,1,3,1,2,4,1
80,4,3,4,1,3,1,2,1,3,2,1,2
81,4,3,4,1,3,1,2,4,2,2,4,2
82,4,3,4,1,3,1,4,4,3,1,1,2
83,4,3,4,1,3,1,3,2,2,4,2,3
84,4,3,4,1,3,1,1,3,4,1,3,4
85,1,3,4,1,3,1,3,2,4,3,3,4
86,4,3,4,1,3,1,1,1,3,2,1,1
87,1,3,4,1,3,1,4,3,4,4,4,1
88,4,3,4,1,3,1,2,2,3,2,3,3
89,1,3,4,1,3,1,3,3,2,4,1,2
90,4,3,4,1,3,1,1,1,4,3,1,3
91,4,3,4,1,3,1,3,3,1,2,1,4
92,4,3,4,1,3,1,3,2,4,1,4,1
93,4,3,4,1,3,1,3,3,1,2,1,3
94,4,3,4,1,3,1,3,4,4,1,3,3
95,4,3,4,1,3,1,3,2,4,3,1,3
96,4,3,4,1,3,1,2,1,1,1,3,3
97,4,3,4,1,3,1,2,3,4,1,4,2
98,4,3,4,1,3,1,4,1,1,2,1,2
99,4,3,4,1,3,1,1,2,4,3,4,2
100,4,3,4,1,3,1,2,3,1,2,2,3
101,4,3,4,1,3,4,4,2,1,3,3,2
102,4,3,4,1,3,4,3,3,3,3,2,3
103,4,3,4,1,3,4,2,3,1,4,2,1
104,4,3,4,1,3,4,3,1,4,3,3,1
105,4,3,4,1,3,4,4,1,1,1,3,1
106,4,3,4,1,3,4,2,4,4,2,2,4
107,4,3,4,1,3,1,1,3,2,2,1,4
108,4,3,4,1,3,1,1,4,3,2,4,2
109,4,3,4,1,3,1,2,3,4,4,3,4
110,4,3,4,1,3,1,1,4,4,1,3,1
111,4,3,4,1,3,1,2,3,1,4,3,4
112,4,3,4,1,3,1,2,4,2,2,3,2
113,4,3,4,1,3,1,3,1,4,3,1,4
114,4,3,4,1,3,1,4,4,3,2,4,1
115,4,3,4,1,3,1,2,2,4,4,3,3
116,4,3,4,1,3,1,3,3,4,4,4,2
117,4,3,4,1,3,1,3,2,1,2,2,2
118,4,3,4,1,3,1,3,1,3,3,2,2
119,4,3,4,1,3,1,2,1,3,4,2,4
120,4,3,4,1,3,1,4,4,1,4,2,4
121,4,3,4,1,3,1,2,1,3,4,1,2
122,4,3,4,1,3,1,2,4,2,3,1,1
123,4,3,4,1,3,1,2,2,2,1,4,2
124,4,3,4,1,3,1,3,3,1,3,2,3
125,4,3,4,1,3,1,1,2,3,3,3,1
126,4,3,4,1,3,1,2,3,4,2,4,4
127,4,3,4,1,3,1,2,4,2,4,4,2
128,4,3,4,1,3,1,1,3,1,1,4,1
129,4,3,4,1,3,1,1,2,4,3,3,2
130,4,3,4,1,3,1,3,3,3,4,3,2
131,4,3,4,1,3,1,4,4,1,1,1,3
132,4,3,4,1,3,1,4,2,1,1,4,2
133,4,3,4,1,3,1,3,2,3,2,2,2
134,4,3,4,1,3,1,2,3,3,1,3,1
135,4,3,4,1,3,1,4,4,2,4,2,4
136,4,3,4,1,3,1,4,2,3,3,4,3
137,4,3,4,1,3,1,2,2,4,3,4,3
138,4,3,4,1,3,1,2,1,2,1,2,1
139,4,3,4,1,3,1,4,1,4,3,2,4
140,4,3,4,1,3,1,2,4,1,1,3,2
141,4,3,4,1,3,1,1,2,1,4,4,2
142,4,3,4,1,3,1,2,2,1,3,2,4
143,4,3,4,1,3,1,2,2,3,3,2,1
144,4,3,4,1,3,1,2,4,2,3,4,4
145,4,3,4,1,3,1,4,2,1,1,1,3
146,4,3,4,1,3,1,3,4,3,1,4,4
147,4,3,4,1,3,1,1,4,2,2,2,2
148,4,3,4,1,3,1,2,1,4,1,3,3
149,4,3,4,1,3,1,4,2,1,4,4,3
150,4,3,4,1,3,1,3,3,2,1,3,4
151,4,3,4,1,3,1,2,3,4,1,1,4
152,4,3,4,1,3,1,2,1,2,2,4,3
153,4,3,4,1,3,1,3,2,2,1,4,1
154,4,3,4,1,3,1,1,4,2,3,1,1
155,4,3,4,1,3,1,4,4,4,4,2,4
156,4,3,4,1,3,1,4,2,3,1,2,4
157,4,3,4,1,3,1,1,3,4,2,4,4
158,4,3,4,1,3,1,4,1,1,4,3,4
159,4,3,4,1,3,1,3,2,2,3,2,3
160,4,3,4,1,3,1,1,4,1,1,3,1
161,4,3,4,1,3,1,3,3,2,1,4,3
162,4,3,4,1,3,1,4,2,2,4,4,2
163,4,3,4,1,3,1,2,3,2,2,1,3
164,4,3,4,1,3,1,4,2,2,3,4,2
165,4,3,4,1,3,1,1,3,3,3,2,2
166,1,3,4,1,3,1,3,4,4,3,1,1
167,1,3,4,1,3,1,1,4,1,2,4,1
168,4,3,4,1,3,1,2,3,2,4,2,3
169,4,3,4,1,3,1,3,4,1,4,2,1
170,4,3,4,1,3,1,3,2,1,3,3,3
171,4,3,4,1,3,1,2,2,3,3,3,2
172,4,3,4,1,3,1,3,1,3,1,4,4
173,4,3,4,1,3,1,4,1,2,3,2,3
174,4,3,4,1,3,1,3,2,3,3,1,1
175,4,3,4,1,3,1,1,3,2,3,1,3
176,4,3,4,1,3,4,2,2,1,3,4,1
177,4,3,4,1,3,4,4,4,3,4,3,2
178,4,3,4,1,3,4,4,2,1,3,1,1
179,4,3,4,1,3,4,1,3,4,4,1,3
180,4,3,4,1,3,4,2,2,3,2,1,2
181,4,3,4,1,3,4,1,1,4,3,2,2
182,4,3,4,1,3,4,2,4,4,3,4,3
183,4,3,4,1,3,4,4,2,3,1,3,1
184,4,3,4,1,3,4,4,2,2,1,2,3
185,4,3,4,1,3,1,2,2,4,1,1,4
186,4,3,4,1,3,1,2,3,3,2,1,4
187,4,3,4,1,3,1,4,3,2,4,2,2
188,4,3,4,1,3,1,2,3,1,1,4,1
189,4,3,4,1,3,1,1,2,3,3,3,1
190,4,3,4,1,3,1,4,3,4,4,1,2
191,4,3,4,1,3,1,2,3,4,1,1,1
192,4,3,4,1,3,1,3,2,2,4,2,1
193,4,3,4,1,3,1,3,2,3,4,4,2
194,4,3,4,1,3,1,3,4,3,3,1,1
195,4,3,4,1,3,1,1,3,4,2,1,1
196,4,3,4,1,3,1,2,4,4,4,3,1
