,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,10,20,17,15
1,10,20,49,40
2,10,20,36,49
3,10,20,19,12
4,10,20,19,15
5,10,20,27,16
6,10,20,13,34
7,10,20,27,12
8,10,20,47,34
9,10,20,25,18
10,10,20,43,35
11,10,20,36,26
12,10,20,25,30
13,10,20,47,47
14,10,20,12,29
15,10,20,43,44
16,10,20,46,43
17,10,20,31,27
18,10,20,21,23
19,10,20,41,42
20,10,20,46,34
21,10,20,24,48
22,10,20,11,17
23,10,20,38,23
24,10,20,26,34
25,10,20,29,37
26,10,20,47,20
27,10,20,13,15
28,10,20,16,47
29,10,20,46,31
30,10,20,46,14
31,10,20,35,20
32,10,20,31,13
33,10,20,49,30
34,10,20,33,31
35,10,20,28,36
36,10,20,36,22
37,10,20,42,10
38,10,20,41,17
39,10,20,42,23
40,10,20,21,49
41,10,20,30,48
42,10,20,15,35
43,10,20,21,17
44,10,20,42,10
45,10,20,18,34
46,10,20,40,48
47,10,20,21,35
48,10,20,42,41
49,10,20,48,46
50,10,20,39,26
51,10,20,33,42
52,10,20,31,42
53,10,20,25,11
54,10,20,49,35
55,10,20,27,39
56,10,20,39,26
57,10,20,31,18
58,10,20,15,36
59,10,20,17,37
60,10,20,25,19
61,10,20,45,47
62,10,20,12,35
63,10,20,12,10
64,10,20,24,48
65,10,20,21,21
66,10,20,12,10
67,10,20,40,33
68,10,20,37,44
69,10,20,41,35
70,10,20,11,27
71,10,20,42,13
72,10,20,35,49
73,10,20,12,20
74,10,20,31,17
75,10,20,34,31
76,10,20,10,22
77,10,20,34,44
78,10,20,42,21
79,10,20,13,42
80,10,20,19,33
81,10,20,48,13
82,10,20,33,47
83,10,20,35,30
84,10,20,25,15
85,10,20,35,37
86,10,20,19,20
87,10,20,37,21
88,10,20,36,10
89,10,20,15,15
90,10,20,26,20
91,10,20,24,26
92,10,20,19,31
93,10,20,38,19
94,10,20,49,13
95,10,20,28,35
96,10,20,48,30
97,10,20,15,36
98,10,20,34,13
99,10,20,12,37
100,10,20,27,17
101,10,20,49,38
102,10,20,11,17
103,10,20,45,23
104,10,20,25,41
105,10,20,13,26
106,10,20,13,37
107,10,20,28,46
108,10,20,35,42
109,10,20,17,46
110,10,20,23,27
111,10,20,42,21
112,10,20,33,42
113,10,20,24,33
114,10,20,30,28
115,10,20,45,24
116,10,20,49,10
117,10,20,33,14
118,10,20,37,12
119,10,20,39,25
120,10,20,47,30
121,10,20,22,21
122,10,20,45,28
123,10,20,25,44
124,10,20,45,34
125,10,20,33,18
126,10,20,45,40
127,10,20,39,33
128,10,20,39,44
129,10,20,11,27
130,10,20,22,35
131,10,20,11,16
132,10,20,10,48
133,10,20,20,32
134,10,20,17,21
135,10,20,39,37
136,10,20,30,33
137,10,20,20,33
138,10,20,48,11
139,10,20,26,44
140,10,20,23,48
141,10,20,40,22
142,10,20,36,11
143,10,20,41,44
144,10,20,43,27
145,10,20,20,47
146,10,20,14,10
147,10,20,17,28
148,10,20,11,24
149,10,20,39,39
150,10,20,16,31
151,10,20,22,36
152,10,20,49,12
153,10,20,30,29
154,10,20,42,21
155,10,20,24,10
156,10,20,18,21
157,10,20,11,12
158,10,20,30,48
159,10,20,42,10
160,10,20,22,48
161,10,20,40,29
162,10,20,13,33
163,10,20,46,21
164,10,20,31,28
165,10,20,11,41
166,10,20,42,30
167,10,20,24,30
168,10,20,48,18
169,10,20,44,36
170,10,20,36,38
171,10,20,25,16
172,10,20,34,17
173,10,20,34,45
174,10,20,10,34
175,10,20,47,40
176,10,20,34,39
177,10,20,26,19
178,10,20,44,30
179,10,20,47,30
180,10,20,37,22
181,10,20,11,41
182,10,20,13,32
183,10,20,10,31
184,10,20,47,22
185,10,20,47,48
186,10,20,23,49
187,10,20,28,11
188,10,20,26,15
189,10,20,17,11
190,10,20,30,10
191,10,20,10,49
192,10,20,17,46
193,10,20,15,20
194,10,20,23,15
195,10,20,33,40
196,10,20,10,27
197,10,20,17,35
198,10,20,12,12
199,10,20,10,30
200,10,20,34,38
201,10,20,17,30
202,10,20,11,26
203,10,20,36,12
204,10,20,26,20
205,10,20,35,35
206,10,20,10,30
207,10,20,29,28
208,10,20,45,48
209,10,20,35,36
210,10,20,46,26
211,10,20,11,17
212,10,20,38,25
213,10,20,39,32
214,10,20,28,25
215,10,20,27,49
216,10,20,31,24
217,10,20,35,36
218,10,20,38,20
219,10,20,44,15
220,10,20,20,27
221,10,20,22,35
222,10,20,10,20
223,10,20,48,38
224,10,20,10,37
225,10,20,13,48
226,10,20,11,43
227,10,20,18,42
228,10,20,46,23
229,10,20,30,40
230,10,20,16,38
231,10,20,31,11
232,10,20,34,45
233,10,20,23,40
234,10,20,39,18
235,10,20,28,28
236,10,20,43,46
237,10,20,46,32
238,10,20,22,26
239,10,20,44,42
240,10,20,30,33
241,10,20,24,23
242,10,20,47,43
243,10,20,38,36
244,10,20,19,31
245,10,20,22,11
246,10,20,18,10
247,10,20,11,46
248,10,20,42,36
249,10,20,29,49
250,10,20,13,46
251,10,20,14,18
252,10,20,28,13
253,10,20,41,47
254,10,20,11,47
255,10,20,46,48
256,10,20,46,13
257,10,20,20,22
258,10,20,20,46
259,10,20,48,19
260,10,20,29,36
261,10,20,42,19
262,10,20,46,24
263,10,20,39,49
264,10,20,45,16
265,10,20,33,41
266,10,20,46,39
267,10,20,16,29
268,10,20,16,17
269,10,20,42,27
270,10,20,45,34
271,10,20,39,37
272,10,20,16,12
273,10,20,24,12
274,10,20,15,20
275,10,20,30,42
276,10,20,11,48
277,10,20,17,12
278,10,20,37,31
279,10,20,29,49
280,10,20,40,31
281,10,20,28,39
282,10,20,12,15
283,10,20,39,29
284,10,20,34,44
285,10,20,19,32
286,10,20,31,37
287,10,20,27,44
288,10,20,15,49
289,10,20,30,17
290,10,20,37,20
291,10,20,32,13
292,10,20,11,10
293,10,20,47,38
294,10,20,41,25
295,10,20,23,26
296,10,20,49,10
297,10,20,25,16
298,10,20,24,22
299,10,20,19,25
300,10,20,43,33
301,10,20,19,25
302,10,20,12,42
303,10,20,39,23
304,10,20,16,23
305,10,20,18,48
306,10,20,41,44
307,10,20,14,29
308,10,20,26,14
309,10,20,22,26
310,10,20,44,28
311,10,20,37,19
312,10,20,29,11
313,10,20,47,21
314,10,20,32,10
315,10,20,26,35
316,10,20,10,35
317,10,20,19,19
318,10,20,10,24
319,10,20,24,28
320,10,20,10,26
321,10,20,20,41
322,10,20,32,10
323,10,20,40,38
324,10,20,15,38
325,10,20,24,27
326,10,20,47,26
327,10,20,20,34
328,10,20,45,41
329,10,20,38,39
330,10,20,12,23
331,10,20,44,48
332,10,20,16,38
333,10,20,35,47
334,10,20,36,25
335,10,20,22,38
336,10,20,13,23
337,10,20,37,47
338,10,20,31,26
339,10,20,39,30
340,10,20,34,20
341,10,20,46,43
342,10,20,28,24
343,10,20,14,36
344,10,20,41,49
345,10,20,46,24
346,10,20,20,42
347,10,20,32,42
348,10,20,23,30
349,10,20,15,21
350,10,20,28,12
351,10,20,39,39
352,10,20,45,15
353,10,20,22,48
354,10,20,12,31
355,10,20,10,11
356,10,20,24,23
357,10,20,39,46
358,10,20,15,19
359,10,20,28,41
360,10,20,35,29
361,10,20,10,42
362,10,20,31,38
363,10,20,46,24
364,10,20,26,46
365,10,20,23,40
366,10,20,39,32
367,10,20,16,25
368,10,20,21,44
369,10,20,16,40
370,10,20,13,35
371,10,20,26,16
372,10,20,38,49
373,10,20,36,49
374,10,20,37,17
375,10,20,34,41
376,10,20,12,23
377,10,20,12,29
378,10,20,39,19
379,10,20,11,33
380,10,20,31,14
381,10,20,22,43
382,10,20,43,34
383,10,20,43,26
384,10,20,43,43
385,10,20,34,15
386,10,20,33,20
387,10,20,22,26
388,10,20,32,48
389,10,20,12,13
390,10,20,34,15
391,10,20,32,45
392,10,20,30,20
393,10,20,46,16
394,10,20,10,39
395,10,20,40,17
396,10,20,26,18
397,10,20,42,48
398,10,20,29,45
399,10,20,10,45
400,10,20,29,23
401,10,20,11,43
402,10,20,47,34
403,10,20,38,17
404,10,20,30,29
405,10,20,39,38
406,10,20,35,42
407,10,20,29,39
408,10,20,11,49
409,10,20,20,18
410,10,20,32,22
411,10,20,41,31
412,10,20,27,27
413,10,20,38,11
414,10,20,48,11
415,10,20,17,29
416,10,20,39,10
417,10,20,15,12
418,10,20,38,35
419,10,20,16,34
420,10,20,40,21
421,10,20,26,43
422,10,20,19,31
423,10,20,20,48
424,10,20,28,20
425,10,20,32,38
426,10,20,12,45
427,10,20,45,10
428,10,20,27,15
429,10,20,16,12
430,10,20,41,23
431,10,20,37,21
432,10,20,30,38
433,10,20,12,21
434,10,20,12,17
435,10,20,28,13
436,10,20,43,18
437,10,20,31,20
438,10,20,29,15
439,10,20,43,16
440,10,20,46,27
441,10,20,12,35
442,10,20,46,46
443,10,20,11,36
444,10,20,28,17
445,10,20,20,10
446,10,20,49,46
447,10,20,18,26
448,10,20,32,19
449,10,20,35,36
450,10,20,45,30
451,10,20,40,18
452,10,20,46,37
453,10,20,23,32
454,10,20,12,28
455,10,20,18,24
456,10,20,46,22
457,10,20,31,28
