,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,3,2,3,2,4,4,2,1,4,4,1,2
1,3,2,3,2,4,4,1,3,2,4,2,3
2,3,2,3,2,4,4,1,2,1,1,2,1
3,3,2,3,2,4,4,3,1,4,4,2,1
4,3,2,3,2,4,4,1,1,4,2,3,3
5,3,2,3,2,4,4,1,4,3,4,2,4
6,3,2,3,2,4,4,4,4,2,2,2,4
7,3,2,3,2,4,4,2,3,4,4,1,3
8,3,2,3,2,4,4,4,3,2,4,1,3
9,3,2,3,2,4,4,1,3,2,4,1,3
10,3,2,3,2,4,4,1,4,3,3,3,2
11,3,2,3,2,4,4,2,2,3,1,4,3
12,3,2,3,2,4,4,3,2,3,3,3,2
13,3,2,3,2,4,4,3,4,3,2,3,2
14,3,2,3,2,4,4,1,2,2,1,2,1
15,3,2,3,2,4,4,3,3,2,3,2,2
16,3,2,3,2,4,4,2,1,1,1,1,1
17,3,2,3,2,4,4,1,4,4,2,2,2
18,3,2,3,2,4,4,2,1,4,4,3,1
19,3,2,3,2,4,4,4,4,3,2,1,3
20,3,2,3,2,4,4,4,2,2,4,4,3
21,3,2,3,2,4,4,2,3,4,1,3,3
22,3,2,3,2,4,4,1,3,1,4,2,4
23,3,2,3,2,4,4,2,4,1,3,1,1
24,3,2,3,2,4,4,3,1,1,1,2,4
25,3,2,3,2,4,4,4,1,3,1,3,3
26,3,2,3,2,4,4,1,1,1,3,4,2
27,3,2,3,2,4,4,2,3,1,2,3,3
28,3,2,3,2,4,4,2,3,4,4,4,2
29,3,2,3,2,4,4,1,1,2,1,4,3
30,3,2,3,2,4,4,1,3,3,3,3,1
31,3,2,3,2,4,4,1,2,4,1,3,2
32,3,2,3,2,4,4,1,3,2,4,2,1
33,3,2,3,2,4,4,1,4,4,1,3,2
34,3,2,3,2,4,4,3,3,2,1,1,3
35,3,2,3,2,4,4,3,4,2,3,1,4
36,3,2,3,2,4,4,1,4,2,2,2,4
37,3,2,3,2,4,4,4,2,1,1,4,4
38,3,2,3,2,4,4,3,2,2,3,2,4
39,3,2,3,2,4,4,4,1,3,4,4,3
40,3,2,3,2,4,4,3,3,4,1,2,2
41,3,2,3,2,4,4,1,1,3,2,4,2
42,3,2,3,2,4,4,1,4,4,2,2,2
43,3,2,3,2,4,4,2,4,1,2,1,1
44,3,2,3,2,4,4,1,1,3,2,2,2
45,3,2,3,2,4,4,1,4,3,2,2,2
46,3,2,3,2,4,4,1,2,3,1,3,2
47,3,2,3,2,4,4,4,4,1,2,2,3
48,3,2,3,2,4,4,3,3,1,3,3,4
49,3,2,3,2,4,4,3,2,1,1,2,2
50,3,2,3,2,4,4,1,1,4,1,2,3
51,3,2,3,2,4,4,4,1,1,2,2,3
52,3,2,3,2,4,4,1,2,1,4,2,3
53,3,2,3,2,4,4,3,2,4,1,4,1
54,3,2,3,2,4,4,3,3,4,1,2,3
55,3,2,3,2,4,4,1,4,2,4,2,3
56,3,2,3,2,4,4,3,4,1,3,2,2
