,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,23,27,12,28
1,23,27,47,18
2,23,27,30,28
3,23,27,11,15
4,23,27,32,39
5,23,27,34,11
6,23,27,26,45
7,23,27,44,33
8,23,27,34,47
9,23,27,43,40
10,23,27,34,19
11,23,27,36,31
12,23,27,14,18
13,23,27,14,35
14,23,27,20,20
15,23,27,49,18
16,23,27,41,23
17,23,27,19,29
18,23,27,20,25
19,23,27,36,22
20,23,27,37,46
21,23,27,47,46
22,23,27,41,13
23,23,27,25,24
24,23,27,16,49
25,23,27,30,42
26,23,27,45,11
27,23,27,48,17
28,23,27,31,31
29,23,27,13,26
30,23,27,17,36
31,23,27,48,36
32,23,27,34,45
33,23,27,46,34
34,23,27,17,20
35,23,27,41,40
36,23,27,24,39
37,23,27,16,25
38,23,27,40,47
39,23,27,10,49
40,23,27,11,41
41,23,27,18,31
42,23,27,27,23
43,23,27,41,20
44,23,27,22,32
45,23,27,33,44
46,23,27,23,16
47,23,27,48,41
48,23,27,34,45
49,23,27,26,38
50,23,27,15,44
51,23,27,10,25
52,23,27,39,21
53,23,27,30,29
54,23,27,29,25
55,23,27,17,13
56,23,27,34,48
57,23,27,20,41
58,23,27,33,35
59,23,27,37,39
60,23,27,42,36
61,23,27,21,16
62,23,27,40,24
63,23,27,36,38
64,23,27,34,47
65,23,27,19,47
66,23,27,37,31
67,23,27,10,31
68,23,27,46,42
69,23,27,13,16
70,23,27,26,40
71,23,27,30,34
72,23,27,14,26
73,23,27,12,29
74,23,27,36,47
75,23,27,30,23
76,23,27,35,26
77,23,27,20,23
78,23,27,12,30
79,23,27,46,16
80,23,27,40,43
81,23,27,43,14
82,23,27,33,14
83,23,27,42,35
84,23,27,31,13
85,23,27,37,22
86,23,27,22,35
87,23,27,12,34
88,23,27,40,39
89,23,27,18,42
90,23,27,25,49
91,23,27,46,17
92,23,27,13,14
93,23,27,40,20
94,23,27,41,16
95,23,27,31,37
96,23,27,15,12
97,23,27,31,34
98,23,27,18,49
99,23,27,42,37
100,23,27,17,30
101,23,27,38,32
102,23,27,49,25
103,23,27,17,30
104,23,27,32,25
105,23,27,16,12
106,23,27,30,16
107,23,27,38,45
108,23,27,48,43
109,23,27,47,21
110,23,27,35,31
111,23,27,49,36
112,23,27,16,13
113,23,27,43,46
114,23,27,17,19
115,23,27,20,47
116,23,27,32,27
117,23,27,10,15
118,23,27,22,37
119,23,27,44,26
120,23,27,36,10
121,23,27,15,28
122,23,27,21,29
123,23,27,41,35
124,23,27,30,39
125,23,27,25,42
126,23,27,45,46
127,23,27,42,23
128,23,27,38,47
129,23,27,34,42
130,23,27,32,48
131,23,27,24,15
132,23,27,13,33
133,23,27,19,30
134,23,27,37,49
135,23,27,36,35
136,23,27,43,20
137,23,27,14,19
138,23,27,46,11
139,23,27,36,48
140,23,27,41,29
141,23,27,13,24
142,23,27,46,47
143,23,27,38,40
144,23,27,16,25
145,23,27,11,23
146,23,27,11,43
147,23,27,41,15
148,23,27,19,24
149,23,27,19,25
150,23,27,38,37
151,23,27,46,49
152,23,27,27,19
153,23,27,25,34
154,23,27,24,14
155,23,27,46,21
156,23,27,42,28
157,23,27,10,31
158,23,27,39,10
159,23,27,33,20
160,23,27,48,42
161,23,27,18,34
162,23,27,21,11
163,23,27,22,10
164,23,27,12,26
165,23,27,44,41
166,23,27,28,44
167,23,27,48,35
168,23,27,33,31
169,23,27,42,24
170,23,27,34,15
171,23,27,30,31
172,23,27,31,23
173,23,27,11,10
174,23,27,22,12
175,23,27,34,40
176,23,27,33,41
177,23,27,33,11
178,23,27,12,13
179,23,27,46,49
180,23,27,17,48
181,23,27,15,23
182,23,27,39,11
183,23,27,18,25
184,23,27,47,29
185,23,27,17,17
186,23,27,10,24
187,23,27,27,45
188,23,27,33,22
189,23,27,40,48
190,23,27,45,37
191,23,27,29,19
192,23,27,43,28
193,23,27,40,39
194,23,27,32,47
195,23,27,48,16
196,23,27,25,25
197,23,27,45,18
198,23,27,11,18
199,23,27,14,18
200,23,27,46,19
201,23,27,44,18
202,23,27,33,31
203,23,27,18,30
204,23,27,34,37
205,23,27,22,40
206,23,27,25,24
207,23,27,35,29
208,23,27,21,43
209,23,27,41,35
210,23,27,24,41
211,23,27,22,10
212,23,27,13,47
213,23,27,43,16
214,23,27,22,18
215,23,27,45,11
216,23,27,35,47
217,23,27,44,25
218,23,27,18,15
219,23,27,35,21
220,23,27,23,20
221,23,27,24,31
222,23,27,20,29
223,23,27,18,46
224,23,27,13,23
225,23,27,47,22
226,23,27,32,12
227,23,27,23,14
228,23,27,46,37
229,23,27,14,22
230,23,27,33,34
231,23,27,47,22
232,23,27,28,36
