,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,1,4,2,2,1,2,1,2,3,2,1,2
1,1,4,2,2,1,2,1,2,1,4,2,2
2,1,4,2,2,1,2,1,3,4,3,4,2
3,1,4,2,2,1,2,2,1,4,1,1,4
4,1,4,2,2,1,2,3,4,2,4,1,3
5,1,4,2,2,1,2,4,1,4,2,3,4
6,1,4,2,2,1,2,1,4,4,3,4,3
7,1,4,2,2,1,2,1,2,2,4,4,3
8,1,4,2,2,1,2,1,3,4,4,2,1
9,1,4,2,2,1,2,3,4,1,4,3,2
10,1,4,2,2,1,2,4,1,4,1,2,4
11,1,4,2,2,1,2,1,3,3,1,1,4
12,1,4,2,2,1,2,3,3,3,1,4,1
13,1,4,2,2,1,2,2,4,2,3,4,4
14,1,4,2,2,1,2,3,2,4,2,4,4
15,1,4,2,2,1,2,2,4,2,3,2,1
16,1,4,2,2,1,2,1,3,4,3,4,4
17,1,4,2,2,1,2,3,1,1,1,3,1
18,1,4,2,2,1,2,1,3,3,4,1,4
19,1,4,2,2,1,2,2,3,4,2,4,4
20,1,4,2,2,1,2,3,4,3,3,1,2
21,1,4,2,2,1,2,1,2,2,1,1,4
22,1,4,2,2,1,2,2,2,4,3,4,3
23,1,4,2,2,1,2,4,4,1,3,1,2
24,1,4,2,2,1,2,2,3,4,4,3,1
25,1,4,2,2,1,2,4,2,2,3,2,1
26,1,4,2,2,1,2,3,3,1,1,1,3
27,1,4,2,2,1,2,1,2,3,4,1,4
28,1,4,2,2,1,2,2,2,1,2,1,2
29,1,4,2,2,1,2,3,1,1,2,1,2
30,1,4,2,2,1,2,3,2,4,4,3,3
31,1,4,2,2,1,2,1,2,3,1,3,4
32,1,4,2,2,1,2,2,3,2,4,3,1
33,1,4,2,2,1,2,1,2,3,3,1,3
34,1,4,2,2,1,2,1,4,2,3,3,3
35,1,4,2,2,1,2,1,3,1,3,2,4
36,1,4,2,2,1,2,1,3,3,1,4,1
37,1,4,2,2,1,2,3,1,4,3,2,2
38,1,4,2,2,1,2,2,1,2,2,2,1
39,1,4,2,2,1,2,4,4,1,1,2,4
40,1,4,2,2,1,2,4,1,1,1,1,1
41,1,4,2,2,1,2,1,4,1,3,2,1
42,1,4,2,2,1,2,3,4,4,4,4,3
43,1,4,2,2,1,2,4,4,3,3,3,1
44,1,4,2,2,1,2,1,1,4,1,3,3
45,1,4,2,2,1,2,2,1,2,3,1,2
46,1,4,2,2,1,2,2,3,2,3,2,2
47,1,4,2,2,1,2,1,3,1,4,1,1
48,1,4,2,2,1,2,3,1,2,4,2,1
49,1,4,2,2,1,2,1,4,2,3,3,1
50,1,4,2,2,1,2,3,2,2,2,1,1
51,1,4,2,2,1,2,3,3,1,4,4,3
52,1,4,2,2,1,2,4,4,3,2,1,1
53,1,4,2,2,1,2,4,2,1,1,2,2
54,1,4,2,2,1,2,2,3,1,4,2,1
55,1,4,2,2,1,2,2,3,4,1,3,1
56,1,4,2,2,1,2,1,3,2,3,4,4
57,1,4,2,2,1,2,1,2,1,1,1,2
58,1,4,2,2,1,2,4,2,4,2,2,4
59,1,4,2,2,1,2,2,4,4,3,2,3
60,1,4,2,2,1,2,1,1,1,3,2,4
61,1,4,2,2,1,2,4,1,3,2,3,4
62,1,4,2,2,1,2,2,4,3,2,4,2
63,1,4,2,2,1,2,2,2,4,4,4,4
64,1,4,2,2,1,2,4,1,3,3,2,3
65,1,4,2,2,1,2,2,4,3,3,4,4
66,1,4,2,2,1,2,3,1,4,2,1,3
67,1,4,2,2,1,2,2,3,4,3,1,1
