,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,26,14,25,22
1,26,14,12,14
2,26,14,19,30
3,26,14,20,15
4,26,14,33,15
5,26,14,19,44
6,26,14,18,33
7,26,14,10,25
8,26,14,12,44
9,26,14,21,17
10,26,14,35,43
11,26,14,22,40
12,26,14,22,32
13,26,14,13,20
14,26,14,11,23
15,26,14,43,42
16,26,14,16,41
17,26,14,23,33
18,26,14,17,42
19,26,14,48,42
20,26,14,32,37
21,26,14,40,42
22,26,14,35,39
23,26,14,30,46
24,26,14,33,35
25,26,14,44,39
26,26,14,18,39
27,26,14,10,34
28,26,14,15,45
29,26,14,36,44
30,26,14,29,43
31,26,14,43,28
32,26,14,43,21
33,26,14,42,27
34,26,14,28,33
35,26,14,43,39
36,26,14,49,39
37,26,14,18,41
38,26,14,46,49
39,26,14,22,19
40,26,14,41,14
41,26,14,47,17
42,26,14,45,44
43,26,14,49,25
44,26,14,43,38
45,26,14,44,16
46,26,14,23,12
47,26,14,14,27
48,26,14,13,13
49,26,14,12,28
50,26,14,18,37
51,26,14,40,45
52,26,14,28,19
53,26,14,34,10
54,26,14,18,26
55,26,14,18,11
56,26,14,39,30
57,26,14,18,43
58,26,14,49,41
59,26,14,14,17
60,26,14,17,46
61,26,14,35,31
62,26,14,37,29
63,26,14,12,21
64,26,14,18,44
65,26,14,34,37
66,26,14,10,19
67,26,14,22,46
68,26,14,40,47
69,26,14,19,47
70,26,14,38,14
71,26,14,13,17
72,26,14,25,43
73,26,14,18,25
74,26,14,38,24
75,26,14,13,30
76,26,14,25,48
77,26,14,32,14
78,26,14,29,47
79,26,14,33,36
80,26,14,35,32
81,26,14,30,37
82,26,14,25,37
83,26,14,46,31
84,26,14,15,37
85,26,14,28,35
86,26,14,16,22
87,26,14,23,13
88,26,14,30,31
89,26,14,32,10
90,26,14,38,34
91,26,14,11,18
92,26,14,32,42
93,26,14,43,45
94,26,14,31,25
95,26,14,19,24
96,26,14,12,39
97,26,14,25,48
98,26,14,32,35
99,26,14,23,35
100,26,14,27,25
101,26,14,32,39
102,26,14,17,36
103,26,14,21,36
104,26,14,23,28
105,26,14,32,14
106,26,14,40,20
107,26,14,28,27
108,26,14,31,12
109,26,14,41,10
110,26,14,46,32
111,26,14,42,13
112,26,14,37,24
113,26,14,25,43
114,26,14,35,10
115,26,14,39,36
116,26,14,32,20
117,26,14,40,40
118,26,14,36,12
119,26,14,22,31
120,26,14,20,20
121,26,14,10,10
122,26,14,20,20
123,26,14,14,19
124,26,14,18,13
125,26,14,42,42
126,26,14,47,28
127,26,14,30,33
