,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,17,14,35,17
1,17,14,12,44
2,17,14,47,44
3,17,14,22,26
4,17,14,31,27
5,17,14,36,47
6,17,14,31,12
7,17,14,45,47
8,17,14,15,19
9,17,14,11,44
10,17,14,40,18
11,17,14,40,37
12,17,14,45,40
13,17,14,47,15
14,17,14,31,32
15,17,14,42,44
16,17,14,22,13
17,17,14,46,12
18,17,14,17,26
19,17,14,43,18
20,17,14,13,43
21,17,14,35,17
22,17,14,36,11
23,17,14,25,45
24,17,14,36,45
25,17,14,42,13
26,17,14,47,36
27,17,14,37,34
28,17,14,35,26
29,17,14,43,24
30,17,14,49,24
31,17,14,38,26
32,17,14,24,12
33,17,14,12,46
34,17,14,42,19
35,17,14,19,44
36,17,14,23,43
37,17,14,47,27
38,17,14,10,27
39,17,14,20,35
40,17,14,38,15
41,17,14,32,36
42,17,14,31,45
43,17,14,45,39
44,17,14,18,31
45,17,14,17,27
46,17,14,47,29
47,17,14,35,26
48,17,14,23,31
49,17,14,10,23
50,17,14,44,47
51,17,14,24,36
52,17,14,39,13
53,17,14,24,19
54,17,14,48,20
55,17,14,23,17
56,17,14,33,41
57,17,14,39,27
58,17,14,19,12
59,17,14,29,48
60,17,14,46,17
61,17,14,42,20
62,17,14,23,30
63,17,14,18,22
64,17,14,45,22
65,17,14,13,37
66,17,14,10,18
67,17,14,23,49
68,17,14,26,48
69,17,14,18,28
70,17,14,42,26
71,17,14,41,19
72,17,14,23,44
73,17,14,20,12
74,17,14,40,45
75,17,14,45,46
76,17,14,10,37
77,17,14,25,37
78,17,14,16,35
79,17,14,48,29
80,17,14,14,42
81,17,14,26,28
82,17,14,22,40
83,17,14,33,49
84,17,14,48,26
85,17,14,26,15
86,17,14,47,48
87,17,14,31,23
88,17,14,13,46
89,17,14,32,27
90,17,14,13,27
91,17,14,10,14
92,17,14,38,27
93,17,14,48,14
94,17,14,45,31
95,17,14,35,14
96,17,14,43,21
97,17,14,42,39
98,17,14,36,33
99,17,14,36,45
100,17,14,27,23
101,17,14,12,45
102,17,14,20,16
103,17,14,29,47
104,17,14,41,36
105,17,14,44,28
106,17,14,28,46
107,17,14,22,41
108,17,14,30,33
109,17,14,10,24
110,17,14,11,19
111,17,14,29,16
112,17,14,46,38
113,17,14,42,31
114,17,14,41,34
115,17,14,42,24
116,17,14,10,14
117,17,14,29,25
118,17,14,40,46
119,17,14,39,12
120,17,14,42,47
121,17,14,30,39
122,17,14,10,33
123,17,14,11,13
124,17,14,39,18
125,17,14,34,17
126,17,14,20,32
127,17,14,49,23
128,17,14,21,36
129,17,14,21,19
130,17,14,32,33
131,17,14,27,12
132,17,14,31,26
133,17,14,36,44
134,17,14,30,39
135,17,14,20,44
136,17,14,13,44
137,17,14,45,37
138,17,14,12,38
139,17,14,48,20
140,17,14,14,16
141,17,14,42,20
142,17,14,14,44
143,17,14,24,17
144,17,14,15,33
145,17,14,14,20
146,17,14,11,16
147,17,14,37,19
148,17,14,30,37
149,17,14,37,40
