,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,3,2,1,1,4,3,3,1,3,2,4,1
1,3,2,1,1,4,3,4,4,1,3,4,3
2,3,2,1,1,4,3,4,4,1,4,1,4
3,3,2,1,1,4,3,4,1,3,4,4,1
4,3,2,1,1,4,3,4,3,1,4,3,2
5,3,2,1,1,4,3,3,2,1,4,2,2
6,3,2,1,1,4,3,1,4,1,3,2,4
7,3,2,1,1,4,3,4,2,3,1,3,4
8,3,2,1,1,4,3,4,2,1,3,4,4
9,3,2,1,1,4,3,3,4,4,2,4,3
10,3,2,1,1,4,3,3,3,4,2,4,4
11,3,2,1,1,4,3,4,3,3,2,1,1
12,3,2,1,1,4,3,4,4,2,2,1,2
13,3,2,1,1,4,3,2,2,1,2,3,4
14,3,2,1,1,4,3,4,3,3,2,1,1
15,3,2,1,1,4,3,4,4,4,4,4,2
16,3,2,1,1,4,3,2,1,2,2,2,1
17,3,2,1,1,4,3,2,1,3,1,3,2
18,3,2,1,1,4,3,2,3,3,4,3,2
19,3,2,1,1,4,3,3,3,2,4,1,3
20,3,2,1,1,4,3,1,3,4,2,4,4
21,3,2,1,1,4,3,4,2,4,4,1,2
22,3,2,1,1,4,3,4,2,1,4,1,4
23,3,2,1,1,4,3,1,1,1,4,4,4
24,3,2,1,1,4,3,4,1,2,4,1,3
25,3,2,1,1,4,3,3,2,2,3,3,3
26,3,2,1,1,4,3,1,4,4,2,1,1
27,3,2,1,1,4,3,4,1,3,4,1,1
28,3,2,1,1,4,3,3,2,1,4,1,1
29,3,2,1,1,4,3,1,3,2,3,4,1
30,3,2,1,1,4,3,4,3,4,2,4,3
31,3,2,1,1,4,3,1,3,1,1,3,2
32,3,2,1,1,4,3,4,1,2,3,1,2
33,3,2,1,1,4,3,3,3,2,3,3,1
34,3,2,1,1,4,3,1,4,4,1,4,1
35,3,2,1,1,4,3,3,2,3,2,1,1
36,3,2,1,1,4,3,2,4,1,3,3,4
37,3,2,1,1,4,3,4,4,1,2,1,3
38,3,2,1,1,4,3,1,1,1,1,4,3
39,3,2,1,1,4,3,3,3,4,4,3,1
40,3,2,1,1,4,3,3,3,3,4,3,4
41,3,2,1,1,4,3,1,3,3,4,2,3
42,3,2,1,1,4,3,1,2,2,4,2,1
43,3,2,1,1,4,3,1,3,3,1,4,1
44,3,2,1,1,4,3,2,3,1,1,2,3
45,3,2,1,1,4,3,1,4,2,3,1,1
46,3,2,1,1,4,3,3,3,1,3,3,4
47,3,2,1,1,4,3,4,3,4,4,1,3
48,3,2,1,1,4,3,3,1,3,4,1,3
49,3,2,1,1,4,3,1,1,1,4,3,3
50,3,2,1,1,4,3,1,2,3,4,2,3
51,3,2,1,1,4,3,3,2,3,3,3,2
52,3,2,1,1,4,3,3,4,1,1,1,1
53,3,2,1,1,4,3,2,2,4,4,3,2
