,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,1,1,4,2,1,4,1,3,1,2,3,1
1,2,1,4,2,1,4,2,4,4,2,2,2
2,2,1,4,2,1,4,4,3,4,2,2,1
3,2,1,4,2,1,4,1,2,2,2,4,4
4,3,1,3,2,4,4,3,3,2,2,3,1
5,3,1,3,2,4,4,1,2,4,1,3,2
6,3,1,3,2,4,4,3,2,3,1,1,4
7,3,1,3,2,1,4,2,3,2,1,2,4
8,3,1,3,2,1,4,3,4,4,3,4,1
9,3,1,1,2,2,4,1,4,3,1,2,1
10,3,1,1,2,4,2,4,1,3,4,4,1
11,4,1,3,2,2,1,2,3,4,4,3,4
12,4,1,3,1,1,1,3,1,2,1,4,2
13,4,1,3,2,1,1,4,3,3,3,1,1
14,4,1,3,2,1,1,2,4,1,4,2,3
15,1,1,3,1,1,1,2,3,3,3,1,2
16,1,1,3,1,1,1,4,3,4,4,1,2
17,1,1,3,1,1,1,2,2,1,1,1,1
18,4,1,3,1,1,1,1,3,2,1,4,3
19,3,1,3,2,2,1,4,4,1,3,4,1
20,1,1,1,4,1,4,3,4,3,1,1,1
21,3,1,3,4,1,4,3,2,1,1,3,1
22,1,1,1,2,1,4,2,4,1,4,3,3
23,3,1,3,2,1,4,1,1,4,1,2,1
24,3,1,3,4,1,4,3,3,1,1,2,4
25,4,1,3,4,1,4,4,1,3,3,4,1
26,4,1,2,4,1,4,4,1,2,1,4,4
27,1,1,1,4,2,4,2,2,4,3,2,2
28,1,1,1,2,1,4,4,2,4,3,2,2
29,3,1,3,4,1,4,1,2,4,3,3,1
30,1,1,1,4,1,4,1,2,2,3,1,1
31,1,1,1,4,1,4,1,1,3,4,1,4
32,3,1,1,2,1,4,3,1,1,2,1,3
33,3,1,1,2,1,4,3,4,4,4,1,2
34,4,1,2,2,2,4,4,1,1,4,2,1
35,2,1,2,2,2,4,3,3,3,3,2,2
36,2,1,2,2,2,4,2,3,1,2,4,4
37,2,1,2,2,2,2,1,4,3,2,4,1
38,1,1,2,2,2,2,2,3,4,2,3,3
39,1,1,2,3,2,2,1,4,4,4,3,1
40,1,1,2,3,3,2,3,1,3,2,4,4
41,1,1,2,2,3,2,1,2,3,3,3,4
42,1,1,2,2,3,2,1,3,2,3,4,3
43,1,1,2,2,3,2,3,3,3,3,4,3
44,1,1,2,2,3,2,3,1,1,2,1,1
45,1,1,2,2,3,2,1,3,2,2,2,2
46,2,1,2,2,3,2,2,1,1,4,4,4
47,1,1,2,2,3,2,2,4,4,2,1,3
48,1,1,2,3,3,1,1,3,3,1,2,1
49,1,1,2,2,3,2,4,3,4,4,3,2
50,1,1,2,2,3,4,4,2,2,1,1,1
51,4,1,2,2,3,4,1,1,3,2,1,2
52,4,1,2,2,3,2,1,3,2,3,3,2
53,1,1,2,2,3,2,3,1,3,1,3,3
54,1,1,2,2,3,2,3,1,2,3,4,3
55,1,1,2,2,3,2,4,2,4,2,3,3
56,1,1,2,2,3,2,2,3,1,1,1,2
57,1,1,2,2,3,2,2,2,2,4,2,1
58,1,1,2,2,3,4,3,2,1,2,1,1
59,2,1,2,2,3,4,2,3,4,2,1,1
60,2,1,2,2,3,2,4,1,2,2,2,2
61,2,1,2,2,3,2,1,2,4,1,2,1
62,2,1,2,2,3,2,4,1,3,2,4,1
63,1,1,2,2,3,2,2,3,4,1,1,3
64,1,1,2,2,3,4,4,2,4,4,1,4
65,1,1,2,2,3,4,2,3,2,2,3,1
66,1,1,2,2,3,4,2,1,1,2,2,3
67,1,1,2,2,3,4,1,2,1,4,1,4
68,2,1,2,2,3,2,1,1,4,1,1,2
69,2,1,2,2,3,2,4,4,2,2,1,4
