,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,39,17,23,46
1,39,17,39,15
2,39,17,28,13
3,39,17,37,47
4,39,17,17,24
5,39,17,15,19
6,39,17,25,34
7,39,17,21,30
8,39,17,47,48
9,39,17,43,18
10,39,17,37,31
11,39,17,39,19
12,39,17,21,40
13,39,17,36,22
14,39,17,10,23
15,39,17,40,41
16,39,17,37,37
17,39,17,16,32
18,39,17,17,37
19,39,17,41,38
20,39,17,22,30
21,39,17,17,11
22,39,17,15,47
23,39,17,14,28
24,39,17,49,32
25,39,17,32,25
26,39,17,38,39
27,39,17,34,16
28,39,17,15,28
29,39,17,49,38
30,39,17,45,44
31,39,17,30,13
32,39,17,18,40
33,39,17,31,14
34,39,17,41,42
35,39,17,29,24
36,39,17,43,15
37,39,17,47,12
38,39,17,41,41
39,39,17,29,15
40,39,17,28,25
41,39,17,31,13
42,39,17,27,26
43,39,17,13,14
44,39,17,18,30
45,39,17,28,33
46,39,17,18,34
47,39,17,39,38
48,39,17,22,26
49,39,17,20,18
50,39,17,24,33
51,39,17,43,12
52,39,17,19,13
53,39,17,18,47
54,39,17,35,45
55,39,17,34,28
56,39,17,35,29
57,39,17,34,34
58,39,17,42,16
59,39,17,30,11
60,39,17,44,23
61,39,17,20,27
62,39,17,21,17
63,39,17,35,33
64,39,17,33,43
65,39,17,41,11
66,39,17,39,36
67,39,17,34,15
68,39,17,13,10
69,39,17,40,42
70,39,17,41,38
71,39,17,40,20
72,39,17,34,10
73,39,17,39,38
74,39,17,15,23
75,39,17,35,46
76,39,17,41,36
77,39,17,11,39
78,39,17,44,18
79,39,17,49,47
80,39,17,16,33
81,39,17,46,25
82,39,17,46,17
83,39,17,47,32
84,39,17,33,22
85,39,17,35,47
86,39,17,49,44
87,39,17,30,35
88,39,17,21,11
89,39,17,22,16
90,39,17,28,37
91,39,17,33,33
92,39,17,16,14
93,39,17,46,31
94,39,17,23,17
95,39,17,44,31
96,39,17,12,36
97,39,17,27,29
98,39,17,29,24
99,39,17,44,44
100,39,17,20,10
101,39,17,36,15
102,39,17,39,11
103,39,17,21,38
104,39,17,49,46
105,39,17,19,15
106,39,17,27,33
107,39,17,14,14
108,39,17,30,20
109,39,17,28,20
110,39,17,17,18
111,39,17,36,28
112,39,17,19,25
113,39,17,21,30
114,39,17,45,21
115,39,17,19,40
116,39,17,31,46
117,39,17,24,11
118,39,17,14,19
119,39,17,32,46
120,39,17,29,22
121,39,17,13,11
122,39,17,47,22
123,39,17,46,32
124,39,17,49,25
125,39,17,41,24
126,39,17,40,12
127,39,17,18,12
128,39,17,25,14
129,39,17,47,19
130,39,17,14,27
131,39,17,44,49
132,39,17,27,24
133,39,17,31,26
134,39,17,21,29
135,39,17,27,19
136,39,17,12,24
137,39,17,41,44
138,39,17,20,12
139,39,17,47,47
140,39,17,42,16
141,39,17,17,42
142,39,17,14,35
143,39,17,37,33
144,39,17,35,37
145,39,17,20,46
146,39,17,48,37
147,39,17,42,47
148,39,17,39,33
149,39,17,25,32
150,39,17,47,23
151,39,17,37,47
152,39,17,49,46
153,39,17,14,23
154,39,17,42,41
155,39,17,29,40
156,39,17,10,28
157,39,17,41,47
158,39,17,35,41
159,39,17,41,21
160,39,17,26,14
161,39,17,32,18
162,39,17,12,29
163,39,17,15,40
164,39,17,44,11
165,39,17,25,28
166,39,17,34,21
167,39,17,39,18
168,39,17,21,16
169,39,17,40,41
170,39,17,39,30
171,39,17,13,28
172,39,17,22,21
173,39,17,18,45
174,39,17,41,15
175,39,17,44,44
176,39,17,32,33
177,39,17,26,11
178,39,17,42,26
179,39,17,15,21
180,39,17,36,25
181,39,17,14,47
182,39,17,34,28
183,39,17,37,22
184,39,17,41,18
185,39,17,27,46
186,39,17,23,13
187,39,17,37,20
188,39,17,35,48
189,39,17,32,48
190,39,17,16,10
191,39,17,45,15
192,39,17,29,45
193,39,17,43,26
194,39,17,44,35
195,39,17,38,16
196,39,17,36,16
197,39,17,33,25
198,39,17,17,15
199,39,17,38,25
200,39,17,26,48
201,39,17,12,13
202,39,17,13,24
203,39,17,14,49
204,39,17,17,40
205,39,17,31,10
206,39,17,40,27
207,39,17,17,42
208,39,17,14,30
209,39,17,16,40
210,39,17,14,19
211,39,17,39,19
212,39,17,35,33
213,39,17,46,49
214,39,17,40,19
215,39,17,20,16
216,39,17,20,42
217,39,17,47,30
218,39,17,44,38
219,39,17,48,10
220,39,17,49,31
221,39,17,48,27
222,39,17,17,11
223,39,17,14,40
224,39,17,36,13
225,39,17,47,49
226,39,17,27,32
227,39,17,44,24
228,39,17,39,25
229,39,17,23,46
230,39,17,39,30
231,39,17,32,14
232,39,17,24,33
233,39,17,29,30
234,39,17,37,34
235,39,17,23,11
236,39,17,24,25
237,39,17,34,26
238,39,17,11,23
239,39,17,16,35
240,39,17,20,12
241,39,17,24,14
242,39,17,15,12
243,39,17,24,23
244,39,17,48,17
245,39,17,30,26
246,39,17,16,35
247,39,17,42,20
248,39,17,34,10
249,39,17,33,41
250,39,17,11,36
251,39,17,27,30
252,39,17,26,42
253,39,17,34,31
254,39,17,31,12
255,39,17,34,47
256,39,17,42,15
257,39,17,15,13
258,39,17,28,17
259,39,17,26,18
260,39,17,41,17
261,39,17,13,49
262,39,17,44,15
263,39,17,25,41
264,39,17,40,31
265,39,17,46,10
266,39,17,19,39
267,39,17,41,33
268,39,17,47,30
269,39,17,23,36
270,39,17,42,27
271,39,17,49,15
272,39,17,16,10
273,39,17,46,29
274,39,17,49,39
275,39,17,40,31
276,39,17,46,23
277,39,17,48,48
278,39,17,13,26
279,39,17,38,10
280,39,17,36,43
281,39,17,49,42
282,39,17,36,11
283,39,17,34,16
284,39,17,13,11
285,39,17,26,31
286,39,17,34,37
287,39,17,43,29
288,39,17,30,14
289,39,17,42,47
290,39,17,46,45
291,39,17,48,35
292,39,17,24,26
293,39,17,38,12
294,39,17,46,19
295,39,17,30,21
296,39,17,46,24
297,39,17,26,30
298,39,17,29,37
299,39,17,14,27
300,39,17,15,41
301,39,17,34,31
302,39,17,13,48
303,39,17,20,32
304,39,17,14,24
305,39,17,32,22
306,39,17,22,28
307,39,17,34,49
308,39,17,30,18
309,39,17,23,23
310,39,17,39,19
311,39,17,46,22
312,39,17,40,25
313,39,17,17,25
314,39,17,35,25
315,39,17,16,47
316,39,17,41,42
317,39,17,21,27
318,39,17,30,17
319,39,17,25,39
320,39,17,45,30
321,39,17,10,32
322,39,17,20,37
323,39,17,43,38
324,39,17,38,42
325,39,17,44,12
326,39,17,22,28
327,39,17,22,36
328,39,17,45,34
329,39,17,38,10
330,39,17,12,24
331,39,17,23,28
332,39,17,43,25
333,39,17,17,48
334,39,17,32,49
335,39,17,27,17
336,39,17,36,21
337,39,17,43,30
338,39,17,15,16
339,39,17,30,25
340,39,17,16,39
341,39,17,23,47
342,39,17,23,25
343,39,17,33,15
344,39,17,13,22
345,39,17,36,10
346,39,17,13,14
347,39,17,37,14
348,39,17,30,20
349,39,17,13,34
350,39,17,39,33
351,39,17,33,11
352,39,17,27,47
353,39,17,44,16
354,39,17,19,17
355,39,17,21,33
356,39,17,12,44
357,39,17,37,12
358,39,17,13,22
359,39,17,24,10
360,39,17,26,45
361,39,17,34,39
362,39,17,34,40
363,39,17,48,45
364,39,17,38,29
365,39,17,46,11
366,39,17,36,37
367,39,17,25,18
368,39,17,46,48
369,39,17,45,38
370,39,17,18,46
371,39,17,20,36
372,39,17,32,32
373,39,17,30,30
374,39,17,45,15
375,39,17,43,17
376,39,17,16,10
377,39,17,20,45
378,39,17,33,30
379,39,17,47,27
380,39,17,44,42
381,39,17,30,29
382,39,17,38,16
383,39,17,41,35
384,39,17,34,13
385,39,17,11,36
386,39,17,15,44
387,39,17,20,41
388,39,17,14,14
389,39,17,12,35
390,39,17,15,11
391,39,17,29,40
392,39,17,12,41
393,39,17,44,17
394,39,17,36,48
395,39,17,34,23
396,39,17,45,28
397,39,17,49,28
398,39,17,41,43
399,39,17,30,28
400,39,17,47,39
401,39,17,44,12
402,39,17,40,10
403,39,17,18,37
404,39,17,39,35
405,39,17,41,32
406,39,17,27,18
407,39,17,10,48
408,39,17,44,32
409,39,17,15,26
410,39,17,33,21
411,39,17,31,44
412,39,17,31,33
413,39,17,35,42
414,39,17,47,29
415,39,17,13,21
416,39,17,12,49
417,39,17,26,42
418,39,17,37,15
419,39,17,48,14
420,39,17,20,27
421,39,17,21,24
422,39,17,41,41
423,39,17,12,15
424,39,17,42,16
425,39,17,35,41
426,39,17,39,15
427,39,17,18,43
428,39,17,16,38
429,39,17,46,29
430,39,17,23,27
431,39,17,44,25
432,39,17,34,20
433,39,17,29,20
434,39,17,23,12
435,39,17,47,30
436,39,17,14,19
437,39,17,31,35
438,39,17,48,26
439,39,17,48,11
440,39,17,23,25
441,39,17,46,49
442,39,17,15,33
443,39,17,13,42
444,39,17,33,18
445,39,17,44,12
446,39,17,19,14
447,39,17,20,38
448,39,17,22,45
449,39,17,18,33
450,39,17,17,19
451,39,17,22,15
452,39,17,15,37
453,39,17,18,27
454,39,17,39,41
455,39,17,16,25
456,39,17,46,47
457,39,17,14,46
458,39,17,42,34
459,39,17,25,49
460,39,17,38,13
461,39,17,16,48
462,39,17,31,26
463,39,17,13,23
464,39,17,30,22
465,39,17,35,47
466,39,17,34,49
467,39,17,47,34
468,39,17,35,38
469,39,17,29,48
470,39,17,38,23
471,39,17,35,14
472,39,17,12,26
473,39,17,37,18
474,39,17,21,25
475,39,17,29,40
476,39,17,40,12
477,39,17,25,17
478,39,17,49,44
479,39,17,10,38
480,39,17,35,12
481,39,17,49,38
482,39,17,18,16
483,39,17,29,36
484,39,17,42,10
485,39,17,43,36
486,39,17,28,48
487,39,17,25,43
488,39,17,45,30
489,39,17,18,30
490,39,17,26,46
491,39,17,39,23
492,39,17,36,45
493,39,17,40,24
494,39,17,41,14
495,39,17,15,31
496,39,17,41,40
497,39,17,46,14
498,39,17,23,14
499,39,17,44,18
500,39,17,19,21
501,39,17,49,42
502,39,17,22,24
503,39,17,25,27
504,39,17,45,13
505,39,17,38,14
506,39,17,20,11
507,39,17,11,30
508,39,17,32,38
509,39,17,30,31
510,39,17,17,39
511,39,17,34,33
512,39,17,20,20
513,39,17,25,27
514,39,17,38,36
515,39,17,44,17
516,39,17,43,13
517,39,17,44,23
518,39,17,18,44
519,39,17,17,21
520,39,17,48,12
521,39,17,34,25
522,39,17,11,32
523,39,17,21,28
524,39,17,12,12
525,39,17,47,43
526,39,17,12,30
527,39,17,11,32
528,39,17,35,39
529,39,17,10,13
530,39,17,42,47
531,39,17,17,13
532,39,17,47,44
533,39,17,14,43
534,39,17,46,28
535,39,17,16,18
536,39,17,45,13
537,39,17,37,42
538,39,17,21,11
539,39,17,16,40
540,39,17,49,11
541,39,17,41,44
542,39,17,29,39
543,39,17,17,28
544,39,17,29,26
545,39,17,45,13
546,39,17,21,47
547,39,17,46,10
548,39,17,39,33
549,39,17,47,44
