,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,2,4,1,4,2,2,3,1,1,2,3,4
1,3,4,2,1,2,4,1,2,2,4,1,2
2,3,4,2,1,2,2,4,2,2,3,4,4
3,3,4,1,1,2,2,3,4,1,2,4,1
4,3,4,1,1,2,2,3,3,4,2,4,4
5,3,1,1,1,2,4,2,3,1,2,2,3
6,3,4,1,2,2,2,1,4,2,2,4,1
7,2,4,1,1,4,2,1,3,1,3,4,4
8,2,4,2,1,2,3,3,2,2,1,1,4
9,2,4,2,1,2,3,4,3,3,1,3,4
10,2,4,2,1,2,3,4,4,3,3,4,4
11,2,4,2,1,2,3,2,1,3,4,4,2
12,2,4,2,1,2,3,1,4,3,1,3,2
13,2,4,1,1,4,3,3,2,4,3,3,3
14,3,4,1,1,2,2,1,4,3,3,4,4
15,3,4,1,1,1,2,4,1,3,1,2,3
16,3,4,1,1,2,2,2,3,2,4,4,3
17,3,1,1,1,2,4,3,4,4,4,2,2
18,3,1,2,1,2,4,2,2,1,3,3,2
19,3,1,2,1,2,4,1,2,1,3,3,3
20,3,1,2,1,2,4,4,2,2,4,2,4
21,3,1,2,1,2,4,1,3,4,3,4,2
22,3,1,2,1,2,4,4,4,4,2,4,4
23,3,1,2,1,2,4,3,2,3,2,4,4
24,3,1,2,1,2,4,1,1,4,4,1,2
25,4,1,2,1,2,4,3,3,4,2,4,3
26,3,1,2,1,2,4,3,2,3,4,2,2
27,3,1,2,1,2,4,2,3,3,4,1,2
28,2,4,1,4,2,2,1,3,3,4,1,3
29,2,4,1,4,2,2,3,3,2,4,2,4
30,2,4,1,4,2,2,3,4,2,3,1,4
31,2,4,1,1,2,2,4,3,3,3,1,1
32,1,1,2,1,2,3,3,2,2,2,3,1
33,1,1,2,1,2,3,4,1,1,4,1,1
34,4,4,1,1,2,3,1,3,4,2,2,1
35,4,4,1,1,1,2,2,4,4,4,1,3
