,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,34,27,22,34
1,34,27,37,20
2,34,27,43,26
3,34,27,12,28
4,34,27,40,32
5,34,27,31,15
6,34,27,36,48
7,34,27,21,47
8,34,27,47,10
9,34,27,47,43
10,34,27,33,16
11,34,27,48,27
12,34,27,47,36
13,34,27,47,45
14,34,27,17,42
15,34,27,42,12
16,34,27,10,47
17,34,27,28,36
18,34,27,40,36
19,34,27,49,12
20,34,27,45,28
21,34,27,33,20
22,34,27,35,19
23,34,27,42,34
24,34,27,47,44
25,34,27,46,33
26,34,27,11,23
27,34,27,22,24
28,34,27,37,42
29,34,27,14,42
30,34,27,21,40
31,34,27,47,38
32,34,27,23,11
33,34,27,25,33
34,34,27,41,38
35,34,27,43,38
36,34,27,18,11
37,34,27,36,34
38,34,27,27,27
39,34,27,23,26
40,34,27,25,33
41,34,27,13,34
42,34,27,37,46
43,34,27,26,27
44,34,27,22,37
45,34,27,11,35
46,34,27,34,37
47,34,27,18,37
48,34,27,46,13
49,34,27,42,25
50,34,27,18,49
51,34,27,47,11
52,34,27,26,10
53,34,27,31,28
54,34,27,29,43
55,34,27,10,46
56,34,27,20,19
57,34,27,43,24
58,34,27,10,44
59,34,27,32,12
60,34,27,48,24
61,34,27,43,42
62,34,27,48,41
63,34,27,35,10
64,34,27,42,49
65,34,27,44,26
66,34,27,27,25
67,34,27,24,39
68,34,27,19,40
69,34,27,25,39
70,34,27,19,46
71,34,27,45,40
72,34,27,10,36
73,34,27,18,10
74,34,27,33,49
75,34,27,28,18
76,34,27,43,30
77,34,27,14,47
78,34,27,19,34
79,34,27,11,16
80,34,27,13,32
81,34,27,11,12
82,34,27,39,39
83,34,27,29,48
84,34,27,14,18
85,34,27,16,11
86,34,27,38,21
87,34,27,33,21
88,34,27,42,14
89,34,27,29,11
90,34,27,24,35
91,34,27,12,26
92,34,27,12,41
93,34,27,34,48
94,34,27,25,34
95,34,27,48,47
96,34,27,33,22
97,34,27,35,26
98,34,27,29,41
99,34,27,16,42
100,34,27,39,40
101,34,27,36,45
102,34,27,21,45
103,34,27,49,34
104,34,27,23,16
105,34,27,25,10
106,34,27,26,12
107,34,27,16,10
108,34,27,37,18
109,34,27,13,13
110,34,27,21,47
111,34,27,42,39
112,34,27,34,36
113,34,27,13,32
114,34,27,14,32
115,34,27,17,16
116,34,27,27,48
117,34,27,30,49
118,34,27,47,42
119,34,27,47,30
120,34,27,31,12
121,34,27,12,18
122,34,27,44,45
123,34,27,31,47
124,34,27,42,15
125,34,27,19,28
126,34,27,20,17
127,34,27,35,24
128,34,27,19,31
129,34,27,44,30
130,34,27,39,42
131,34,27,35,31
132,34,27,31,47
133,34,27,28,34
134,34,27,19,32
135,34,27,28,17
136,34,27,29,40
137,34,27,25,23
138,34,27,17,43
139,34,27,20,27
140,34,27,11,32
141,34,27,23,36
142,34,27,38,49
143,34,27,10,31
144,34,27,42,27
145,34,27,38,12
146,34,27,23,29
147,34,27,35,41
148,34,27,17,31
149,34,27,10,48
150,34,27,20,13
151,34,27,28,25
152,34,27,15,36
153,34,27,14,14
154,34,27,36,10
155,34,27,36,42
156,34,27,11,38
157,34,27,12,20
158,34,27,15,10
159,34,27,41,48
160,34,27,11,41
161,34,27,45,40
162,34,27,28,13
163,34,27,38,26
