,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,36,37,14,14
1,36,37,36,31
2,36,37,26,21
3,36,37,15,12
4,36,37,23,45
5,36,37,44,46
6,36,37,28,39
7,36,37,20,49
8,36,37,15,39
9,36,37,47,23
10,36,37,25,49
11,36,37,48,25
12,36,37,49,18
13,36,37,46,47
14,36,37,46,11
15,36,37,21,27
16,36,37,18,36
17,36,37,43,26
18,36,37,39,30
19,36,37,26,36
20,36,37,38,19
21,36,37,31,18
22,36,37,37,44
23,36,37,27,23
24,36,37,47,41
25,36,37,32,49
26,36,37,31,47
27,36,37,40,13
28,36,37,49,39
29,36,37,13,15
30,36,37,49,36
31,36,37,41,12
32,36,37,35,48
33,36,37,28,49
34,36,37,17,27
35,36,37,43,10
36,36,37,31,18
37,36,37,11,46
38,36,37,34,19
39,36,37,30,13
40,36,37,48,43
41,36,37,38,41
42,36,37,15,43
43,36,37,24,21
44,36,37,13,37
45,36,37,16,47
46,36,37,15,29
47,36,37,31,16
48,36,37,35,13
49,36,37,14,15
50,36,37,43,35
51,36,37,38,40
52,36,37,12,31
53,36,37,12,33
54,36,37,22,32
55,36,37,49,45
56,36,37,12,29
57,36,37,13,47
58,36,37,11,11
59,36,37,10,31
60,36,37,10,22
61,36,37,30,44
62,36,37,28,11
63,36,37,14,31
64,36,37,15,31
65,36,37,23,48
66,36,37,18,47
67,36,37,18,47
68,36,37,31,16
69,36,37,14,46
70,36,37,26,11
71,36,37,31,44
72,36,37,37,36
73,36,37,15,25
74,36,37,45,44
75,36,37,31,42
76,36,37,14,40
77,36,37,13,47
78,36,37,19,49
79,36,37,13,15
80,36,37,46,15
81,36,37,21,45
82,36,37,46,48
83,36,37,22,44
84,36,37,37,49
85,36,37,40,44
86,36,37,29,17
87,36,37,25,20
88,36,37,44,21
89,36,37,26,27
90,36,37,11,25
91,36,37,12,39
92,36,37,10,26
93,36,37,17,27
94,36,37,46,33
95,36,37,48,16
96,36,37,13,40
97,36,37,39,16
98,36,37,17,39
99,36,37,10,27
100,36,37,39,47
101,36,37,42,28
102,36,37,24,42
103,36,37,14,19
104,36,37,16,31
105,36,37,47,16
106,36,37,35,45
107,36,37,33,23
108,36,37,14,43
109,36,37,34,21
110,36,37,32,27
111,36,37,38,29
112,36,37,47,41
113,36,37,48,32
114,36,37,19,30
115,36,37,29,26
116,36,37,32,43
117,36,37,13,38
118,36,37,11,29
119,36,37,25,15
120,36,37,40,17
121,36,37,49,20
122,36,37,17,47
