,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,4,1,3,4,3,2,3,2,1,4,2,1
1,4,2,3,3,3,2,4,2,2,4,4,3
2,1,2,3,3,3,2,2,1,3,1,1,1
3,1,2,3,3,3,2,3,1,3,4,4,1
4,1,2,3,3,3,2,2,4,1,2,3,3
5,1,2,3,3,3,2,2,4,2,3,4,2
6,1,2,3,3,3,2,3,2,3,1,1,3
7,1,2,3,3,3,2,1,1,2,1,3,1
8,1,2,3,3,4,2,4,3,2,1,2,4
9,1,2,3,4,1,2,1,4,3,3,2,4
10,1,2,3,2,1,2,1,1,3,1,2,3
11,1,2,2,2,1,2,3,2,2,1,2,2
12,4,2,2,3,2,2,1,2,4,2,4,3
13,4,2,2,3,1,2,4,1,1,4,4,1
14,4,2,3,3,1,2,2,4,4,1,2,3
15,4,2,2,3,1,2,2,4,2,1,3,1
16,4,2,2,3,1,2,4,4,4,1,3,2
17,4,2,2,3,1,2,2,4,1,1,1,2
18,4,2,2,3,1,2,2,3,1,3,2,4
19,4,2,2,3,1,2,3,3,3,2,1,2
20,4,2,2,3,1,2,1,2,1,4,1,4
21,4,2,2,3,1,2,2,3,3,4,4,4
22,4,2,2,3,1,2,2,4,4,3,4,4
23,1,2,2,3,1,2,1,1,1,1,4,4
24,1,2,2,3,4,2,4,4,1,4,4,2
25,1,2,2,3,4,2,1,4,1,1,1,2
26,1,2,3,1,4,2,3,1,3,2,4,3
27,1,2,3,1,4,2,1,2,3,4,4,2
28,1,2,3,1,4,2,3,3,2,3,2,1
29,4,2,3,1,4,2,3,3,3,4,3,2
30,4,2,3,1,4,2,3,4,1,3,4,1
31,4,2,3,1,4,2,2,4,1,2,2,2
32,4,2,3,3,4,2,4,1,2,4,3,2
33,4,2,3,1,4,2,4,1,2,4,1,3
34,4,2,3,1,4,2,1,1,3,4,1,2
35,1,2,3,1,4,2,3,4,2,4,3,3
36,1,2,3,1,4,2,1,3,2,2,1,2
37,1,2,3,1,4,2,4,3,2,1,4,2
38,1,2,3,4,4,2,3,4,3,1,3,4
39,1,2,3,3,4,2,1,1,3,2,2,4
40,1,2,3,3,4,2,1,1,1,3,3,4
41,1,2,3,3,4,2,2,4,2,4,1,4
42,1,2,3,3,4,2,1,1,3,2,4,4
43,1,2,3,3,4,2,2,2,3,2,1,2
44,1,2,3,3,4,2,2,2,1,1,3,1
45,4,2,3,3,4,2,4,3,4,4,1,3
46,1,2,3,3,4,2,1,4,2,4,4,2
47,1,2,3,3,4,2,4,3,1,3,3,3
48,1,2,3,3,4,2,4,1,1,4,2,4
49,1,2,3,3,4,2,2,1,3,4,4,3
50,1,2,3,3,4,2,1,2,1,1,2,1
51,1,2,3,1,4,2,1,1,4,2,4,4
52,1,2,3,1,4,2,1,4,3,2,2,3
53,1,2,3,1,4,2,1,1,1,2,2,2
54,1,2,3,1,4,2,2,1,2,1,1,2
55,4,2,3,4,4,2,3,2,4,2,2,2
56,4,2,2,4,4,2,2,4,2,4,4,2
57,4,2,2,4,4,2,2,4,1,1,2,1
58,4,2,2,4,4,2,4,1,3,1,3,4
59,4,2,2,4,4,2,4,2,2,1,1,2
60,4,2,2,4,4,2,1,4,2,4,2,2
61,4,2,2,4,4,2,3,3,2,4,4,4
62,4,2,2,4,4,2,1,4,1,4,2,3
63,4,2,2,4,4,2,4,1,4,2,1,4
64,4,2,2,4,4,2,1,3,1,1,4,2
65,4,2,2,4,4,2,1,1,1,4,2,4
66,4,2,2,4,4,2,4,1,4,2,1,1
67,4,2,2,4,4,2,2,3,1,4,4,3
68,4,2,2,4,4,2,1,4,3,1,2,1
69,4,2,2,4,4,2,2,4,2,4,4,4
70,4,2,2,4,4,2,2,2,1,4,1,3
71,4,2,2,4,4,2,1,4,2,2,4,1
72,4,2,2,4,4,2,4,1,1,2,2,2
73,4,2,2,4,4,2,2,4,4,1,2,4
74,4,2,2,4,4,2,3,2,1,2,2,2
75,1,2,3,4,4,2,3,4,2,4,2,4
76,1,2,3,4,1,2,3,3,2,3,3,1
77,1,2,3,4,1,2,4,4,4,2,2,3
78,4,2,3,4,1,2,4,4,2,1,3,3
79,4,2,3,4,1,2,1,2,1,1,1,2
