,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,3,1,3,4,4,3,4,2,1,4,4,4
1,3,1,3,4,4,3,4,3,3,1,4,2
2,3,1,3,4,4,3,3,3,4,3,2,2
3,4,1,3,4,4,3,2,3,3,3,1,4
4,4,1,3,4,4,3,4,1,3,3,1,4
5,3,1,3,3,4,3,3,1,3,3,4,4
6,3,1,3,3,4,3,4,1,4,3,2,1
7,3,1,3,3,4,3,4,4,3,2,4,2
8,3,1,3,3,4,3,3,4,2,2,2,2
9,3,1,3,3,4,3,2,3,2,3,3,3
10,3,1,3,3,4,3,2,2,1,2,4,2
11,3,1,3,3,4,3,2,2,1,3,3,3
12,3,1,3,3,4,3,4,3,2,2,3,2
13,3,1,3,3,4,3,3,3,4,1,1,3
14,3,1,3,4,4,3,1,3,3,3,4,2
15,3,1,3,4,4,3,4,4,3,2,1,2
16,3,1,3,3,4,3,2,4,1,4,1,2
17,3,1,3,3,4,3,4,2,1,4,3,4
18,3,1,3,3,4,3,2,4,1,3,3,4
19,3,1,3,4,4,3,4,4,3,2,4,1
20,4,3,4,4,4,3,3,4,2,3,3,1
21,2,4,3,4,1,4,3,3,3,2,3,4
22,2,4,3,4,1,4,2,1,1,1,3,4
23,2,4,3,4,1,4,1,1,1,4,3,3
24,2,4,3,4,1,4,4,3,1,4,1,4
25,2,4,3,4,1,4,1,1,1,1,2,3
26,2,4,3,4,1,4,4,3,2,3,1,2
27,2,4,3,3,1,4,4,1,4,3,3,1
28,2,4,3,3,1,4,4,1,2,4,2,2
29,2,4,3,3,1,4,2,3,2,2,1,4
30,2,4,3,3,1,4,4,2,1,2,1,4
31,2,4,3,3,1,4,3,1,1,1,2,1
32,2,4,3,3,1,4,3,2,3,1,1,4
33,2,4,3,3,1,4,4,1,2,1,1,4
34,2,3,4,3,4,4,3,2,3,1,1,2
35,3,3,4,3,4,3,2,1,2,1,2,4
36,3,1,3,3,4,3,1,2,2,2,1,4
37,3,1,3,3,4,3,2,3,3,4,3,1
38,3,1,3,3,4,3,3,1,2,2,3,2
39,3,1,3,3,4,1,3,1,4,4,1,1
40,3,1,3,1,4,1,4,3,4,2,2,4
41,3,2,3,4,4,4,1,3,1,1,4,2
42,3,2,3,4,4,4,2,2,3,4,4,1
43,3,2,3,4,4,4,4,3,3,1,2,1
44,3,2,1,4,4,3,4,1,1,4,1,2
45,3,2,1,4,4,3,4,3,3,1,1,3
46,3,2,1,4,4,4,1,1,3,4,1,1
47,3,2,1,4,4,4,1,1,4,2,3,2
48,2,3,1,4,4,4,1,2,3,3,1,2
49,2,3,1,4,4,4,3,3,3,3,3,3
50,2,3,1,4,4,4,4,1,2,1,3,2
51,3,3,1,4,4,4,2,1,2,4,2,3
52,3,3,2,4,4,4,1,1,3,1,3,1
53,3,3,2,4,4,4,1,2,3,2,1,4
54,3,3,2,4,4,4,3,4,1,3,4,4
55,3,3,3,4,4,4,2,3,4,3,1,3
56,3,3,2,4,4,4,2,2,1,2,3,1
57,3,3,3,4,2,3,2,2,2,1,4,2
58,3,3,3,4,2,4,3,3,3,2,2,1
59,3,3,3,4,2,4,3,3,1,3,2,3
60,3,3,3,4,2,4,1,1,2,1,4,2
61,3,3,3,4,2,4,4,1,3,4,1,3
62,3,3,3,4,2,4,4,4,3,1,2,2
63,3,3,3,4,2,4,2,4,1,2,2,3
64,3,3,3,4,2,4,3,1,3,2,3,2
65,3,3,3,4,4,4,2,4,3,3,2,4
66,3,3,3,4,4,4,2,1,4,3,4,3
67,3,3,3,4,4,4,1,1,3,4,3,1
68,3,3,3,4,4,4,1,1,4,2,1,3
69,3,3,3,4,4,4,3,3,4,1,1,4
70,3,3,3,4,4,4,1,4,1,1,2,2
71,3,3,3,4,4,4,4,2,3,3,4,2
