,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,1,4,1,2,1,1,2,1,4,1,2,4
1,1,3,1,2,1,1,3,2,1,2,1,1
2,1,3,1,2,1,1,4,3,3,1,3,1
3,1,3,1,2,1,1,3,3,2,3,1,3
4,1,4,1,2,1,1,3,4,1,1,4,4
5,1,4,1,2,1,1,3,4,4,1,3,2
6,1,4,1,2,1,1,3,1,2,4,1,1
7,1,4,1,2,1,1,1,3,4,2,4,3
8,1,3,1,2,1,3,4,2,2,3,3,4
9,1,2,1,2,1,3,1,2,3,3,3,2
10,1,2,1,2,1,3,4,1,1,4,1,2
11,1,2,1,2,1,3,2,4,1,2,3,2
12,1,2,1,2,1,3,1,3,4,3,4,3
13,1,2,1,2,1,3,4,1,3,3,4,1
14,1,2,1,2,1,3,1,1,1,2,1,4
15,1,2,1,2,1,3,2,1,4,3,4,2
16,1,2,1,2,1,3,3,1,4,1,2,2
17,1,3,1,2,1,3,1,1,2,4,3,3
18,1,2,1,2,1,3,3,4,2,3,3,4
19,1,2,1,2,1,3,1,2,4,4,2,1
20,1,3,1,2,2,3,3,2,3,1,2,3
21,1,3,1,2,2,1,3,2,1,4,3,2
22,1,4,1,2,1,1,3,3,1,2,4,4
23,1,4,1,2,1,1,1,4,3,2,4,4
24,1,4,1,2,1,1,2,4,1,3,4,3
25,1,4,1,2,1,1,1,2,2,1,2,1
26,1,4,1,2,1,1,3,2,3,2,4,2
27,1,4,1,2,1,1,4,3,4,4,3,3
28,1,4,1,2,1,1,1,2,3,4,3,1
29,1,4,1,2,1,1,2,3,1,3,4,2
30,1,4,1,2,1,1,2,2,2,2,2,1
31,1,4,1,2,1,3,3,1,1,3,4,2
32,1,3,1,2,4,2,4,1,3,2,3,2
33,1,3,1,2,4,1,3,3,1,3,2,3
34,1,3,1,2,2,1,1,1,4,1,3,3
35,1,3,1,2,1,3,3,3,1,4,1,2
36,1,3,1,2,1,3,3,1,2,1,2,4
37,1,3,1,2,1,3,2,4,4,4,3,4
38,1,3,1,2,1,3,4,1,3,1,4,2
39,1,2,1,2,1,3,1,1,1,3,1,4
40,1,3,1,2,1,3,1,1,1,2,1,1
41,1,3,1,2,1,3,1,2,1,1,4,1
42,1,3,1,2,1,3,2,3,3,1,3,3
43,1,3,1,2,1,2,4,2,4,4,2,1
44,4,4,1,2,1,2,1,1,1,4,3,1
45,4,4,1,2,2,3,4,2,1,4,1,2
46,4,4,1,2,2,3,4,2,2,3,1,1
47,4,4,1,2,2,3,3,3,4,4,2,3
48,4,4,1,2,2,3,3,3,2,3,1,4
49,3,4,1,2,2,3,2,1,4,2,3,2
50,3,4,1,2,2,2,2,1,1,1,2,2
51,3,4,1,2,2,2,1,4,3,2,3,3
52,3,4,1,2,2,2,4,4,3,4,3,1
53,3,4,1,2,2,2,1,1,4,1,4,4
54,3,4,1,2,2,2,1,1,4,1,3,3
55,3,4,1,2,2,2,1,2,3,3,1,4
56,3,4,1,2,2,2,2,4,2,2,2,3
57,3,4,1,2,2,2,2,3,1,1,2,3
58,3,4,1,2,2,2,1,1,3,2,1,3
59,3,4,1,4,2,2,2,3,3,1,4,4
60,3,4,1,2,2,2,4,1,4,1,2,1
61,3,4,1,2,2,2,2,3,4,2,2,4
62,3,4,1,2,2,2,4,2,1,4,2,3
63,3,4,1,2,2,2,1,4,3,1,1,3
64,3,4,1,2,2,2,1,2,4,3,4,4
65,3,4,1,2,2,2,4,3,3,2,1,4
66,3,4,1,2,2,2,3,1,4,4,4,3
67,3,4,1,2,2,2,3,4,2,3,2,4
68,3,4,1,2,2,2,2,4,3,2,3,4
69,3,4,1,2,2,2,4,1,3,4,2,2
70,3,4,1,2,2,2,4,1,1,2,1,1
71,3,4,1,2,2,2,4,1,3,3,1,1
72,3,4,1,2,2,2,4,4,4,4,1,4
73,3,4,1,2,2,2,2,1,4,4,4,2
74,3,4,1,2,2,2,2,1,1,3,4,4
75,3,4,1,2,2,2,4,3,1,3,4,4
76,3,4,1,2,2,2,1,3,3,2,3,3
77,3,4,1,2,2,2,3,1,4,1,4,2
78,3,4,1,2,2,2,4,3,4,4,2,4
79,3,4,1,2,2,2,4,1,3,4,1,1
80,3,4,1,2,2,2,4,2,3,4,3,2
81,3,4,1,2,2,2,4,4,2,2,3,3
82,3,4,1,2,2,2,4,3,1,4,4,2
83,3,4,1,2,2,2,4,1,2,2,4,1
84,3,4,1,2,2,2,4,1,2,3,1,4
85,3,4,1,2,2,2,2,2,2,1,1,4
86,3,4,1,2,2,2,1,2,4,4,4,4
87,3,4,1,2,2,2,1,2,3,3,3,3
88,3,4,1,2,2,2,3,4,3,1,1,3
89,3,4,1,2,2,2,4,3,4,2,4,3
90,3,4,1,2,2,2,3,3,3,2,3,2
91,3,4,1,2,2,2,2,2,4,4,4,2
92,3,4,1,2,2,2,3,4,2,1,3,4
93,3,4,1,2,2,2,2,3,4,2,2,4
94,3,4,1,2,2,2,3,2,2,4,1,4
95,3,4,1,2,2,2,1,2,3,1,3,1
96,3,4,1,2,2,2,4,4,2,1,4,4
97,3,4,1,2,2,2,1,2,2,2,3,1
98,3,4,1,2,4,2,3,2,4,4,4,2
99,3,4,1,2,2,2,1,4,1,2,2,2
100,3,4,1,2,2,2,4,2,3,2,2,1
101,3,4,1,2,2,2,4,3,3,3,1,3
102,3,4,1,2,2,2,1,4,2,4,1,4
103,3,4,1,2,2,2,3,4,1,2,3,4
104,3,4,1,2,2,2,2,4,2,1,3,2
105,3,4,1,2,2,2,1,2,3,2,1,2
106,3,4,1,2,2,2,2,2,3,1,4,4
107,3,4,1,2,2,2,1,2,4,4,2,3
108,3,4,1,2,2,2,1,3,1,3,1,4
109,3,4,1,2,2,2,4,1,1,1,3,4
110,3,4,1,2,2,2,1,4,4,1,4,4
111,3,4,1,2,2,2,3,4,2,2,4,1
112,3,4,1,2,2,2,2,2,3,2,1,2
113,3,4,1,2,2,2,4,1,2,3,2,1
114,3,4,1,2,2,2,4,1,3,1,3,2
115,3,4,1,2,2,2,2,3,3,4,2,4
116,3,4,1,2,2,2,2,2,1,4,1,1
117,3,4,1,2,4,2,1,2,3,3,4,3
118,3,4,1,2,2,2,3,3,3,3,1,2
119,3,4,1,2,2,2,1,1,2,3,3,1
120,3,4,1,2,2,2,1,4,1,4,2,2
121,3,4,1,2,2,2,1,4,2,3,2,4
122,3,4,3,2,2,3,4,2,2,4,1,2
123,3,4,3,2,2,3,2,2,2,2,4,3
124,3,4,3,2,2,3,3,4,4,4,4,2
125,3,4,3,2,2,3,1,1,1,1,4,1
126,1,4,3,2,2,3,1,2,2,3,2,2
127,1,4,3,2,2,3,2,4,4,3,1,3
128,1,4,3,2,1,3,3,2,4,1,2,1
129,1,4,3,2,1,3,3,4,4,2,3,3
130,1,4,3,2,1,3,1,4,4,3,3,1
131,1,4,3,2,1,3,1,4,2,3,3,4
132,4,4,1,2,1,3,3,2,4,3,4,3
133,4,4,1,2,1,3,1,1,4,2,1,4
134,4,4,1,2,1,3,3,4,1,3,1,2
135,1,4,1,2,2,3,2,1,1,3,4,2
136,1,4,1,2,2,3,1,1,3,2,1,3
137,3,4,1,2,2,3,2,3,3,2,2,1
138,3,4,3,2,2,3,4,2,3,2,1,1
139,3,4,1,2,2,2,1,1,4,1,4,4
140,3,4,1,2,4,3,1,2,4,1,1,2
141,3,4,1,2,4,3,2,2,4,2,4,3
142,3,4,1,2,4,3,1,3,4,3,3,2
143,3,4,1,2,2,2,3,1,1,2,2,2
144,3,4,1,2,2,2,3,1,1,4,2,3
145,3,4,1,2,2,3,3,4,2,3,1,1
146,3,4,1,2,4,3,1,1,4,1,4,2
147,3,4,1,2,4,3,2,2,1,3,2,3
148,3,4,1,2,2,3,1,3,3,1,4,2
149,3,4,1,2,2,2,3,1,2,4,3,3
150,3,4,3,2,2,3,3,2,1,1,4,2
151,3,4,3,2,2,3,4,1,3,1,1,1
152,3,4,3,2,2,3,1,3,4,1,3,2
153,3,4,1,2,2,3,4,3,1,3,1,4
154,3,4,1,2,2,3,1,1,2,2,1,2
155,4,4,1,2,1,2,1,1,3,1,1,4
156,4,4,1,2,2,3,1,1,4,3,4,2
157,1,4,3,2,2,3,4,3,3,1,3,2
158,1,4,3,2,1,3,2,1,4,2,3,3
159,1,4,3,2,2,3,3,3,2,2,3,2
160,1,4,1,2,2,3,1,2,2,1,1,1
161,1,4,1,2,2,3,4,2,2,2,2,4
162,4,4,3,2,1,3,2,3,1,4,2,4
163,4,4,3,2,1,3,4,1,3,1,2,3
164,4,4,3,2,1,3,1,3,2,3,3,2
165,4,4,3,2,2,3,1,2,3,1,4,2
166,1,4,3,2,2,3,3,3,2,4,4,1
167,4,4,1,2,1,3,4,4,3,2,2,2
168,1,4,3,2,2,3,3,3,4,4,1,4
169,1,4,3,2,2,3,4,4,1,2,3,1
170,3,4,3,2,2,3,3,4,4,2,1,1
171,4,4,1,2,2,3,1,2,3,4,1,3
172,4,4,3,2,2,3,4,4,4,3,4,3
173,4,4,3,2,1,3,1,1,3,2,3,1
174,4,4,3,2,1,3,3,1,2,2,1,4
175,4,4,3,2,1,3,4,1,4,3,1,2
176,4,4,3,2,1,3,2,2,3,3,1,1
177,4,4,3,2,1,2,2,1,4,3,1,3
178,4,4,3,2,1,3,4,3,1,1,3,1
179,1,4,3,2,1,3,4,2,1,4,1,1
180,1,4,3,2,1,3,4,4,4,1,3,3
181,1,4,3,2,1,3,1,2,4,1,1,3
182,1,4,3,2,1,3,4,4,4,4,1,1
183,1,4,3,2,1,3,3,2,1,2,1,1
184,1,4,3,2,1,3,1,3,2,3,3,4
185,1,4,3,2,1,3,2,2,3,3,4,2
