,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,3,3,1,3,1,2,1,2,4,1,2,1
1,3,3,1,3,1,2,1,4,1,3,4,1
2,3,3,1,3,1,2,3,1,4,4,3,3
3,3,3,1,3,1,2,1,1,1,3,4,2
4,3,3,1,3,1,2,2,3,3,2,1,3
5,3,3,1,3,1,2,2,4,1,3,4,4
6,3,3,1,3,1,2,3,1,1,3,4,1
7,2,3,1,3,4,3,2,3,2,3,1,4
8,2,3,1,3,4,1,3,1,3,4,1,2
9,2,3,1,4,4,4,1,2,1,2,4,1
10,1,2,1,2,1,4,4,1,1,3,4,4
11,3,2,2,1,2,4,2,3,3,1,3,3
12,2,3,1,3,1,2,1,1,3,4,1,2
13,3,3,1,3,1,2,4,2,3,4,4,1
14,3,3,3,3,1,2,1,2,2,4,4,4
15,3,3,3,3,1,2,4,1,1,2,3,1
16,3,3,4,3,1,2,1,4,1,1,2,3
17,2,3,2,4,1,2,2,3,3,2,3,3
18,2,3,2,4,1,2,1,3,1,2,3,4
19,2,3,2,4,1,2,1,3,4,2,2,1
20,2,3,2,4,1,2,1,3,2,1,2,2
21,4,1,3,2,1,2,4,2,3,4,3,2
22,4,2,3,2,1,1,2,2,4,4,2,3
23,3,4,3,2,1,1,2,3,2,1,3,4
24,3,4,3,4,4,1,3,2,4,4,3,2
25,3,4,3,3,4,1,1,3,2,4,1,2
26,3,4,3,3,4,1,3,4,1,2,2,1
27,1,4,2,3,4,1,4,3,3,4,2,2
28,1,4,3,3,4,1,3,1,1,1,1,3
29,1,4,2,3,1,1,3,2,4,4,2,1
30,1,4,2,3,1,1,4,3,4,2,2,3
31,3,2,4,3,1,1,3,1,4,1,1,1
32,3,2,3,3,1,1,1,3,2,2,1,3
33,3,2,4,3,3,1,2,4,2,1,3,2
34,3,1,4,3,3,2,4,2,4,1,2,4
35,3,3,4,3,3,2,3,4,3,2,2,1
36,3,3,4,4,3,2,2,1,1,4,4,2
37,2,3,2,4,1,2,2,1,1,3,3,1
38,2,3,2,4,1,2,1,4,2,4,4,1
39,2,3,2,4,1,2,2,4,1,4,1,1
40,2,3,2,4,1,2,1,2,3,4,2,2
41,4,3,4,4,1,2,2,4,3,4,1,4
42,4,3,4,1,1,4,3,2,1,1,1,4
43,4,4,2,4,1,1,4,3,2,1,1,4
44,2,3,2,4,1,2,2,4,3,4,2,4
45,2,3,2,4,1,2,3,2,3,1,1,4
46,2,1,2,4,1,1,3,4,4,2,4,2
47,4,3,2,1,1,1,1,1,1,2,2,3
48,4,3,2,1,1,2,3,1,1,3,3,3
49,2,3,2,1,2,1,3,3,4,2,4,1
50,2,3,2,4,2,1,1,1,3,1,1,2
51,2,3,3,4,3,4,4,2,1,4,3,3
52,2,3,3,4,3,4,1,4,4,4,4,4
53,2,3,3,4,2,4,1,3,2,2,4,1
54,2,3,3,4,2,4,4,1,3,4,3,3
55,2,3,3,4,1,4,4,2,2,3,4,3
56,2,3,4,4,1,1,1,1,3,4,2,1
57,2,4,2,4,4,1,3,1,2,1,3,2
58,2,4,2,4,4,1,3,3,1,4,3,4
59,2,3,4,4,4,1,3,3,1,3,3,4
60,2,4,3,4,2,1,1,4,2,1,2,2
61,4,4,4,4,1,1,4,1,1,3,4,1
62,4,4,4,4,1,1,1,2,2,2,2,2
63,4,4,4,4,4,1,4,4,4,2,3,2
64,4,4,4,4,1,1,4,2,2,1,2,4
65,4,4,4,4,4,1,2,1,2,3,2,1
66,4,4,4,4,4,1,3,3,4,4,4,4
67,4,3,4,4,1,1,3,2,4,3,4,1
68,4,4,4,4,1,1,2,3,2,4,3,1
69,2,1,1,4,1,2,1,2,2,2,4,4
70,2,1,1,4,1,2,4,4,2,3,4,3
71,2,1,1,4,1,2,3,3,1,4,2,1
72,2,1,1,4,1,2,4,3,1,2,1,3
73,2,1,1,4,1,2,4,4,2,1,1,3
74,2,1,1,4,1,2,3,1,1,2,2,1
75,2,1,1,4,1,2,3,1,2,2,4,1
76,2,1,1,4,1,2,4,2,3,3,4,2
77,2,1,1,4,1,2,3,1,1,2,3,3
78,2,1,1,4,1,2,4,3,2,4,4,4
79,2,1,1,4,1,2,1,3,2,4,2,2
80,4,3,3,4,1,1,4,3,3,2,2,4
81,4,3,4,4,1,1,3,3,4,1,2,3
82,4,3,4,4,1,1,4,2,3,2,4,1
83,4,4,4,4,1,1,3,1,1,4,3,3
84,4,3,4,4,1,2,4,4,1,2,4,3
85,4,4,4,4,1,1,1,2,1,2,3,1
86,4,4,4,4,1,2,4,3,1,4,4,3
87,4,4,4,4,1,2,2,4,4,1,3,1
88,4,4,4,4,1,2,4,3,2,1,1,1
89,4,4,4,4,1,2,2,4,1,2,1,1
90,4,4,4,4,1,2,1,2,3,1,1,2
91,4,4,4,4,1,2,2,3,4,2,4,2
92,3,3,3,4,4,1,3,4,4,2,4,1
93,3,3,2,4,3,1,3,3,1,3,4,4
94,3,3,3,4,3,1,1,1,2,4,3,4
95,4,3,2,4,3,2,4,1,2,4,4,3
96,3,3,1,4,3,1,4,1,4,2,4,2
97,3,3,3,4,3,1,3,3,2,1,3,4
98,3,3,3,4,4,1,4,1,2,2,2,4
99,4,4,1,4,2,1,2,1,4,1,1,1
100,4,4,3,4,2,1,3,1,1,4,1,3
101,4,4,2,4,4,1,3,3,1,2,3,2
102,4,4,3,4,2,1,2,1,2,4,3,3
103,4,4,3,4,2,2,4,2,2,2,2,2
104,4,4,4,4,1,2,4,3,4,4,3,4
105,4,4,2,4,1,1,1,4,4,2,3,3
106,4,4,2,4,1,1,4,4,1,3,2,1
107,4,4,3,4,2,1,3,4,4,3,3,1
108,4,3,3,4,1,4,3,4,4,3,4,2
109,4,4,3,4,1,1,4,1,4,2,1,4
110,4,4,3,4,1,1,3,2,2,1,1,2
111,4,4,3,4,1,1,1,2,1,1,1,3
112,4,4,3,4,1,1,3,2,1,1,2,2
113,4,2,3,4,4,1,2,2,3,3,1,3
114,4,2,3,4,4,1,3,2,3,1,3,4
115,4,2,3,4,4,1,4,2,2,3,2,4
116,2,2,3,4,4,1,4,3,1,2,4,3
117,2,2,3,4,4,1,2,1,2,4,1,2
118,4,2,3,4,4,1,4,4,3,1,4,4
119,2,2,3,4,4,1,1,2,2,4,4,4
120,2,2,3,4,4,1,3,1,2,3,1,3
121,4,2,3,4,4,1,1,1,2,4,1,2
122,4,2,3,4,4,1,3,4,1,1,2,2
123,4,2,3,4,4,1,2,2,3,1,2,3
124,4,2,3,4,4,1,2,4,2,3,4,3
125,4,4,3,4,4,1,1,3,3,4,2,1
126,4,4,3,4,4,1,1,4,2,1,4,4
127,4,2,3,4,4,1,4,1,1,3,1,1
128,4,2,3,4,4,1,4,4,4,4,2,1
129,4,2,3,4,4,1,3,4,4,4,3,4
130,4,2,3,4,4,1,1,3,2,3,2,4
131,4,2,3,4,1,1,1,2,3,2,1,4
132,4,2,3,4,4,1,1,3,1,3,4,2
133,3,2,3,4,4,1,2,3,4,1,2,1
134,4,4,3,4,4,1,1,4,1,4,3,2
135,3,4,2,4,1,1,3,3,3,1,2,4
136,2,4,2,3,4,4,1,1,4,4,2,1
137,2,4,3,3,4,4,1,2,1,2,1,3
138,4,4,3,3,4,4,3,2,3,2,4,2
139,4,4,3,3,4,4,1,2,1,2,2,3
140,2,2,3,3,4,4,3,1,1,2,2,2
141,4,2,3,3,4,1,3,2,3,4,3,1
142,4,2,3,3,4,1,4,3,4,3,2,3
143,4,4,3,3,4,1,4,2,3,4,3,3
144,4,3,3,4,3,1,1,3,4,4,4,3
145,4,3,4,4,1,1,4,2,1,3,2,1
146,4,3,4,4,1,1,2,3,1,3,2,4
147,4,4,3,4,1,1,1,1,1,1,3,1
148,4,3,4,4,1,1,3,3,1,4,4,3
149,4,3,4,4,1,1,3,3,4,1,1,2
150,4,3,4,4,1,1,1,1,3,4,4,4
151,4,3,4,4,1,1,3,2,1,2,2,4
152,4,3,3,4,1,1,4,1,2,3,2,3
153,4,3,4,4,1,1,1,3,3,4,1,3
154,4,3,4,4,1,1,1,4,2,2,4,2
155,4,4,4,4,1,1,1,2,1,1,4,4
156,2,1,2,4,1,1,4,1,3,1,1,4
157,2,1,2,4,1,1,1,2,2,1,4,2
158,2,1,1,4,1,1,4,4,3,1,3,4
159,2,1,1,4,1,1,1,1,4,2,2,2
160,2,1,1,4,1,1,1,4,1,4,3,1
161,2,1,1,4,1,1,4,1,3,1,2,3
162,2,1,1,4,1,1,2,3,3,1,1,3
163,2,1,2,4,1,1,4,1,4,4,2,4
164,2,1,1,4,1,1,1,1,2,4,2,4
165,2,1,1,4,1,1,3,4,4,1,3,2
166,2,1,1,4,1,1,2,2,3,4,2,2
167,2,1,1,4,1,1,3,3,1,2,3,4
168,2,1,1,4,1,1,3,4,4,4,4,1
169,2,1,1,4,1,1,3,2,3,2,3,3
170,2,1,1,4,1,1,4,1,2,1,1,1
171,2,1,2,4,1,1,2,1,2,4,2,4
172,2,1,2,4,1,1,4,1,2,1,1,4
173,2,1,2,4,1,1,2,2,4,1,3,2
174,2,1,2,4,1,1,1,4,2,1,4,4
175,2,1,2,4,1,1,2,4,1,3,4,3
176,2,1,1,4,1,1,1,3,1,2,1,4
177,2,1,1,4,1,1,2,1,3,4,1,3
178,2,1,1,4,1,1,3,1,4,1,3,4
179,2,1,1,4,1,1,1,2,1,1,3,4
180,2,1,1,4,1,1,3,1,4,3,3,1
181,2,1,1,4,1,1,3,3,4,1,1,1
182,2,1,1,4,1,1,1,3,1,1,2,2
183,2,1,1,4,1,1,2,2,2,3,1,1
184,2,1,1,4,1,1,2,1,2,4,1,3
185,2,1,1,4,1,1,4,3,1,4,1,1
186,4,3,4,4,1,1,1,3,1,2,2,3
187,4,3,4,4,1,1,2,4,2,2,2,2
188,4,3,4,4,1,1,4,3,1,4,3,4
189,4,3,4,4,1,2,1,3,4,3,4,3
190,4,3,4,4,1,2,3,1,3,1,2,4
191,4,3,4,4,1,2,1,3,3,2,1,4
192,4,3,4,4,1,2,3,1,3,3,2,3
193,4,3,4,4,1,1,1,2,1,3,2,4
194,4,3,4,4,1,1,4,3,2,3,1,1
195,4,1,4,4,1,1,1,3,2,2,2,4
196,4,3,4,4,1,1,1,3,3,1,1,2
197,4,3,4,4,1,1,2,2,2,1,3,4
198,4,1,1,4,1,2,2,4,1,2,4,2
199,4,1,1,4,1,2,2,2,1,1,2,3
200,4,3,1,4,1,1,4,2,1,4,1,2
201,4,3,1,4,1,2,1,4,2,3,2,1
202,4,3,3,4,1,1,1,3,2,2,1,3
203,4,3,3,4,1,1,1,3,2,1,3,3
204,4,3,3,4,1,1,4,1,1,4,2,1
205,4,3,3,4,1,1,1,4,3,1,2,4
206,4,3,1,4,1,2,1,4,1,4,1,3
207,4,3,3,4,1,1,2,1,1,4,4,1
208,4,3,3,4,1,1,3,1,1,1,4,2
209,4,4,3,4,1,1,4,1,4,1,3,4
210,4,4,3,4,1,1,2,4,4,2,3,3
211,4,4,3,4,1,1,3,4,3,3,4,3
212,4,3,3,4,1,1,4,3,3,4,3,3
213,4,3,3,4,1,1,4,3,3,3,2,2
214,4,3,3,4,1,1,4,2,4,2,3,4
215,4,3,3,4,1,1,3,1,2,4,1,1
216,4,3,3,4,1,1,3,1,2,4,1,2
217,4,3,3,4,1,1,4,2,3,2,2,3
218,4,3,3,4,1,1,3,4,3,1,4,3
219,4,3,1,4,1,1,3,2,1,4,3,3
220,4,3,1,4,1,1,4,2,1,4,2,3
221,4,3,1,4,1,1,4,1,3,1,4,2
222,4,3,1,4,1,1,3,1,3,2,1,1
223,4,3,3,4,1,1,4,2,3,1,4,1
224,4,3,3,4,1,1,4,1,3,3,1,1
225,4,4,4,4,1,1,3,1,1,3,2,4
226,4,4,4,4,1,1,4,4,1,1,2,3
227,4,3,3,4,1,1,2,2,1,1,1,4
228,4,3,3,4,1,1,2,1,2,1,2,1
229,4,3,3,4,1,1,4,2,4,1,1,4
230,4,4,3,4,1,1,3,2,1,1,4,1
231,4,4,3,4,1,1,2,2,1,1,3,1
232,4,3,3,4,1,1,4,2,3,4,1,2
233,4,3,3,4,1,1,4,2,1,4,2,4
234,4,3,3,4,2,1,3,1,1,4,2,2
235,4,3,3,4,2,1,1,2,1,1,2,2
236,4,3,3,4,1,1,3,1,1,3,1,1
237,4,3,2,4,2,1,4,4,3,4,3,4
238,4,3,2,4,2,1,1,1,2,3,1,3
239,4,3,2,4,2,1,1,1,4,4,4,4
240,4,3,2,4,2,1,2,4,2,2,3,3
241,4,3,3,4,1,1,2,1,4,4,1,2
242,4,3,3,4,1,1,1,2,3,2,3,3
243,4,3,3,4,1,1,2,4,4,2,4,2
244,4,3,4,4,1,1,2,3,4,4,2,2
245,4,3,4,4,1,1,4,4,4,4,4,2
246,4,3,4,4,1,1,3,4,1,1,4,1
247,4,3,3,4,1,1,1,1,2,2,3,4
248,4,3,4,4,1,1,1,4,2,3,4,4
249,4,3,3,4,1,1,3,3,1,3,2,4
