,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,32.0,10.0,32.0,10.0
1,32.0,10.0,27.0,17.0
2,32.0,10.0,30.0,13.0
3,32.0,10.0,30.0,13.0
4,32.0,10.0,31.0,11.0
5,32.0,10.0,31.0,11.0
6,31.0,10.0,32.0,10.0
7,31.0,10.0,32.0,10.0
8,32.0,10.0,27.0,17.0
9,32.0,10.0,30.0,13.0
10,32.0,10.0,30.0,13.0
11,32.0,10.0,27.0,17.0
12,32.0,10.0,30.0,13.0
13,32.0,10.0,27.0,17.0
14,32.0,10.0,27.0,17.0
15,32.0,10.0,32.0,10.0
16,32.0,10.0,27.0,17.0
17,32.0,10.0,32.0,10.0
18,32.0,10.0,27.0,17.0
19,32.0,10.0,27.0,17.0
20,32.0,10.0,31.0,11.0
21,32.0,10.0,32.0,10.0
22,32.0,10.0,32.0,10.0
23,32.0,10.0,32.0,10.0
24,32.0,10.0,32.0,10.0
25,27.0,10.0,32.0,10.0
26,32.0,10.0,31.0,11.0
27,32.0,10.0,27.0,17.0
28,32.0,10.0,27.0,17.0
29,32.0,10.0,32.0,10.0
30,32.0,10.0,32.0,10.0
31,32.0,10.0,31.0,11.0
32,32.0,10.0,27.0,17.0
33,27.0,17.0,30.0,13.0
34,27.0,17.0,31.0,11.0
35,27.0,17.0,31.0,11.0
36,27.0,17.0,32.0,10.0
37,27.0,17.0,32.0,10.0
38,27.0,17.0,27.0,17.0
39,32.0,10.0,27.0,17.0
40,32.0,10.0,32.0,10.0
41,27.0,17.0,27.0,17.0
42,27.0,17.0,27.0,17.0
43,27.0,17.0,27.0,17.0
44,27.0,17.0,32.0,10.0
45,31.0,11.0,31.0,11.0
46,31.0,11.0,27.0,17.0
47,27.0,11.0,32.0,10.0
48,27.0,11.0,31.0,11.0
49,31.0,11.0,30.0,13.0
50,27.0,11.0,30.0,13.0
51,27.0,17.0,27.0,17.0
52,27.0,11.0,32.0,10.0
53,27.0,10.0,27.0,17.0
54,27.0,17.0,27.0,17.0
55,27.0,17.0,31.0,11.0
56,27.0,17.0,31.0,11.0
57,27.0,17.0,32.0,10.0
58,27.0,17.0,27.0,17.0
59,27.0,11.0,27.0,17.0
60,27.0,17.0,31.0,11.0
61,31.0,11.0,32.0,10.0
62,31.0,11.0,31.0,11.0
63,31.0,11.0,31.0,11.0
64,31.0,11.0,31.0,11.0
65,31.0,11.0,30.0,13.0
66,31.0,11.0,27.0,17.0
67,31.0,11.0,30.0,13.0
68,31.0,11.0,32.0,10.0
69,31.0,11.0,27.0,17.0
70,31.0,11.0,27.0,17.0
71,32.0,10.0,32.0,10.0
72,32.0,10.0,27.0,17.0
73,32.0,10.0,31.0,11.0
74,32.0,10.0,32.0,10.0
75,32.0,10.0,31.0,11.0
76,32.0,10.0,31.0,11.0
77,32.0,10.0,31.0,11.0
78,32.0,10.0,27.0,17.0
79,32.0,10.0,31.0,11.0
80,32.0,10.0,27.0,17.0
81,32.0,10.0,30.0,13.0
82,32.0,10.0,32.0,10.0
83,32.0,10.0,27.0,17.0
84,32.0,10.0,32.0,10.0
85,32.0,10.0,30.0,13.0
86,32.0,10.0,27.0,17.0
87,32.0,10.0,27.0,17.0
88,32.0,10.0,27.0,17.0
89,32.0,10.0,32.0,10.0
90,32.0,10.0,30.0,13.0
91,32.0,10.0,32.0,10.0
92,32.0,10.0,31.0,11.0
93,31.0,11.0,30.0,13.0
94,31.0,11.0,27.0,17.0
95,31.0,11.0,27.0,17.0
96,31.0,11.0,30.0,13.0
97,31.0,11.0,32.0,10.0
98,27.0,17.0,32.0,10.0
99,27.0,17.0,31.0,11.0
100,27.0,17.0,32.0,10.0
101,27.0,17.0,31.0,11.0
102,27.0,10.0,32.0,10.0
103,27.0,10.0,31.0,11.0
104,27.0,10.0,32.0,10.0
105,32.0,10.0,31.0,11.0
106,32.0,10.0,32.0,10.0
107,32.0,10.0,30.0,13.0
108,32.0,10.0,32.0,10.0
