,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,3,1,3,2,2,3,1,4,4,2,1,3
1,3,1,3,2,2,3,1,2,2,4,2,2
2,3,1,3,2,2,3,2,3,3,1,2,4
3,3,1,3,2,2,3,2,3,1,3,3,3
4,3,1,3,2,2,3,3,1,1,3,1,3
5,3,1,3,2,2,3,3,4,4,2,2,1
6,3,1,3,2,2,3,2,3,3,3,1,4
7,3,1,3,2,2,3,4,4,3,3,3,3
8,2,1,2,2,2,3,4,4,2,2,4,2
9,2,1,2,2,2,3,1,1,2,3,2,4
10,1,1,2,2,2,3,3,3,2,3,2,1
11,1,1,2,2,2,3,1,1,2,1,1,1
12,2,1,2,2,2,3,1,1,4,4,2,4
13,3,1,2,2,2,3,1,4,4,3,1,3
14,3,1,3,2,2,3,1,3,4,2,2,2
15,3,1,3,2,2,3,4,1,3,3,3,2
16,3,1,3,2,2,3,1,4,2,4,3,4
17,3,1,3,2,2,3,3,4,2,3,1,4
18,3,1,3,2,2,3,2,4,2,4,2,1
19,3,1,3,2,2,3,4,4,3,1,3,3
20,3,1,3,2,2,3,1,4,3,3,4,3
21,3,1,3,2,2,3,2,2,3,3,3,1
22,3,1,3,2,2,3,3,4,1,4,2,3
23,3,4,3,2,2,3,2,3,4,3,2,4
24,3,4,3,2,2,3,1,4,4,1,1,1
25,3,4,3,2,2,3,4,1,1,1,2,4
26,3,4,3,2,2,3,2,4,1,3,2,3
27,3,4,3,2,2,3,4,1,2,3,4,3
28,3,4,3,2,2,3,2,1,4,1,3,2
29,3,4,3,2,2,1,3,1,2,1,3,4
30,3,4,3,2,2,1,1,1,2,4,1,3
31,3,4,3,2,2,1,2,1,4,3,2,4
32,3,4,3,2,2,1,2,1,3,3,1,1
33,3,4,3,2,2,1,4,2,2,4,1,4
34,3,4,3,2,2,1,2,3,3,1,2,3
35,3,4,3,2,2,1,3,1,3,1,4,2
36,3,4,3,2,2,1,1,2,2,3,4,1
37,3,4,3,2,2,1,4,4,1,4,3,4
38,3,4,3,2,2,1,2,3,3,1,4,1
39,3,4,3,2,2,1,1,1,4,1,3,2
40,3,4,3,2,2,1,3,1,3,1,3,3
41,3,4,3,2,2,1,2,4,4,2,4,4
42,3,4,3,2,2,1,4,1,4,2,4,2
43,3,4,3,2,2,1,3,2,3,1,3,2
44,3,4,3,2,2,1,4,1,3,1,2,2
