,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,25,13,15,38
1,25,13,27,38
2,25,13,17,38
3,25,13,10,46
4,25,13,31,32
5,25,13,45,20
6,25,13,16,15
7,25,13,33,18
8,25,13,27,42
9,25,13,23,26
10,25,13,14,34
11,25,13,26,12
12,25,13,41,33
13,25,13,31,26
14,25,13,17,41
15,25,13,29,19
16,25,13,42,41
17,25,13,40,35
18,25,13,42,19
19,25,13,45,32
20,25,13,34,44
21,25,13,47,22
22,25,13,24,34
23,25,13,40,24
24,25,13,24,12
25,25,13,43,42
26,25,13,17,36
27,25,13,23,18
28,25,13,34,14
29,25,13,40,36
30,25,13,14,24
31,25,13,25,38
32,25,13,31,49
33,25,13,19,34
34,25,13,10,18
35,25,13,16,46
36,25,13,46,30
37,25,13,25,14
38,25,13,13,12
39,25,13,24,45
40,25,13,29,12
41,25,13,33,24
42,25,13,34,25
43,25,13,27,17
44,25,13,42,26
45,25,13,13,21
46,25,13,43,41
47,25,13,45,40
48,25,13,25,22
49,25,13,14,27
50,25,13,14,32
51,25,13,24,35
52,25,13,47,36
53,25,13,22,27
54,25,13,12,39
55,25,13,24,42
56,25,13,31,45
57,25,13,38,39
58,25,13,17,33
59,25,13,30,16
60,25,13,18,46
61,25,13,31,19
62,25,13,29,24
63,25,13,47,13
64,25,13,17,38
65,25,13,11,16
66,25,13,29,15
67,25,13,20,21
68,25,13,20,13
69,25,13,30,15
70,25,13,23,23
71,25,13,34,48
72,25,13,35,31
73,25,13,25,16
74,25,13,24,28
75,25,13,29,16
76,25,13,12,11
77,25,13,44,24
78,25,13,30,25
79,25,13,34,13
80,25,13,43,43
81,25,13,23,42
82,25,13,24,13
83,25,13,48,36
84,25,13,37,24
85,25,13,15,39
86,25,13,39,40
87,25,13,34,26
88,25,13,18,48
89,25,13,18,37
90,25,13,11,38
91,25,13,45,29
92,25,13,32,41
93,25,13,18,11
94,25,13,23,13
95,25,13,26,19
96,25,13,19,49
97,25,13,25,25
98,25,13,24,37
99,25,13,17,20
100,25,13,32,35
101,25,13,21,46
102,25,13,42,36
103,25,13,47,46
104,25,13,23,23
105,25,13,15,10
106,25,13,31,39
107,25,13,40,23
108,25,13,44,16
109,25,13,27,28
110,25,13,37,40
111,25,13,35,21
112,25,13,19,21
113,25,13,34,21
114,25,13,27,27
115,25,13,16,28
116,25,13,30,42
117,25,13,42,26
118,25,13,39,47
119,25,13,23,25
120,25,13,20,13
121,25,13,20,11
122,25,13,18,37
123,25,13,47,22
124,25,13,37,49
125,25,13,40,24
126,25,13,30,18
127,25,13,38,40
128,25,13,20,28
129,25,13,28,34
130,25,13,46,14
131,25,13,24,24
132,25,13,21,40
133,25,13,43,20
134,25,13,14,21
135,25,13,39,37
136,25,13,39,43
137,25,13,24,10
138,25,13,32,38
139,25,13,23,12
140,25,13,34,14
141,25,13,35,12
142,25,13,46,21
143,25,13,21,25
144,25,13,16,43
145,25,13,13,12
146,25,13,16,10
147,25,13,39,15
148,25,13,30,43
149,25,13,12,32
150,25,13,35,11
151,25,13,40,24
152,25,13,40,15
153,25,13,44,15
154,25,13,38,44
155,25,13,42,18
156,25,13,30,24
157,25,13,37,22
158,25,13,12,46
159,25,13,40,27
160,25,13,48,21
161,25,13,19,20
162,25,13,16,39
163,25,13,31,33
164,25,13,12,10
165,25,13,16,28
166,25,13,32,22
167,25,13,22,24
168,25,13,35,11
169,25,13,15,44
170,25,13,16,20
171,25,13,42,32
172,25,13,46,12
173,25,13,35,31
174,25,13,43,15
175,25,13,18,28
176,25,13,29,40
177,25,13,18,20
178,25,13,32,45
179,25,13,40,20
180,25,13,42,41
181,25,13,27,49
182,25,13,42,31
183,25,13,10,13
184,25,13,33,19
185,25,13,42,23
186,25,13,42,12
187,25,13,45,32
188,25,13,16,43
189,25,13,30,37
190,25,13,40,16
191,25,13,31,49
192,25,13,22,38
193,25,13,40,36
194,25,13,29,18
195,25,13,10,42
196,25,13,10,46
197,25,13,14,12
198,25,13,11,31
199,25,13,41,47
200,25,13,31,48
201,25,13,42,36
202,25,13,45,17
203,25,13,29,40
204,25,13,19,23
205,25,13,27,47
206,25,13,34,43
207,25,13,11,20
208,25,13,20,21
209,25,13,40,32
210,25,13,30,25
211,25,13,39,28
212,25,13,38,40
213,25,13,35,40
214,25,13,35,40
215,25,13,40,30
216,25,13,31,20
217,25,13,18,44
218,25,13,21,37
219,25,13,19,25
220,25,13,28,11
221,25,13,47,31
222,25,13,36,38
223,25,13,43,16
224,25,13,43,15
225,25,13,29,16
226,25,13,24,26
227,25,13,35,29
228,25,13,45,31
229,25,13,40,14
230,25,13,26,21
231,25,13,20,11
232,25,13,20,22
233,25,13,31,10
234,25,13,23,48
235,25,13,47,36
236,25,13,21,26
237,25,13,21,40
238,25,13,30,25
239,25,13,16,28
240,25,13,28,46
241,25,13,31,41
242,25,13,40,32
243,25,13,41,35
244,25,13,15,14
245,25,13,41,31
246,25,13,11,40
247,25,13,26,46
248,25,13,36,24
249,25,13,47,48
250,25,13,11,49
251,25,13,29,19
252,25,13,45,12
253,25,13,43,23
254,25,13,32,17
255,25,13,13,19
256,25,13,18,36
257,25,13,25,41
258,25,13,31,29
259,25,13,29,22
260,25,13,34,23
261,25,13,13,17
262,25,13,42,40
263,25,13,18,33
264,25,13,39,26
265,25,13,32,10
266,25,13,10,25
267,25,13,33,38
268,25,13,44,23
269,25,13,34,17
270,25,13,12,31
271,25,13,15,12
272,25,13,17,40
273,25,13,35,34
274,25,13,18,35
275,25,13,40,43
276,25,13,40,35
277,25,13,23,39
278,25,13,34,10
279,25,13,22,28
280,25,13,42,28
281,25,13,26,32
282,25,13,17,44
283,25,13,45,31
284,25,13,46,41
285,25,13,27,30
286,25,13,37,14
287,25,13,20,13
288,25,13,41,25
289,25,13,34,22
