,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,2,3,3,3,2,3,3,3,1,4,2,3
1,2,3,3,3,2,3,3,3,2,1,3,3
2,2,3,3,3,2,3,3,1,2,3,3,4
3,2,3,3,3,2,3,1,1,2,1,1,2
4,2,3,3,3,2,3,4,2,1,4,1,2
5,2,3,3,3,2,3,1,2,1,4,3,3
6,2,3,3,3,2,3,4,2,2,3,3,1
7,2,3,3,3,2,3,1,2,4,3,4,1
8,2,3,3,3,2,3,2,1,4,3,2,2
9,2,3,3,3,2,3,3,3,3,3,4,4
10,2,3,3,3,2,3,3,4,1,2,3,4
11,2,3,3,3,2,3,1,2,2,4,3,4
12,2,3,3,3,2,3,3,3,1,1,3,1
13,2,3,3,3,2,3,1,3,2,3,3,4
14,2,3,3,3,2,3,3,1,4,3,3,3
15,2,3,3,3,2,3,1,2,1,3,2,4
16,2,3,3,3,2,3,1,1,1,4,3,4
17,2,2,3,3,2,3,4,4,3,4,4,2
18,2,2,3,3,2,3,3,4,1,1,2,4
19,2,2,3,3,2,3,2,1,1,4,1,2
20,2,2,3,3,2,3,2,1,1,1,3,3
21,2,2,3,3,2,3,4,1,3,4,2,1
22,2,2,3,3,2,3,4,3,3,3,3,2
23,2,2,3,3,2,3,2,3,2,4,1,1
24,2,2,3,3,2,3,1,3,4,3,4,3
25,2,2,3,3,2,3,1,4,3,1,3,4
26,2,2,3,3,2,3,3,4,4,4,4,2
27,2,2,3,3,2,3,2,3,3,3,1,2
28,2,2,3,3,2,3,3,2,3,4,2,3
29,2,2,3,3,2,3,3,4,4,1,1,2
30,2,2,3,3,2,3,2,1,3,3,3,2
31,2,2,3,3,2,3,2,4,3,1,4,3
32,2,2,3,3,2,3,3,1,1,1,3,4
33,2,2,3,3,2,3,3,2,3,3,4,3
