,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
2290,32.0,10.0,31.0,11.0
2291,32.0,10.0,31.0,11.0
2292,32.0,10.0,31.0,11.0
2293,32.0,10.0,31.0,11.0
2294,32.0,10.0,31.0,11.0
2295,32.0,10.0,31.0,11.0
2296,32.0,10.0,31.0,11.0
2297,32.0,10.0,31.0,11.0
2298,32.0,10.0,31.0,11.0
2299,32.0,10.0,31.0,11.0
2300,32.0,10.0,31.0,11.0
2301,32.0,10.0,31.0,11.0
2302,32.0,10.0,31.0,11.0
2303,32.0,10.0,31.0,11.0
2304,32.0,10.0,31.0,11.0
2305,32.0,10.0,31.0,11.0
2306,32.0,10.0,31.0,11.0
2307,32.0,10.0,31.0,11.0
2308,32.0,10.0,31.0,11.0
2309,32.0,10.0,31.0,11.0
2310,32.0,10.0,31.0,11.0
2311,32.0,10.0,31.0,11.0
2312,32.0,10.0,31.0,11.0
2313,32.0,10.0,31.0,11.0
2314,32.0,10.0,31.0,11.0
2315,32.0,10.0,31.0,11.0
2316,31.0,11.0,31.0,11.0
2317,31.0,11.0,31.0,11.0
2318,32.0,10.0,31.0,11.0
2319,32.0,10.0,31.0,11.0
2320,32.0,10.0,31.0,11.0
2321,32.0,10.0,31.0,11.0
2322,32.0,10.0,31.0,11.0
2323,32.0,10.0,31.0,11.0
2324,32.0,10.0,31.0,11.0
2325,32.0,10.0,31.0,11.0
2326,32.0,10.0,31.0,11.0
2327,32.0,10.0,31.0,11.0
2328,32.0,10.0,31.0,11.0
2329,32.0,10.0,31.0,11.0
2330,32.0,10.0,31.0,11.0
2331,32.0,10.0,31.0,11.0
2332,32.0,10.0,31.0,11.0
2333,32.0,10.0,31.0,11.0
2334,32.0,10.0,31.0,11.0
2335,32.0,10.0,31.0,11.0
2336,32.0,10.0,31.0,11.0
2337,32.0,10.0,31.0,11.0
2338,32.0,10.0,31.0,11.0
2339,32.0,10.0,31.0,11.0
2340,32.0,10.0,31.0,11.0
2341,32.0,10.0,31.0,11.0
2342,32.0,10.0,31.0,11.0
2343,32.0,10.0,31.0,11.0
2344,32.0,10.0,31.0,11.0
2345,32.0,10.0,31.0,11.0
2346,32.0,10.0,31.0,11.0
2347,32.0,10.0,31.0,11.0
2348,32.0,10.0,31.0,11.0
2349,32.0,10.0,31.0,11.0
2350,32.0,10.0,31.0,11.0
2351,32.0,10.0,31.0,11.0
2352,32.0,10.0,31.0,11.0
2353,32.0,10.0,31.0,11.0
2354,32.0,10.0,31.0,11.0
2355,32.0,10.0,31.0,11.0
2356,32.0,10.0,31.0,11.0
2357,32.0,10.0,31.0,11.0
2358,32.0,10.0,31.0,11.0
2359,32.0,10.0,31.0,11.0
2360,32.0,10.0,31.0,11.0
2361,32.0,10.0,31.0,11.0
2362,32.0,10.0,31.0,11.0
2363,32.0,10.0,31.0,11.0
2364,32.0,10.0,31.0,11.0
2365,32.0,10.0,31.0,11.0
2366,32.0,10.0,31.0,11.0
2367,32.0,10.0,31.0,11.0
2368,32.0,10.0,31.0,11.0
2369,32.0,10.0,31.0,11.0
2370,32.0,10.0,31.0,11.0
2371,32.0,10.0,31.0,11.0
2372,32.0,10.0,31.0,11.0
2373,32.0,10.0,31.0,11.0
2374,32.0,10.0,31.0,11.0
2375,32.0,10.0,31.0,11.0
2376,32.0,10.0,31.0,11.0
2377,32.0,10.0,31.0,11.0
2378,32.0,10.0,31.0,11.0
2379,32.0,10.0,31.0,11.0
2380,32.0,10.0,31.0,11.0
2381,32.0,10.0,31.0,11.0
2382,32.0,10.0,31.0,11.0
2383,31.0,11.0,31.0,11.0
2384,31.0,11.0,31.0,11.0
2385,31.0,11.0,31.0,11.0
2386,32.0,11.0,31.0,11.0
2387,32.0,10.0,31.0,11.0
2388,32.0,10.0,31.0,11.0
2389,32.0,10.0,31.0,11.0
2390,32.0,10.0,31.0,11.0
2391,32.0,10.0,31.0,11.0
2392,32.0,10.0,31.0,11.0
2393,32.0,10.0,31.0,11.0
2394,32.0,10.0,31.0,11.0
2395,31.0,11.0,31.0,11.0
2396,32.0,10.0,31.0,11.0
2397,32.0,10.0,31.0,11.0
2398,32.0,10.0,31.0,11.0
2399,32.0,10.0,31.0,11.0
2400,32.0,10.0,31.0,11.0
2401,32.0,10.0,31.0,11.0
2402,32.0,10.0,31.0,11.0
2403,32.0,10.0,31.0,11.0
2404,32.0,10.0,31.0,11.0
2405,32.0,10.0,31.0,11.0
2406,31.0,11.0,31.0,11.0
2407,32.0,10.0,31.0,11.0
2408,32.0,10.0,31.0,11.0
2409,32.0,10.0,31.0,11.0
2410,31.0,11.0,31.0,11.0
2411,31.0,11.0,31.0,11.0
2412,31.0,11.0,31.0,11.0
2413,32.0,10.0,31.0,11.0
2414,32.0,10.0,31.0,11.0
2415,32.0,10.0,31.0,11.0
2416,32.0,10.0,31.0,11.0
2417,32.0,10.0,31.0,11.0
2418,32.0,10.0,31.0,11.0
2419,32.0,10.0,31.0,11.0
2420,32.0,10.0,31.0,11.0
2421,32.0,10.0,31.0,11.0
2422,32.0,10.0,31.0,11.0
2423,32.0,10.0,31.0,11.0
2424,32.0,10.0,31.0,11.0
2425,32.0,10.0,31.0,11.0
2426,32.0,10.0,31.0,11.0
2427,32.0,10.0,31.0,11.0
2428,32.0,10.0,31.0,11.0
2429,32.0,10.0,31.0,11.0
2430,32.0,10.0,31.0,11.0
2431,32.0,10.0,31.0,11.0
2432,32.0,10.0,31.0,11.0
2433,32.0,10.0,31.0,11.0
2434,32.0,10.0,31.0,11.0
2435,32.0,10.0,31.0,11.0
2436,32.0,10.0,31.0,11.0
2437,32.0,10.0,31.0,11.0
2438,32.0,10.0,31.0,11.0
2439,32.0,10.0,31.0,11.0
2440,32.0,10.0,31.0,11.0
2441,32.0,10.0,31.0,11.0
2442,32.0,10.0,31.0,11.0
2443,32.0,10.0,31.0,11.0
2444,32.0,10.0,31.0,11.0
2445,32.0,10.0,31.0,11.0
2446,32.0,10.0,31.0,11.0
2447,32.0,10.0,31.0,11.0
2448,32.0,10.0,31.0,11.0
2449,32.0,10.0,31.0,11.0
2450,32.0,10.0,31.0,11.0
2451,32.0,10.0,31.0,11.0
2452,32.0,10.0,31.0,11.0
2453,32.0,10.0,31.0,11.0
2454,32.0,10.0,31.0,11.0
2455,32.0,10.0,31.0,11.0
2456,32.0,10.0,31.0,11.0
2457,32.0,10.0,31.0,11.0
2458,32.0,10.0,31.0,11.0
2459,32.0,10.0,31.0,11.0
2460,32.0,10.0,31.0,11.0
2461,32.0,10.0,31.0,11.0
2462,32.0,10.0,31.0,11.0
2463,32.0,10.0,31.0,11.0
2464,32.0,10.0,31.0,11.0
2465,32.0,10.0,31.0,11.0
2466,32.0,10.0,31.0,11.0
2467,32.0,10.0,31.0,11.0
2468,32.0,10.0,31.0,11.0
2469,32.0,10.0,31.0,11.0
2470,32.0,10.0,31.0,11.0
2471,32.0,10.0,31.0,11.0
2472,32.0,10.0,31.0,11.0
2473,32.0,10.0,31.0,11.0
2474,32.0,10.0,31.0,11.0
2475,31.0,11.0,31.0,11.0
2476,32.0,10.0,31.0,11.0
2477,32.0,10.0,31.0,11.0
2478,32.0,10.0,31.0,11.0
2479,32.0,10.0,31.0,11.0
2480,32.0,10.0,31.0,11.0
2481,32.0,10.0,31.0,11.0
2482,32.0,10.0,31.0,11.0
2483,32.0,10.0,31.0,11.0
2484,32.0,10.0,31.0,11.0
2485,32.0,10.0,31.0,11.0
2486,32.0,10.0,31.0,11.0
2487,32.0,10.0,31.0,11.0
2488,32.0,10.0,31.0,11.0
2489,32.0,10.0,31.0,11.0
2490,32.0,10.0,31.0,11.0
2491,32.0,10.0,31.0,11.0
2492,32.0,10.0,31.0,11.0
2493,32.0,10.0,31.0,11.0
2494,32.0,10.0,31.0,11.0
2495,32.0,10.0,31.0,11.0
2496,32.0,10.0,31.0,11.0
2497,32.0,10.0,31.0,11.0
2498,32.0,10.0,31.0,11.0
2499,32.0,10.0,31.0,11.0
2500,32.0,10.0,31.0,11.0
2501,32.0,10.0,31.0,11.0
2502,32.0,10.0,31.0,11.0
2503,32.0,10.0,31.0,11.0
2504,32.0,10.0,31.0,11.0
2505,32.0,10.0,31.0,11.0
2506,32.0,10.0,31.0,11.0
2507,32.0,10.0,31.0,11.0
2508,32.0,10.0,31.0,11.0
2509,32.0,10.0,31.0,11.0
2510,32.0,10.0,31.0,11.0
2511,32.0,10.0,31.0,11.0
2512,32.0,10.0,31.0,11.0
2513,32.0,10.0,31.0,11.0
2514,31.0,11.0,31.0,11.0
2515,31.0,11.0,31.0,11.0
2516,31.0,11.0,31.0,11.0
2517,31.0,11.0,31.0,11.0
2518,31.0,11.0,31.0,11.0
2519,31.0,11.0,31.0,11.0
2520,31.0,11.0,31.0,11.0
2521,32.0,10.0,31.0,11.0
2522,32.0,10.0,31.0,11.0
2523,32.0,10.0,31.0,11.0
2524,31.0,11.0,31.0,11.0
2525,31.0,11.0,31.0,11.0
2526,31.0,11.0,31.0,11.0
2527,32.0,10.0,31.0,11.0
2528,32.0,10.0,31.0,11.0
2529,32.0,10.0,31.0,11.0
2530,32.0,10.0,31.0,11.0
2531,32.0,10.0,31.0,11.0
2532,32.0,10.0,31.0,11.0
2533,32.0,10.0,31.0,11.0
2534,32.0,10.0,31.0,11.0
2535,32.0,10.0,27.0,17.0
2536,32.0,10.0,27.0,17.0
2537,32.0,10.0,27.0,17.0
2538,32.0,10.0,27.0,17.0
2539,32.0,10.0,27.0,17.0
2540,32.0,10.0,27.0,17.0
2541,31.0,11.0,27.0,17.0
2542,32.0,10.0,27.0,17.0
2543,32.0,10.0,27.0,17.0
2544,32.0,10.0,27.0,17.0
2545,32.0,10.0,27.0,17.0
2546,32.0,10.0,27.0,17.0
2547,32.0,10.0,27.0,17.0
2548,31.0,11.0,27.0,17.0
2549,31.0,11.0,27.0,17.0
2550,31.0,11.0,27.0,17.0
2551,30.0,13.0,27.0,17.0
2552,32.0,11.0,27.0,17.0
2553,32.0,10.0,27.0,17.0
2554,32.0,10.0,27.0,17.0
2555,32.0,10.0,27.0,17.0
2556,32.0,10.0,27.0,17.0
2557,32.0,10.0,27.0,17.0
2558,32.0,10.0,27.0,17.0
2559,32.0,10.0,27.0,17.0
2560,32.0,10.0,27.0,17.0
2561,32.0,10.0,27.0,17.0
2562,32.0,10.0,27.0,17.0
2563,32.0,10.0,27.0,17.0
2564,32.0,10.0,27.0,17.0
2565,32.0,10.0,27.0,17.0
2566,32.0,10.0,27.0,17.0
2567,32.0,10.0,27.0,17.0
2568,32.0,10.0,27.0,17.0
2569,32.0,10.0,27.0,17.0
2570,32.0,10.0,27.0,17.0
2571,32.0,10.0,27.0,17.0
2572,32.0,10.0,27.0,17.0
2573,32.0,10.0,27.0,17.0
2574,32.0,10.0,27.0,17.0
2575,32.0,10.0,27.0,17.0
2576,32.0,10.0,27.0,17.0
2577,32.0,10.0,27.0,17.0
2578,32.0,10.0,27.0,17.0
2579,32.0,10.0,27.0,17.0
2580,32.0,10.0,27.0,17.0
2581,32.0,10.0,27.0,17.0
2582,32.0,10.0,27.0,17.0
2583,32.0,10.0,27.0,17.0
2584,32.0,10.0,27.0,17.0
2585,32.0,10.0,27.0,17.0
2586,32.0,10.0,27.0,17.0
2587,31.0,11.0,27.0,17.0
2588,31.0,11.0,27.0,17.0
2589,31.0,11.0,27.0,17.0
2590,31.0,11.0,27.0,17.0
2591,32.0,10.0,27.0,17.0
2592,32.0,10.0,27.0,17.0
2593,32.0,10.0,27.0,17.0
2594,32.0,10.0,27.0,17.0
2595,32.0,11.0,27.0,17.0
2596,31.0,11.0,27.0,17.0
2597,31.0,11.0,27.0,17.0
2598,31.0,11.0,27.0,17.0
2599,31.0,11.0,27.0,17.0
2600,31.0,11.0,27.0,17.0
2601,31.0,11.0,27.0,17.0
2602,31.0,11.0,27.0,17.0
2603,31.0,11.0,27.0,17.0
2604,31.0,11.0,27.0,17.0
2605,31.0,11.0,27.0,17.0
2606,31.0,11.0,27.0,17.0
2607,31.0,11.0,27.0,17.0
2608,31.0,11.0,27.0,17.0
2609,31.0,11.0,27.0,17.0
2610,31.0,11.0,27.0,17.0
2611,32.0,10.0,27.0,17.0
2612,31.0,11.0,27.0,17.0
2613,32.0,10.0,27.0,17.0
2614,32.0,10.0,27.0,17.0
2615,32.0,10.0,27.0,17.0
2616,32.0,10.0,27.0,17.0
2617,32.0,10.0,27.0,17.0
2618,32.0,10.0,27.0,17.0
2619,32.0,10.0,27.0,17.0
2620,32.0,10.0,27.0,17.0
2621,32.0,10.0,27.0,17.0
2622,32.0,10.0,27.0,17.0
2623,32.0,10.0,27.0,17.0
2624,32.0,10.0,27.0,17.0
2625,32.0,10.0,27.0,17.0
2626,32.0,10.0,27.0,17.0
2627,32.0,10.0,27.0,17.0
2628,32.0,10.0,27.0,17.0
2629,32.0,10.0,27.0,17.0
2630,32.0,10.0,27.0,17.0
2631,32.0,10.0,27.0,17.0
2632,32.0,10.0,27.0,17.0
2633,32.0,10.0,27.0,17.0
2634,32.0,10.0,27.0,17.0
2635,32.0,10.0,27.0,17.0
2636,32.0,10.0,27.0,17.0
2637,32.0,10.0,27.0,17.0
2638,32.0,10.0,27.0,17.0
2639,32.0,10.0,27.0,17.0
2640,32.0,10.0,27.0,17.0
2641,32.0,10.0,27.0,17.0
2642,32.0,10.0,27.0,17.0
2643,32.0,10.0,27.0,17.0
2644,32.0,10.0,27.0,17.0
2645,32.0,10.0,27.0,17.0
2646,32.0,10.0,27.0,17.0
2647,32.0,10.0,27.0,17.0
2648,32.0,10.0,27.0,17.0
2649,32.0,10.0,27.0,17.0
2650,32.0,10.0,27.0,17.0
2651,32.0,10.0,27.0,17.0
2652,32.0,10.0,27.0,17.0
2653,32.0,10.0,27.0,17.0
2654,32.0,10.0,27.0,17.0
2655,32.0,10.0,27.0,17.0
2656,32.0,10.0,27.0,17.0
2657,32.0,10.0,27.0,17.0
2658,32.0,10.0,27.0,17.0
2659,32.0,10.0,27.0,17.0
2660,32.0,10.0,27.0,17.0
2661,32.0,10.0,27.0,17.0
2662,32.0,10.0,27.0,17.0
2663,32.0,10.0,27.0,17.0
2664,32.0,10.0,27.0,17.0
2665,32.0,10.0,27.0,17.0
2666,32.0,10.0,27.0,17.0
2667,31.0,11.0,27.0,17.0
2668,31.0,11.0,27.0,17.0
2669,31.0,11.0,27.0,17.0
2670,31.0,11.0,27.0,17.0
2671,31.0,11.0,27.0,17.0
2672,31.0,11.0,27.0,17.0
2673,31.0,11.0,27.0,17.0
2674,31.0,11.0,27.0,17.0
2675,31.0,11.0,27.0,17.0
2676,31.0,11.0,27.0,17.0
2677,31.0,11.0,27.0,17.0
2678,31.0,11.0,27.0,17.0
2679,31.0,11.0,27.0,17.0
2680,31.0,11.0,27.0,17.0
2681,31.0,11.0,27.0,17.0
2682,31.0,11.0,27.0,17.0
2683,31.0,11.0,27.0,17.0
2684,31.0,11.0,27.0,17.0
2685,31.0,11.0,27.0,17.0
2686,31.0,11.0,27.0,17.0
2687,31.0,11.0,27.0,17.0
2688,31.0,11.0,27.0,17.0
2689,31.0,11.0,27.0,17.0
2690,31.0,11.0,27.0,17.0
2691,31.0,11.0,27.0,17.0
2692,31.0,11.0,27.0,17.0
2693,31.0,11.0,27.0,17.0
2694,31.0,11.0,27.0,17.0
2695,31.0,11.0,27.0,17.0
2696,31.0,11.0,27.0,17.0
2697,31.0,11.0,27.0,17.0
2698,31.0,11.0,27.0,17.0
2699,31.0,11.0,27.0,17.0
2700,31.0,11.0,27.0,17.0
2701,31.0,11.0,27.0,17.0
2702,31.0,11.0,27.0,17.0
2703,31.0,11.0,27.0,17.0
2704,31.0,11.0,27.0,17.0
2705,31.0,11.0,27.0,17.0
2706,31.0,11.0,27.0,17.0
2707,31.0,11.0,27.0,17.0
2708,31.0,11.0,27.0,17.0
2709,31.0,11.0,27.0,17.0
2710,31.0,11.0,27.0,17.0
2711,31.0,11.0,27.0,17.0
2712,31.0,11.0,27.0,17.0
2713,31.0,11.0,27.0,17.0
2714,31.0,11.0,27.0,17.0
2715,31.0,11.0,27.0,17.0
2716,31.0,11.0,27.0,17.0
2717,31.0,11.0,27.0,17.0
2718,31.0,11.0,27.0,17.0
2719,31.0,11.0,27.0,17.0
2720,31.0,11.0,27.0,17.0
2721,32.0,10.0,27.0,17.0
2722,32.0,10.0,27.0,17.0
2723,32.0,10.0,27.0,17.0
2724,32.0,10.0,27.0,17.0
2725,32.0,10.0,27.0,17.0
2726,32.0,10.0,27.0,17.0
2727,32.0,10.0,27.0,17.0
2728,32.0,10.0,27.0,17.0
2729,32.0,10.0,27.0,17.0
2730,32.0,10.0,27.0,17.0
2731,32.0,10.0,27.0,17.0
2732,32.0,10.0,27.0,17.0
2733,32.0,11.0,27.0,17.0
2734,31.0,11.0,27.0,17.0
2735,32.0,10.0,27.0,17.0
2736,32.0,11.0,27.0,17.0
2737,31.0,11.0,27.0,17.0
2738,31.0,11.0,27.0,17.0
2739,31.0,11.0,27.0,17.0
2740,27.0,17.0,27.0,17.0
2741,27.0,17.0,27.0,17.0
2742,27.0,17.0,27.0,17.0
2743,27.0,17.0,27.0,17.0
2744,27.0,17.0,27.0,17.0
2745,27.0,17.0,27.0,17.0
2746,27.0,17.0,27.0,17.0
2747,27.0,17.0,27.0,17.0
2748,27.0,17.0,27.0,17.0
2749,27.0,17.0,27.0,17.0
2750,32.0,10.0,27.0,17.0
2751,32.0,10.0,27.0,17.0
2752,32.0,17.0,27.0,17.0
2753,27.0,17.0,27.0,17.0
2754,31.0,11.0,27.0,17.0
2755,31.0,11.0,27.0,17.0
2756,27.0,17.0,27.0,17.0
2757,27.0,17.0,27.0,17.0
2758,27.0,17.0,27.0,17.0
2759,27.0,17.0,27.0,17.0
2760,27.0,17.0,27.0,17.0
2761,32.0,10.0,27.0,17.0
2762,32.0,10.0,27.0,17.0
2763,32.0,10.0,27.0,17.0
2764,32.0,10.0,27.0,17.0
2765,32.0,10.0,27.0,17.0
2766,32.0,10.0,27.0,17.0
2767,32.0,10.0,27.0,17.0
2768,32.0,10.0,27.0,17.0
2769,32.0,10.0,27.0,17.0
2770,32.0,10.0,27.0,17.0
2771,32.0,10.0,27.0,17.0
2772,32.0,10.0,27.0,17.0
2773,32.0,10.0,27.0,17.0
2774,32.0,10.0,27.0,17.0
2775,32.0,10.0,27.0,17.0
2776,31.0,11.0,27.0,17.0
2777,32.0,10.0,27.0,17.0
2778,31.0,11.0,27.0,17.0
2779,32.0,10.0,27.0,17.0
2780,31.0,11.0,27.0,17.0
2781,32.0,10.0,27.0,17.0
2782,31.0,11.0,27.0,17.0
2783,31.0,11.0,27.0,17.0
2784,31.0,11.0,27.0,17.0
2785,31.0,11.0,27.0,17.0
2786,31.0,11.0,27.0,17.0
2787,31.0,11.0,27.0,17.0
2788,31.0,11.0,27.0,17.0
2789,31.0,11.0,27.0,17.0
2790,31.0,11.0,27.0,17.0
2791,31.0,11.0,27.0,17.0
2792,31.0,11.0,27.0,17.0
2793,31.0,11.0,27.0,17.0
2794,31.0,11.0,27.0,17.0
2795,31.0,11.0,27.0,17.0
2796,31.0,11.0,27.0,17.0
2797,31.0,11.0,27.0,17.0
2798,31.0,11.0,27.0,17.0
2799,31.0,11.0,27.0,17.0
2800,31.0,11.0,27.0,17.0
2801,31.0,11.0,27.0,17.0
2802,27.0,17.0,27.0,17.0
2803,27.0,17.0,27.0,17.0
2804,27.0,17.0,27.0,17.0
2805,27.0,17.0,27.0,17.0
2806,31.0,11.0,27.0,17.0
2807,27.0,17.0,27.0,17.0
2808,27.0,17.0,27.0,17.0
2809,27.0,17.0,27.0,17.0
2810,27.0,17.0,27.0,17.0
2811,31.0,11.0,27.0,17.0
2812,31.0,11.0,27.0,17.0
2813,31.0,11.0,27.0,17.0
2814,31.0,11.0,27.0,17.0
2815,31.0,11.0,27.0,17.0
2816,31.0,11.0,27.0,17.0
2817,32.0,10.0,27.0,17.0
2818,32.0,11.0,27.0,17.0
2819,31.0,11.0,27.0,17.0
2820,32.0,10.0,27.0,17.0
2821,32.0,10.0,27.0,17.0
2822,32.0,10.0,27.0,17.0
2823,32.0,10.0,27.0,17.0
2824,31.0,11.0,27.0,17.0
2825,32.0,10.0,27.0,17.0
2826,31.0,11.0,27.0,17.0
2827,32.0,10.0,27.0,17.0
2828,31.0,11.0,27.0,17.0
2829,31.0,11.0,27.0,17.0
2830,31.0,11.0,27.0,17.0
2831,32.0,11.0,27.0,17.0
2832,32.0,10.0,27.0,17.0
2833,32.0,10.0,27.0,17.0
2834,32.0,10.0,27.0,17.0
2835,32.0,10.0,27.0,17.0
2836,32.0,10.0,27.0,17.0
2837,32.0,10.0,27.0,17.0
2838,32.0,10.0,27.0,17.0
2839,32.0,10.0,27.0,17.0
2840,32.0,10.0,27.0,17.0
2841,32.0,10.0,27.0,17.0
2842,32.0,10.0,27.0,17.0
2843,32.0,10.0,27.0,17.0
2844,32.0,10.0,27.0,17.0
2845,32.0,10.0,27.0,17.0
2846,32.0,10.0,27.0,17.0
2847,32.0,10.0,27.0,17.0
2848,32.0,10.0,27.0,17.0
2849,32.0,10.0,27.0,17.0
2850,32.0,10.0,27.0,17.0
2851,32.0,10.0,27.0,17.0
2852,32.0,10.0,27.0,17.0
2853,32.0,10.0,27.0,17.0
2854,32.0,10.0,27.0,17.0
2855,32.0,10.0,27.0,17.0
2856,32.0,10.0,27.0,17.0
2857,32.0,10.0,27.0,17.0
2858,32.0,10.0,27.0,17.0
2859,32.0,10.0,27.0,17.0
2860,32.0,10.0,27.0,17.0
2861,32.0,10.0,27.0,17.0
2862,32.0,10.0,27.0,17.0
2863,32.0,10.0,27.0,17.0
2864,32.0,10.0,27.0,17.0
2865,32.0,10.0,27.0,17.0
2866,32.0,10.0,27.0,17.0
2867,32.0,10.0,27.0,17.0
2868,32.0,10.0,27.0,17.0
2869,32.0,10.0,27.0,17.0
2870,32.0,10.0,27.0,17.0
2871,32.0,10.0,27.0,17.0
2872,32.0,10.0,27.0,17.0
2873,32.0,10.0,27.0,17.0
2874,32.0,10.0,27.0,17.0
2875,32.0,10.0,27.0,17.0
2876,32.0,10.0,27.0,17.0
2877,32.0,10.0,27.0,17.0
2878,32.0,10.0,27.0,17.0
2879,32.0,10.0,27.0,17.0
2880,32.0,10.0,27.0,17.0
2881,32.0,10.0,27.0,17.0
2882,32.0,10.0,27.0,17.0
2883,32.0,10.0,27.0,17.0
2884,27.0,17.0,27.0,17.0
2885,32.0,10.0,27.0,17.0
2886,32.0,10.0,27.0,17.0
2887,32.0,10.0,27.0,17.0
2888,32.0,10.0,27.0,17.0
2889,32.0,10.0,27.0,17.0
2890,32.0,10.0,27.0,17.0
2891,32.0,10.0,27.0,17.0
2892,32.0,10.0,27.0,17.0
2893,32.0,10.0,27.0,17.0
2894,32.0,10.0,27.0,17.0
2895,32.0,10.0,27.0,17.0
2896,32.0,10.0,27.0,17.0
2897,32.0,10.0,27.0,17.0
2898,32.0,10.0,27.0,17.0
2899,32.0,10.0,27.0,17.0
2900,32.0,10.0,27.0,17.0
2901,32.0,10.0,27.0,17.0
2902,32.0,10.0,27.0,17.0
2903,32.0,10.0,27.0,17.0
2904,32.0,10.0,27.0,17.0
2905,27.0,17.0,27.0,17.0
2906,27.0,17.0,27.0,17.0
2907,27.0,17.0,27.0,17.0
2908,27.0,17.0,27.0,17.0
2909,27.0,17.0,27.0,17.0
2910,27.0,17.0,27.0,17.0
2911,27.0,17.0,27.0,17.0
2912,27.0,17.0,27.0,17.0
2913,27.0,17.0,27.0,17.0
2914,27.0,17.0,27.0,17.0
2915,27.0,17.0,27.0,17.0
2916,27.0,17.0,27.0,17.0
2917,27.0,17.0,27.0,17.0
2918,27.0,17.0,27.0,17.0
2919,27.0,17.0,27.0,17.0
2920,27.0,17.0,27.0,17.0
2921,27.0,17.0,27.0,17.0
2922,27.0,17.0,27.0,17.0
2923,27.0,17.0,27.0,17.0
2924,27.0,17.0,27.0,17.0
2925,27.0,17.0,27.0,17.0
2926,27.0,17.0,27.0,17.0
2927,27.0,17.0,27.0,17.0
2928,27.0,17.0,27.0,17.0
2929,27.0,17.0,27.0,17.0
2930,27.0,17.0,27.0,17.0
2931,27.0,17.0,27.0,17.0
2932,27.0,17.0,27.0,17.0
2933,27.0,17.0,27.0,17.0
2934,27.0,17.0,27.0,17.0
2935,27.0,17.0,27.0,17.0
2936,27.0,17.0,27.0,17.0
2937,27.0,17.0,27.0,17.0
2938,27.0,17.0,27.0,17.0
2939,27.0,17.0,27.0,17.0
2940,27.0,17.0,27.0,17.0
2941,27.0,17.0,27.0,17.0
2942,27.0,17.0,27.0,17.0
2943,27.0,17.0,27.0,17.0
2944,27.0,17.0,27.0,17.0
2945,27.0,17.0,27.0,17.0
2946,27.0,17.0,27.0,17.0
2947,27.0,17.0,27.0,17.0
2948,27.0,17.0,27.0,17.0
2949,27.0,17.0,27.0,17.0
2950,27.0,17.0,27.0,17.0
2951,27.0,17.0,27.0,17.0
2952,27.0,17.0,27.0,17.0
2953,27.0,17.0,27.0,17.0
2954,27.0,17.0,27.0,17.0
2955,27.0,17.0,27.0,17.0
2956,27.0,17.0,27.0,17.0
2957,27.0,17.0,27.0,17.0
2958,27.0,17.0,27.0,17.0
2959,27.0,17.0,27.0,17.0
2960,27.0,17.0,27.0,17.0
2961,27.0,17.0,27.0,17.0
2962,27.0,17.0,27.0,17.0
2963,27.0,17.0,27.0,17.0
2964,27.0,17.0,27.0,17.0
2965,27.0,17.0,27.0,17.0
2966,27.0,17.0,27.0,17.0
2967,27.0,17.0,27.0,17.0
2968,27.0,17.0,27.0,17.0
2969,27.0,17.0,27.0,17.0
2970,27.0,17.0,27.0,17.0
2971,27.0,17.0,27.0,17.0
2972,27.0,17.0,27.0,17.0
2973,27.0,17.0,27.0,17.0
2974,27.0,17.0,27.0,17.0
2975,27.0,17.0,27.0,17.0
2976,27.0,17.0,27.0,17.0
2977,27.0,17.0,27.0,17.0
2978,27.0,17.0,27.0,17.0
2979,27.0,17.0,27.0,17.0
2980,32.0,10.0,27.0,17.0
2981,32.0,10.0,27.0,17.0
2982,32.0,10.0,27.0,17.0
2983,32.0,10.0,27.0,17.0
2984,32.0,10.0,27.0,17.0
2985,32.0,10.0,27.0,17.0
2986,32.0,10.0,27.0,17.0
2987,32.0,10.0,27.0,17.0
2988,32.0,10.0,27.0,17.0
2989,32.0,10.0,27.0,17.0
2990,32.0,10.0,27.0,17.0
2991,32.0,10.0,27.0,17.0
2992,32.0,10.0,27.0,17.0
2993,32.0,10.0,27.0,17.0
2994,32.0,10.0,27.0,17.0
2995,32.0,10.0,27.0,17.0
2996,32.0,10.0,27.0,17.0
2997,32.0,10.0,27.0,17.0
2998,32.0,10.0,27.0,17.0
2999,32.0,10.0,27.0,17.0
3000,32.0,10.0,27.0,17.0
3001,32.0,10.0,27.0,17.0
3002,32.0,10.0,27.0,17.0
3003,32.0,10.0,27.0,17.0
3004,32.0,10.0,27.0,17.0
3005,32.0,10.0,27.0,17.0
3006,32.0,10.0,27.0,17.0
3007,32.0,10.0,27.0,17.0
3008,32.0,10.0,27.0,17.0
3009,32.0,10.0,27.0,17.0
3010,32.0,10.0,27.0,17.0
3011,32.0,10.0,27.0,17.0
3012,27.0,17.0,27.0,17.0
3013,27.0,17.0,27.0,17.0
3014,27.0,17.0,27.0,17.0
3015,27.0,17.0,27.0,17.0
3016,27.0,17.0,27.0,17.0
3017,27.0,17.0,27.0,17.0
3018,27.0,17.0,27.0,17.0
3019,27.0,17.0,27.0,17.0
3020,27.0,17.0,27.0,17.0
3021,27.0,17.0,27.0,17.0
3022,27.0,17.0,27.0,17.0
