,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,1,2,4,3,4,3,1,2,1,2,4,1
1,1,2,4,3,4,3,4,2,1,2,3,3
2,1,2,4,3,4,3,1,1,4,2,2,1
3,1,1,4,3,4,3,3,3,4,1,3,2
4,1,2,3,1,4,3,1,2,2,2,2,2
5,1,2,3,1,1,3,1,3,4,1,4,1
6,1,2,3,1,1,3,4,4,4,2,4,4
7,1,2,3,1,1,3,3,4,2,2,2,2
8,1,1,4,3,4,3,4,2,2,1,2,3
9,1,1,4,1,4,3,3,2,2,2,2,3
10,4,1,4,1,4,3,2,4,2,1,1,2
11,4,1,4,1,4,3,1,2,4,4,4,1
12,4,1,4,1,4,3,4,3,4,1,3,3
13,4,1,4,1,4,3,1,2,3,3,4,3
14,1,1,4,1,4,3,2,2,1,4,2,1
15,1,1,4,1,4,3,4,2,2,1,2,3
16,4,1,4,1,4,3,3,4,3,2,3,4
17,4,1,4,1,4,3,2,2,3,3,2,2
18,4,1,4,1,4,4,2,2,2,4,3,1
19,4,1,4,1,4,4,3,3,3,2,3,2
20,4,1,4,1,4,4,4,4,3,2,1,4
21,4,1,4,1,4,4,2,3,4,2,1,2
22,4,1,4,1,4,4,1,1,2,1,3,3
23,4,1,4,1,4,4,1,3,1,4,1,1
24,4,1,4,1,4,4,1,2,4,4,3,3
25,4,1,4,1,4,4,2,2,1,4,1,2
26,4,1,4,1,4,4,2,3,2,1,4,2
27,4,1,4,1,4,4,3,2,1,3,4,4
28,4,1,4,1,4,3,4,1,2,2,1,1
29,4,1,4,1,4,3,3,4,3,3,2,3
30,4,1,4,1,4,3,4,3,4,1,4,1
31,4,1,4,1,4,4,2,4,1,3,1,1
32,4,1,4,1,4,4,3,3,4,4,2,4
33,4,1,4,1,4,4,2,4,4,1,2,1
34,4,1,4,1,4,4,1,4,1,4,2,4
35,4,1,4,1,4,4,1,2,4,2,2,3
36,1,1,4,1,4,3,2,2,3,3,2,3
37,1,1,4,1,4,3,3,4,4,1,3,4
38,1,1,4,1,4,3,2,1,4,2,2,2
39,1,1,4,1,4,3,3,1,3,1,2,3
40,1,1,4,1,4,3,3,2,1,3,1,2
41,1,1,4,1,4,3,3,3,2,4,4,2
42,1,1,4,1,4,3,1,4,3,2,2,3
43,1,1,4,1,4,3,3,2,3,1,4,4
44,1,1,4,1,4,3,4,4,1,1,1,1
45,4,1,4,1,4,3,4,3,2,4,3,1
46,1,1,4,1,4,3,2,1,1,1,1,4
47,1,1,4,1,4,3,2,2,4,3,2,2
48,1,1,4,1,4,3,3,4,1,2,1,2
49,4,1,4,1,4,3,4,3,2,2,4,1
50,1,1,4,1,4,3,4,4,4,1,4,2
51,1,1,4,1,4,3,3,2,1,4,3,4
52,1,1,4,1,4,3,2,1,1,4,2,1
53,1,1,4,3,4,3,2,2,1,1,4,2
54,1,1,4,1,4,3,3,1,3,3,2,4
55,1,1,4,1,4,3,3,4,2,4,3,1
56,2,1,3,1,4,4,3,4,3,1,1,1
