,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,2.0733563899993896,1.0367087125778198,1.0366474390029907,0.5094105005264282,0.5094105005264282
1,2.071687936782837,1.0358695983886719,1.0358184576034546,0.5067027807235718,0.5066583752632141
2,2.0758092403411865,1.0378072261810303,1.038002371788025,0.5065252184867859,0.5065252184867859
3,2.0754501819610596,1.0377691984176636,1.0376814603805542,0.5054154992103577,0.5054154992103577
4,2.077326774597168,1.0386649370193481,1.0386615991592407,0.5052379369735718,0.5052379369735718
5,2.080439805984497,1.0402650833129883,1.040174961090088,0.5023082494735718,0.5023082494735718
6,2.0787012577056885,1.0393314361572266,1.0393697023391724,0.5039950013160706,0.5039950013160706
7,2.0839593410491943,1.0419336557388306,1.0420255661010742,0.5003551244735718,0.5003551244735718
8,2.0698957443237305,1.0348361730575562,1.035059928894043,0.5103870630264282,0.5104314684867859
9,2.077867269515991,1.0389806032180786,1.038886547088623,0.5038618445396423,0.5037730932235718
