,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,2.549853563308716,1.2752964496612549,1.274557113647461,0.6070801019668579,0.608349621295929
1,2.9976918697357178,1.507952332496643,1.4897396564483643,0.607617199420929,0.604296863079071
2,2.2596821784973145,1.1242895126342773,1.1353925466537476,0.5760253667831421,0.5755859613418579
3,2.4127795696258545,1.2003748416900635,1.212404727935791,0.603515625,0.6036132574081421
4,2.0819296836853027,1.0374177694320679,1.0445119142532349,0.670605480670929,0.668212890625
5,2.294229030609131,1.1461763381958008,1.1480528116226196,0.573437511920929,0.571484386920929
6,1.9367831945419312,0.9592882990837097,0.9774947166442871,0.539306640625,0.5394531488418579
7,2.0801987648010254,1.0377004146575928,1.0424985885620117,0.633349597454071,0.633740246295929
8,2.243504524230957,1.1232573986053467,1.1202472448349,0.53271484375,0.5377441644668579
9,2.01458740234375,1.0004384517669678,1.0141490697860718,0.666308581829071,0.667041003704071
