,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,2.033892869949341,1.0169650316238403,1.0169281959533691,0.5280095934867859,0.5280095934867859
1,2.023261785507202,1.0116257667541504,1.0116361379623413,0.5331143736839294,0.5331143736839294
2,2.025383710861206,1.0127235651016235,1.0126599073410034,0.5316051244735718,0.5316051244735718
3,2.0263936519622803,1.0132139921188354,1.0131796598434448,0.5311168432235718,0.5311168432235718
4,2.031071662902832,1.0155396461486816,1.0155320167541504,0.5281871557235718,0.5281871557235718
5,2.029888868331909,1.0149381160736084,1.0149507522583008,0.5292081236839294,0.5292081236839294
6,2.0256454944610596,1.0128226280212402,1.0128226280212402,0.53271484375,0.53271484375
7,2.0216293334960938,1.0107868909835815,1.0108424425125122,0.5337358117103577,0.5337358117103577
8,2.028986930847168,1.014478087425232,1.0145084857940674,0.5301402807235718,0.5302290320396423
9,2.027423620223999,1.0137062072753906,1.013717532157898,0.5305397510528564,0.5305397510528564
