,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,2.7319395542144775,1.3660238981246948,1.3659155368804932,0.28217774629592896,0.28217774629592896
1,2.7298293113708496,1.3649108409881592,1.3649184703826904,0.2874999940395355,0.28754884004592896
2,2.729079008102417,1.3645391464233398,1.3645401000976562,0.28349608182907104,0.28349608182907104
3,2.7403182983398438,1.3700978755950928,1.370220422744751,0.2774902284145355,0.2774902284145355
4,2.733916759490967,1.3669602870941162,1.3669565916061401,0.28349608182907104,0.28349608182907104
5,2.7353320121765137,1.367659330368042,1.3676726818084717,0.2861328125,0.2861328125
6,2.7307028770446777,1.3653489351272583,1.365354061126709,0.2864746153354645,0.2864746153354645
7,2.736344575881958,1.3682174682617188,1.3681269884109497,0.279052734375,0.279052734375
8,2.7289154529571533,1.3644521236419678,1.3644633293151855,0.2867675721645355,0.2867675721645355
9,2.728804111480713,1.364396095275879,1.3644084930419922,0.2867675721645355,0.2867675721645355
