,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,2.735368251800537,1.36764657497406,1.3677213191986084,0.2821289002895355,0.2825683653354645
1,2.735168933868408,1.3674912452697754,1.367677927017212,0.2840332090854645,0.2842773497104645
2,2.7314674854278564,1.3656409978866577,1.3658262491226196,0.28828126192092896,0.2867675721645355
3,2.7423412799835205,1.371267557144165,1.3710733652114868,0.2806640565395355,0.28071290254592896
4,2.7386927604675293,1.3693681955337524,1.3693244457244873,0.2798828184604645,0.28007811307907104
5,2.73945951461792,1.3699836730957031,1.3694759607315063,0.2742675840854645,0.2796386778354645
6,2.740360975265503,1.370101809501648,1.370259404182434,0.27788084745407104,0.27861326932907104
7,2.737945079803467,1.3691833019256592,1.3687621355056763,0.28662109375,0.28666990995407104
8,2.7324252128601074,1.366272211074829,1.3661530017852783,0.2842773497104645,0.2845703065395355
9,2.7322540283203125,1.3660906553268433,1.3661630153656006,0.2776855528354645,0.2779296934604645
