,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,3.3766047954559326,1.673518180847168,1.7030868530273438,0.3565150797367096,0.356143057346344
1,3.000089645385742,1.4904361963272095,1.5096533298492432,0.3818126916885376,0.388369619846344
2,3.2051455974578857,1.6078006029129028,1.5973447561264038,0.3821847140789032,0.394135981798172
3,3.2622499465942383,1.6485942602157593,1.6136553287506104,0.3892996609210968,0.4086449146270752
4,3.2496352195739746,1.6343016624450684,1.6153335571289062,0.3835797905921936,0.390322744846344
5,3.1772072315216064,1.5705244541168213,1.6066827774047852,0.3885556161403656,0.3991350531578064
6,3.2163565158843994,1.614381194114685,1.6019750833511353,0.38232421875,0.4007161557674408
7,3.1961476802825928,1.61420476436615,1.5819427967071533,0.3845563530921936,0.4188058078289032
8,3.043745756149292,1.516862392425537,1.5268831253051758,0.3790457546710968,0.3880208432674408
9,2.9796950817108154,1.4898273944854736,1.4898678064346313,0.3652808666229248,0.4046688973903656
