,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,2.769265651702881,1.3838214874267578,1.385444164276123,0.26824951171875,0.26837158203125
1,3.0753068923950195,1.4442487955093384,1.6310580968856812,0.26226806640625,0.26239013671875
2,2.7585904598236084,1.3796229362487793,1.378967523574829,0.26812744140625,0.26812744140625
3,2.7686564922332764,1.382738709449768,1.3859176635742188,0.264404296875,0.26434326171875
4,2.767462730407715,1.381043553352356,1.3864189386367798,0.2667236328125,0.26641845703125
5,2.272012233734131,1.1363334655761719,1.1356786489486694,0.4041748046875,0.40460205078125
6,2.612682580947876,1.3072969913482666,1.3053854703903198,0.32958984375,0.32958984375
7,2.336094379425049,1.153571367263794,1.1825230121612549,0.4765625,0.47802734375
8,2.7733685970306396,1.3870973587036133,1.3862709999084473,0.26861572265625,0.2686767578125
9,2.5695552825927734,1.284692406654358,1.2848628759384155,0.3372802734375,0.33734130859375
