,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,21,38,40,19
1,21,38,35,20
2,21,38,48,48
3,21,38,11,48
4,21,38,30,25
5,21,38,43,21
6,21,38,11,33
7,21,38,42,41
8,21,38,29,21
9,21,38,26,34
10,21,38,23,41
11,21,38,40,46
12,21,38,21,29
13,21,38,17,24
14,21,38,10,49
15,21,38,14,44
16,21,38,47,35
17,21,38,17,46
18,21,38,21,30
19,21,38,36,12
20,21,38,10,11
21,21,38,46,40
22,21,38,40,13
23,21,38,28,26
24,21,38,45,14
25,21,38,40,41
26,21,38,17,18
27,21,38,30,34
28,21,38,22,27
29,21,38,31,37
30,21,38,27,49
31,21,38,37,49
32,21,38,12,32
33,21,38,27,28
34,21,38,36,29
35,21,38,21,33
36,21,38,45,27
37,21,38,28,32
38,21,38,13,15
39,21,38,34,11
40,21,38,24,13
41,21,38,24,13
42,21,38,20,13
43,21,38,30,23
44,21,38,31,16
45,21,38,33,29
46,21,38,39,20
47,21,38,22,40
48,21,38,42,37
49,21,38,42,33
50,21,38,28,37
51,21,38,19,46
52,21,38,28,16
53,21,38,12,30
54,21,38,27,10
55,21,38,18,20
56,21,38,41,32
57,21,38,24,22
58,21,38,45,18
59,21,38,35,28
60,21,38,11,11
61,21,38,25,27
62,21,38,34,38
63,21,38,48,44
64,21,38,18,27
65,21,38,43,39
66,21,38,19,33
67,21,38,21,40
68,21,38,17,22
69,21,38,21,15
70,21,38,28,36
71,21,38,28,21
72,21,38,10,21
73,21,38,24,26
74,21,38,11,43
75,21,38,17,43
76,21,38,37,18
77,21,38,28,42
78,21,38,11,43
79,21,38,45,36
80,21,38,43,27
81,21,38,24,31
82,21,38,17,21
83,21,38,49,42
84,21,38,41,43
85,21,38,14,38
86,21,38,26,43
87,21,38,13,26
88,21,38,29,36
89,21,38,13,33
90,21,38,15,23
91,21,38,17,27
92,21,38,13,16
93,21,38,31,11
94,21,38,10,34
95,21,38,14,14
96,21,38,47,49
97,21,38,22,38
98,21,38,49,25
99,21,38,43,28
100,21,38,12,46
101,21,38,27,45
102,21,38,49,32
103,21,38,32,17
104,21,38,24,49
105,21,38,18,23
106,21,38,30,10
107,21,38,43,44
108,21,38,38,25
109,21,38,39,42
110,21,38,37,49
111,21,38,25,16
112,21,38,36,35
113,21,38,38,42
114,21,38,13,14
115,21,38,30,25
116,21,38,43,41
117,21,38,34,19
118,21,38,28,20
119,21,38,43,45
120,21,38,44,39
121,21,38,14,47
122,21,38,22,21
123,21,38,42,39
124,21,38,38,11
125,21,38,38,38
126,21,38,28,38
127,21,38,42,34
128,21,38,28,37
129,21,38,30,23
130,21,38,27,17
131,21,38,43,22
132,21,38,11,25
133,21,38,18,21
134,21,38,38,28
135,21,38,39,32
136,21,38,10,32
137,21,38,43,22
138,21,38,37,42
139,21,38,36,34
140,21,38,29,18
141,21,38,32,27
142,21,38,14,35
143,21,38,29,20
144,21,38,26,16
145,21,38,26,12
146,21,38,40,19
147,21,38,38,15
148,21,38,23,34
149,21,38,20,47
150,21,38,27,49
151,21,38,40,24
152,21,38,39,27
153,21,38,33,10
154,21,38,16,11
155,21,38,36,39
156,21,38,49,28
157,21,38,10,40
158,21,38,45,39
159,21,38,44,44
160,21,38,39,24
161,21,38,49,36
162,21,38,40,35
163,21,38,27,30
164,21,38,17,21
165,21,38,47,29
166,21,38,47,18
167,21,38,36,23
168,21,38,16,48
169,21,38,22,49
170,21,38,39,36
171,21,38,17,38
172,21,38,40,39
173,21,38,17,33
174,21,38,29,36
175,21,38,45,16
