,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,3,2,2,3,3,3,3,3,1,4,2,4
1,3,2,2,3,3,3,2,1,3,2,4,1
2,3,2,2,3,3,3,3,3,4,4,3,3
3,3,2,1,1,3,3,3,4,2,2,2,1
4,3,2,1,3,3,3,2,3,4,4,2,2
5,3,2,1,3,3,3,2,4,3,2,2,4
6,3,2,1,3,3,3,2,2,3,2,4,1
7,3,2,1,3,3,3,2,1,3,1,2,2
8,3,2,1,3,3,3,1,4,4,3,2,3
9,3,2,1,3,3,3,1,2,4,3,2,1
10,3,2,1,3,3,3,3,2,3,4,1,2
11,3,4,1,3,3,3,3,1,2,4,4,1
12,3,4,1,4,3,3,2,4,3,3,4,4
13,3,4,1,4,3,3,1,1,3,4,2,1
14,3,4,1,4,3,3,1,2,3,2,2,2
15,3,4,1,4,3,3,3,2,3,3,3,4
16,1,4,1,4,3,3,4,3,1,4,3,4
17,1,3,4,1,3,4,1,3,1,2,3,4
18,1,3,4,1,3,4,4,2,4,1,4,1
19,2,2,1,1,2,4,1,3,4,2,1,4
20,1,3,4,4,4,4,2,4,4,3,1,2
21,2,2,1,1,2,4,1,3,4,1,1,4
22,2,2,1,1,2,4,3,1,3,1,1,1
23,1,3,4,3,3,4,1,1,3,4,1,4
24,3,2,3,3,3,4,4,1,3,2,4,3
25,3,2,3,3,3,4,1,1,3,4,4,4
26,4,2,3,3,3,1,1,3,1,2,3,3
27,4,2,3,3,3,1,3,2,1,4,3,4
28,4,4,2,3,3,1,4,3,4,4,1,1
29,4,4,2,3,3,1,3,1,2,4,4,2
30,4,4,2,3,3,1,3,4,3,4,2,4
31,4,4,2,3,3,3,2,1,3,4,4,1
32,4,4,2,3,3,3,1,1,3,4,1,2
33,4,4,2,3,3,3,1,3,4,2,2,1
34,4,4,2,3,3,3,3,2,1,3,4,2
35,4,4,2,3,3,1,1,4,4,1,1,2
36,4,4,2,3,1,2,3,4,4,3,3,1
37,4,4,2,3,1,2,4,1,1,1,2,2
38,4,4,2,3,1,2,1,2,4,1,3,2
39,4,4,2,3,3,2,1,1,3,4,2,2
40,4,4,2,3,3,2,1,4,3,1,2,1
41,4,4,2,3,3,2,1,2,3,2,3,4
42,4,4,2,3,3,2,2,1,3,4,4,4
43,4,4,2,3,3,2,2,4,2,4,4,4
44,4,4,2,3,3,2,1,4,3,2,3,4
45,4,4,2,3,3,1,2,3,2,2,4,2
46,4,4,2,3,3,1,1,3,4,1,1,2
47,4,4,2,3,3,1,2,1,2,2,3,4
48,4,4,2,3,3,1,3,2,2,3,3,4
49,4,4,2,3,3,1,3,4,4,1,4,4
50,4,4,2,3,3,1,3,2,4,1,4,4
51,4,4,2,3,3,1,1,2,4,3,2,2
52,4,4,2,3,3,1,2,4,2,1,4,3
53,4,4,2,3,3,1,4,3,1,3,1,3
54,4,4,2,3,3,1,4,4,1,1,1,4
55,4,4,2,3,3,1,2,1,3,1,2,2
56,4,4,2,3,3,2,4,2,4,3,4,2
57,4,4,2,3,3,2,1,1,3,1,4,4
58,4,4,2,3,3,2,1,2,3,4,4,1
59,3,4,2,4,3,3,2,1,2,3,4,4
60,4,2,2,1,1,1,3,3,3,3,1,2
61,4,2,2,3,1,1,3,1,2,2,1,1
62,4,4,3,3,3,3,1,1,1,4,4,2
63,4,4,3,3,3,1,4,2,4,2,2,3
64,4,4,3,3,3,1,4,3,4,3,2,2
65,4,4,2,3,3,1,4,2,2,4,2,2
66,4,4,2,3,3,1,3,4,4,2,1,4
67,4,4,2,3,3,1,4,1,4,3,4,2
68,4,4,2,3,3,1,2,2,2,3,2,4
69,4,4,2,3,3,1,2,4,2,3,4,1
70,4,4,2,3,3,1,3,2,4,1,3,3
71,4,4,2,3,3,2,1,1,1,2,4,1
72,4,4,2,3,3,2,3,3,1,1,4,1
73,4,4,2,3,3,2,3,2,2,3,2,3
74,4,4,2,3,3,2,1,1,3,1,4,2
75,4,4,2,3,3,2,2,3,1,2,1,1
76,4,4,2,3,3,2,4,3,4,4,2,2
77,4,4,2,3,3,2,4,3,4,2,3,1
78,4,4,2,3,3,2,4,3,4,2,3,2
79,4,4,2,3,3,2,1,1,4,3,2,3
80,4,4,2,3,3,2,2,3,2,3,4,4
81,4,4,2,3,3,2,3,3,2,2,3,1
82,4,4,2,3,3,2,4,4,4,4,1,3
83,4,4,2,3,3,2,3,1,3,1,3,1
84,4,4,2,3,3,2,3,4,4,3,3,3
85,4,4,2,3,3,2,1,1,2,3,4,2
86,4,4,2,3,3,2,2,1,4,4,1,3
87,4,4,2,3,3,2,2,3,4,2,3,4
88,4,4,2,3,3,1,1,4,4,3,3,1
89,4,4,2,3,3,1,1,1,2,2,1,3
90,4,4,2,3,3,1,4,3,1,4,2,3
91,4,4,2,3,3,1,2,1,1,3,2,3
92,4,4,2,3,3,1,2,3,1,3,3,2
93,4,4,2,3,3,1,2,2,4,4,2,4
94,4,4,2,3,3,1,2,1,4,4,4,3
95,4,4,2,3,3,1,1,4,3,3,2,2
96,4,4,2,3,3,1,3,1,3,2,4,2
97,4,4,2,3,3,1,3,1,4,2,3,3
98,4,4,2,3,3,1,4,3,2,1,3,4
99,4,4,2,3,3,1,3,3,4,2,3,3
100,4,1,1,3,3,2,4,4,1,1,1,3
101,4,4,1,3,3,2,4,1,4,2,2,4
102,4,4,1,3,3,2,4,4,1,3,2,1
103,4,4,1,3,3,2,2,2,3,3,3,3
104,4,4,2,3,3,2,3,3,2,2,3,1
105,4,4,2,3,3,1,3,4,2,4,3,4
106,4,4,2,3,3,1,3,2,3,2,1,1
107,4,4,2,3,3,1,3,1,3,4,3,4
108,4,4,2,3,3,1,2,4,4,1,3,2
109,4,4,2,3,3,1,4,4,1,2,3,2
110,4,4,2,3,3,1,4,1,3,1,2,2
111,4,4,2,3,3,1,2,4,1,4,4,2
112,4,4,2,3,3,1,2,2,3,2,1,4
113,4,4,2,3,3,1,3,3,1,1,3,4
114,4,4,2,3,3,1,3,1,2,2,3,4
115,4,4,2,3,3,1,2,2,3,1,4,4
116,4,4,2,3,3,1,2,4,3,3,2,3
117,4,4,2,3,3,1,2,4,4,3,1,1
118,4,4,2,3,3,1,4,3,4,2,3,2
119,4,4,2,3,3,1,2,3,2,2,1,1
120,4,4,2,3,3,1,1,4,4,4,1,4
121,4,4,2,3,3,1,3,4,1,4,1,1
122,4,4,2,3,3,2,2,1,2,2,1,1
123,4,4,2,3,3,1,1,1,3,2,2,2
124,4,4,2,3,3,1,3,4,1,2,3,3
125,4,4,2,3,3,1,1,2,4,4,1,2
126,4,4,2,3,3,2,4,3,3,3,3,2
127,4,4,2,3,3,1,2,2,2,1,4,3
128,4,4,2,3,3,1,4,2,3,1,1,2
129,4,4,2,3,3,1,4,4,3,4,4,3
130,4,4,2,3,3,1,1,3,1,3,1,3
131,4,4,2,3,3,1,1,3,1,4,4,2
132,4,4,2,3,3,1,2,3,3,4,1,2
