,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,26,35,39,36
1,26,35,41,43
2,26,35,14,23
3,26,35,25,12
4,26,35,22,20
5,26,35,21,34
6,26,35,29,32
7,26,35,31,26
8,26,35,12,38
9,26,35,26,22
10,26,35,44,41
11,26,35,11,29
12,26,35,33,25
13,26,35,37,30
14,26,35,20,47
15,26,35,29,41
16,26,35,35,39
17,26,35,34,28
18,26,35,21,43
19,26,35,14,16
20,26,35,42,37
21,26,35,22,22
22,26,35,41,32
23,26,35,20,21
24,26,35,16,23
25,26,35,13,29
26,26,35,48,18
27,26,35,12,40
28,26,35,28,42
29,26,35,37,48
30,26,35,41,34
31,26,35,25,11
32,26,35,11,19
33,26,35,28,14
34,26,35,29,31
35,26,35,32,30
36,26,35,38,38
37,26,35,30,13
38,26,35,30,30
39,26,35,15,10
40,26,35,41,19
41,26,35,42,26
42,26,35,34,43
43,26,35,44,48
44,26,35,25,17
45,26,35,34,41
46,26,35,15,41
47,26,35,26,23
48,26,35,15,34
49,26,35,37,32
50,26,35,42,19
51,26,35,37,34
52,26,35,31,12
53,26,35,43,43
54,26,35,37,47
55,26,35,47,30
56,26,35,47,18
57,26,35,49,40
58,26,35,35,49
59,26,35,26,17
60,26,35,28,20
61,26,35,30,20
62,26,35,34,11
63,26,35,24,14
64,26,35,18,48
65,26,35,17,35
66,26,35,46,13
67,26,35,15,44
68,26,35,16,31
69,26,35,35,37
70,26,35,48,39
71,26,35,36,30
72,26,35,47,13
73,26,35,46,26
74,26,35,40,36
75,26,35,33,48
76,26,35,13,33
77,26,35,24,11
78,26,35,34,20
79,26,35,46,12
80,26,35,34,46
81,26,35,22,40
82,26,35,30,32
83,26,35,22,23
84,26,35,48,23
85,26,35,29,49
86,26,35,32,16
87,26,35,32,13
88,26,35,13,41
89,26,35,45,16
90,26,35,40,46
91,26,35,30,30
92,26,35,10,40
93,26,35,46,11
94,26,35,32,33
95,26,35,18,46
96,26,35,18,46
97,26,35,48,18
98,26,35,45,37
99,26,35,49,19
100,26,35,21,40
101,26,35,34,38
102,26,35,34,18
103,26,35,24,40
104,26,35,42,44
105,26,35,41,35
106,26,35,36,46
107,26,35,35,48
108,26,35,38,47
109,26,35,34,18
110,26,35,23,43
111,26,35,43,39
112,26,35,13,36
113,26,35,24,21
114,26,35,39,40
115,26,35,42,25
116,26,35,32,46
117,26,35,41,31
118,26,35,34,37
119,26,35,37,45
120,26,35,16,30
121,26,35,16,40
122,26,35,26,33
123,26,35,20,18
124,26,35,17,43
125,26,35,30,38
126,26,35,29,33
127,26,35,31,15
128,26,35,34,43
129,26,35,38,49
130,26,35,21,21
131,26,35,27,47
132,26,35,14,11
133,26,35,19,45
134,26,35,41,32
135,26,35,32,19
136,26,35,36,13
137,26,35,43,45
138,26,35,15,39
139,26,35,24,35
140,26,35,28,35
141,26,35,37,19
142,26,35,37,20
143,26,35,40,41
144,26,35,47,33
145,26,35,21,49
146,26,35,38,25
147,26,35,20,21
148,26,35,45,42
149,26,35,21,17
150,26,35,10,42
151,26,35,29,18
152,26,35,11,44
153,26,35,32,45
154,26,35,39,14
155,26,35,30,44
156,26,35,46,19
157,26,35,48,31
158,26,35,40,30
159,26,35,21,29
160,26,35,29,24
161,26,35,15,36
162,26,35,17,20
163,26,35,34,27
