,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,1,4,2,2,2,1,4,3,4,3,2,2
1,3,4,3,4,2,1,4,2,1,3,1,4
2,2,4,4,1,2,1,2,1,2,1,2,4
3,2,4,4,1,2,1,4,4,3,4,2,2
4,2,4,4,1,2,1,1,4,3,2,2,1
5,2,4,4,1,2,1,1,2,2,4,4,2
6,2,4,4,1,2,1,2,4,1,3,2,1
7,2,4,4,1,2,1,2,4,4,4,2,2
8,4,4,3,1,2,1,2,4,1,1,4,4
9,4,4,3,1,2,1,4,1,4,3,1,2
10,4,4,3,1,2,1,3,1,2,4,3,4
11,4,3,3,4,3,3,1,3,2,4,4,1
12,3,3,4,4,3,3,1,1,3,3,4,3
13,3,3,4,4,3,3,1,2,4,2,4,1
14,3,3,4,4,3,3,1,2,2,4,1,1
15,3,3,4,4,3,3,4,1,4,2,2,2
16,3,3,4,4,3,3,4,3,2,3,3,3
17,3,3,4,4,3,3,4,3,2,4,4,1
18,3,3,3,4,3,3,2,1,4,3,3,1
19,3,3,3,4,3,3,2,2,3,3,2,3
20,3,3,4,4,3,3,1,2,1,2,1,2
21,3,3,3,4,3,3,1,4,1,4,4,4
22,4,3,3,4,3,3,4,1,3,3,3,3
23,4,3,3,4,3,3,1,4,3,4,2,4
24,4,3,3,3,3,1,1,1,1,2,2,3
25,4,3,3,3,3,1,2,3,3,2,2,1
26,2,4,4,1,2,1,1,3,2,3,2,3
27,2,4,4,1,2,1,4,1,2,1,2,2
28,2,4,4,1,2,1,4,1,2,4,4,2
29,2,4,4,1,2,1,2,2,4,1,1,4
30,2,4,4,3,2,1,4,3,2,1,4,1
31,2,4,4,3,2,1,1,2,4,2,4,4
32,2,4,4,3,2,1,3,2,3,3,1,2
33,2,4,3,1,2,1,4,4,3,2,3,1
34,4,4,3,1,2,1,2,3,1,1,1,3
35,4,3,4,4,1,3,4,3,2,4,4,4
36,4,3,4,1,2,1,3,1,3,4,1,1
37,3,3,3,4,4,3,2,2,2,2,4,4
38,3,3,3,4,1,3,1,4,4,4,1,3
39,3,3,4,4,3,3,2,2,1,4,3,2
40,3,3,4,4,3,3,4,3,1,3,1,3
41,3,4,4,4,1,3,2,4,1,1,4,1
42,3,4,4,4,1,3,1,2,2,4,2,2
43,3,4,4,4,1,3,1,2,1,3,2,3
44,3,4,4,4,1,3,4,4,3,1,1,1
45,2,4,4,4,1,3,2,1,3,2,3,4
46,4,4,4,4,1,3,1,2,1,1,4,4
