,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,38,34,16,28
1,38,34,23,21
2,38,34,20,40
3,38,34,48,38
4,38,34,37,28
5,38,34,20,22
6,38,34,13,41
7,38,34,31,45
8,38,34,39,33
9,38,34,23,23
10,38,34,31,18
11,38,34,21,32
12,38,34,29,40
13,38,34,37,27
14,38,34,45,28
15,38,34,41,25
16,38,34,38,40
17,38,34,28,46
18,38,34,18,13
19,38,34,44,41
20,38,34,13,14
21,38,34,40,30
22,38,34,38,10
23,38,34,36,27
24,38,34,36,24
25,38,34,42,33
26,38,34,11,35
27,38,34,14,47
28,38,34,19,18
29,38,34,13,40
30,38,34,35,40
31,38,34,45,28
32,38,34,25,30
33,38,34,45,31
34,38,34,23,23
35,38,34,44,14
36,38,34,49,36
37,38,34,18,11
38,38,34,42,12
39,38,34,13,49
40,38,34,29,45
41,38,34,38,47
42,38,34,44,14
43,38,34,25,19
44,38,34,23,40
45,38,34,15,24
46,38,34,45,26
47,38,34,20,16
48,38,34,15,38
49,38,34,39,37
50,38,34,42,31
51,38,34,30,33
52,38,34,40,12
53,38,34,17,39
54,38,34,36,49
55,38,34,30,34
56,38,34,42,28
57,38,34,48,26
58,38,34,41,10
59,38,34,15,36
60,38,34,26,20
61,38,34,10,30
62,38,34,35,10
63,38,34,25,44
64,38,34,40,35
65,38,34,27,43
66,38,34,26,17
67,38,34,29,34
68,38,34,39,37
69,38,34,29,25
70,38,34,35,47
71,38,34,16,24
72,38,34,23,35
73,38,34,33,44
74,38,34,48,45
75,38,34,27,29
76,38,34,46,36
77,38,34,16,38
78,38,34,16,47
79,38,34,22,34
80,38,34,40,39
81,38,34,18,36
82,38,34,42,40
83,38,34,43,25
84,38,34,30,43
85,38,34,48,21
86,38,34,14,36
87,38,34,32,12
88,38,34,34,46
89,38,34,27,43
90,38,34,40,23
91,38,34,33,29
92,38,34,32,36
93,38,34,14,31
94,38,34,22,35
95,38,34,34,25
96,38,34,37,44
97,38,34,42,28
98,38,34,27,20
99,38,34,20,30
100,38,34,37,33
101,38,34,18,38
102,38,34,29,46
103,38,34,15,39
104,38,34,17,47
105,38,34,39,26
106,38,34,26,49
107,38,34,23,36
108,38,34,49,32
109,38,34,49,24
110,38,34,39,16
111,38,34,12,31
112,38,34,17,24
113,38,34,22,46
114,38,34,42,25
115,38,34,10,47
116,38,34,44,28
117,38,34,21,17
118,38,34,28,25
119,38,34,49,18
120,38,34,10,15
121,38,34,18,24
122,38,34,38,17
123,38,34,37,13
124,38,34,45,10
125,38,34,13,26
126,38,34,29,19
127,38,34,27,29
128,38,34,13,31
129,38,34,13,44
130,38,34,36,41
131,38,34,25,35
132,38,34,16,22
133,38,34,42,32
134,38,34,10,37
135,38,34,41,16
136,38,34,16,33
137,38,34,29,37
138,38,34,24,31
139,38,34,16,19
140,38,34,31,49
141,38,34,48,18
142,38,34,26,41
143,38,34,28,22
144,38,34,16,28
145,38,34,43,33
