,Anger.Self_Predicted,Disgust.Self_Predicted,Fear.Self_Predicted,Happiness.Self_Predicted,Sadness.Self_Predicted,Surprise.Self_Predicted,Anger.Self_Actual,Disgust.Self_Actual,Fear.Self_Actual,Happiness.Self_Actual,Sadness.Self_Actual,Surprise.Self_Actual
0,1,2,2,1,3,1,4,3,1,3,4,3
1,1,2,2,1,3,1,4,3,2,2,2,3
2,1,2,2,1,3,1,3,2,3,4,1,2
3,1,2,2,1,3,1,2,2,4,3,3,2
4,1,2,2,1,3,1,4,2,1,3,4,2
5,1,2,2,1,3,1,4,1,1,3,3,3
6,1,2,2,1,3,1,2,3,3,1,3,4
7,1,2,2,1,3,1,4,1,3,2,2,4
8,1,2,2,1,3,1,4,1,3,3,2,1
9,1,2,2,1,3,1,2,3,3,1,4,4
10,1,2,2,1,3,1,1,4,2,2,3,3
11,1,2,2,1,3,1,1,3,3,2,3,1
12,1,2,2,1,3,1,3,2,3,2,4,4
13,1,2,2,1,3,1,3,3,1,1,3,4
14,1,2,2,1,3,1,2,1,4,1,3,2
15,1,2,2,1,3,1,3,4,1,3,3,4
16,1,2,2,1,3,1,4,2,2,3,4,2
17,1,2,2,1,3,1,2,2,3,1,2,4
18,1,2,2,1,3,1,2,1,2,3,4,1
19,1,2,2,1,3,1,3,4,2,4,1,3
20,1,2,2,1,3,1,2,1,4,2,3,4
21,1,2,2,1,3,1,2,1,4,3,1,1
22,1,2,2,1,3,1,1,1,4,1,3,2
23,1,2,2,1,3,1,3,1,3,1,3,1
24,1,2,2,1,3,1,3,4,1,4,3,1
25,1,2,2,1,3,1,4,3,2,4,1,4
26,1,2,2,1,3,1,1,3,2,4,3,2
27,1,2,2,1,3,1,2,3,4,3,4,3
28,1,2,2,1,3,1,4,2,3,3,1,1
29,1,2,2,1,3,1,3,2,4,2,2,2
30,1,2,2,1,3,1,4,2,1,4,2,2
31,1,2,2,1,3,1,2,4,4,1,3,3
32,1,2,2,1,3,1,2,2,2,4,3,3
33,1,2,2,1,3,1,2,2,3,2,4,4
34,1,2,2,1,3,1,2,4,1,3,3,4
35,1,2,2,1,3,1,1,4,1,3,1,2
36,1,2,2,1,3,1,1,4,4,4,2,3
37,1,2,2,1,3,1,3,4,3,2,2,2
38,1,2,2,1,3,1,1,1,3,1,4,3
39,1,2,2,1,3,1,1,2,2,3,1,2
40,1,2,2,1,3,1,4,3,4,3,1,1
41,1,2,2,1,3,1,4,4,3,2,2,3
42,1,2,2,1,3,1,3,2,1,3,2,2
43,1,2,2,1,3,1,3,1,2,4,3,3
44,1,2,2,1,3,1,2,4,3,1,1,2
45,1,2,2,1,3,1,2,2,4,3,4,4
46,1,2,2,1,3,1,4,4,3,3,2,1
47,1,2,2,1,3,1,1,1,4,1,3,1
48,1,2,2,1,3,1,1,1,2,3,2,1
49,1,2,2,1,3,1,1,4,2,2,2,4
50,1,2,2,1,3,1,4,4,3,3,2,2
51,1,2,2,1,3,1,1,1,4,4,3,1
52,1,2,2,1,3,1,4,1,4,1,2,3
53,1,2,2,1,3,1,2,4,2,1,3,3
54,1,2,2,1,3,1,3,1,1,1,3,1
55,1,2,2,1,3,1,3,1,1,2,2,2
56,1,2,2,1,3,1,2,1,1,3,3,3
57,1,2,2,1,3,1,4,4,2,1,3,2
58,1,2,2,1,3,1,3,1,4,1,1,4
59,1,2,2,1,3,1,3,3,3,2,2,3
60,1,2,2,1,3,1,2,3,1,1,2,2
61,1,2,2,1,3,1,2,3,2,2,1,3
62,1,2,2,1,3,1,1,4,4,4,4,4
63,1,2,2,1,3,1,4,2,2,3,1,2
64,1,2,2,1,3,1,2,4,4,4,3,4
65,1,2,2,1,3,1,3,3,4,1,3,2
66,1,2,2,1,3,1,1,3,2,3,1,4
67,1,2,2,1,3,1,2,1,4,3,1,1
68,1,2,2,1,3,1,1,2,4,4,1,3
69,1,2,2,1,3,1,1,4,4,4,1,4
70,1,2,2,1,3,1,3,1,4,3,4,2
71,1,2,2,1,3,1,2,3,4,4,1,1
72,1,2,2,1,3,1,1,1,3,2,2,4
73,1,2,2,1,3,1,3,2,1,1,4,2
74,1,2,2,1,3,1,3,2,4,3,4,2
75,1,2,2,1,3,1,1,1,3,4,3,3
76,1,2,2,1,3,1,4,2,3,1,3,3
77,1,2,2,1,3,1,2,4,4,3,2,2
78,1,2,2,1,3,1,3,1,2,4,4,1
79,1,2,2,1,3,1,1,4,2,4,2,2
80,1,2,2,1,3,1,3,3,4,4,1,2
81,1,2,2,1,3,1,1,3,4,4,2,4
82,1,2,2,1,3,1,3,3,3,1,2,3
83,1,2,2,1,3,1,1,2,3,1,3,4
84,1,2,2,1,3,1,2,4,1,3,4,4
85,1,2,2,1,3,1,1,3,1,1,1,2
86,1,2,2,1,3,1,3,3,1,1,4,2
87,1,2,2,1,3,1,1,1,3,2,4,2
88,1,2,2,1,3,1,3,2,4,4,2,1
89,1,2,2,1,3,1,2,1,1,1,4,4
90,1,2,2,1,3,1,2,3,2,1,2,3
91,1,2,2,1,3,1,4,1,3,2,3,4
92,1,2,2,1,3,1,1,3,1,3,1,1
93,1,2,2,1,3,1,1,3,4,1,1,2
94,1,2,2,1,3,1,4,1,1,1,3,3
95,1,2,2,1,3,1,1,4,2,2,4,1
96,1,2,2,1,3,1,1,3,2,1,2,3
97,1,2,2,1,3,1,1,1,2,2,2,4
98,1,2,2,1,3,1,4,1,1,2,1,3
99,1,2,2,1,3,1,3,3,2,3,2,2
100,1,2,2,1,3,1,4,2,2,1,2,1
101,1,2,2,1,3,1,3,1,2,4,4,2
102,1,2,2,1,3,1,4,3,2,1,3,2
103,1,2,2,1,3,1,1,4,3,3,4,1
104,1,2,2,1,3,1,3,2,3,3,3,4
105,1,2,2,1,3,1,3,3,3,3,3,1
106,1,2,2,1,3,1,3,3,2,3,1,3
107,1,2,2,1,3,1,2,4,2,3,1,4
108,1,2,2,1,3,1,3,2,4,1,3,4
109,1,2,2,1,3,1,4,1,4,1,1,3
110,1,2,2,1,3,1,4,1,4,4,2,4
111,1,2,2,1,3,1,4,3,4,4,2,1
112,1,2,2,1,3,1,3,4,3,1,3,1
113,1,2,2,1,3,1,3,4,2,3,2,2
114,1,2,2,1,3,1,1,4,1,4,4,3
115,1,2,2,1,3,1,3,3,4,2,2,2
116,1,2,2,1,3,1,2,3,1,3,3,4
117,1,2,2,1,3,1,3,2,4,2,3,2
118,1,2,2,1,3,1,1,1,2,4,3,1
119,1,2,2,1,3,1,4,1,1,4,3,2
120,1,2,2,1,3,1,3,4,3,3,1,1
121,1,2,2,1,3,1,2,4,3,3,1,2
122,1,2,2,1,3,1,3,4,3,4,2,3
123,1,2,2,1,3,1,1,3,4,2,3,1
124,1,2,2,1,3,1,3,3,1,4,2,4
125,1,2,2,1,3,1,3,2,4,1,3,1
126,1,2,2,1,3,1,4,2,3,3,4,1
127,1,2,2,1,3,1,2,3,2,1,3,1
128,1,2,2,1,3,1,4,2,3,4,3,1
129,1,2,2,1,3,1,2,1,3,3,3,1
130,1,2,2,1,3,1,1,1,4,3,2,1
131,1,2,2,1,3,1,4,1,2,3,2,1
132,1,2,2,1,3,1,2,1,4,1,3,4
133,1,2,2,1,3,1,1,3,3,3,1,4
134,1,2,2,1,3,1,2,2,4,2,2,2
135,1,2,2,1,3,1,4,3,3,4,2,3
136,1,2,2,1,3,1,1,4,4,4,1,2
137,1,2,2,1,3,1,3,4,2,1,2,3
138,1,2,2,1,3,1,2,4,4,4,1,3
139,1,2,2,1,3,1,1,2,2,3,2,1
140,1,2,2,1,3,1,2,2,1,1,3,4
141,1,2,2,1,3,1,1,3,3,4,3,4
142,1,2,2,1,3,1,2,3,3,1,1,1
143,1,2,2,1,3,1,4,1,2,4,3,3
144,1,2,2,1,3,1,3,2,4,3,1,3
145,1,2,2,1,3,1,3,1,4,4,4,4
146,1,2,2,1,3,1,3,4,3,1,4,4
147,1,2,2,1,3,1,3,2,1,2,3,2
148,1,2,2,1,3,1,3,4,1,1,3,3
149,1,2,2,1,3,1,1,1,1,4,4,3
150,1,2,2,1,3,1,3,3,1,1,2,2
151,1,2,2,1,3,1,2,1,1,3,4,1
152,1,2,2,1,3,1,3,3,1,2,1,4
153,1,2,2,1,3,1,3,1,2,4,2,2
154,1,2,2,1,3,1,4,2,4,3,4,3
155,1,2,2,1,3,1,2,3,1,2,2,2
156,1,2,2,1,3,1,3,2,4,4,4,1
157,1,2,2,1,3,1,3,3,4,2,2,1
158,1,2,2,1,3,1,4,1,3,4,3,3
159,1,2,2,1,3,1,1,1,2,1,3,4
160,1,2,2,1,3,1,1,1,1,1,2,2
161,1,2,2,1,3,1,1,4,2,3,2,2
162,1,2,2,1,3,1,4,4,2,3,1,3
163,1,2,2,1,3,1,2,1,3,2,4,3
164,1,2,2,1,3,1,4,2,2,2,1,2
165,1,2,2,1,3,1,1,4,2,1,4,1
166,1,2,2,1,3,1,3,4,2,2,2,4
167,1,2,2,1,3,1,2,1,2,4,1,3
168,1,2,2,1,3,1,1,1,3,1,4,1
169,1,2,2,1,3,1,4,1,1,3,3,4
170,1,2,2,1,3,1,1,3,4,3,3,4
171,1,2,2,1,3,1,2,4,4,3,4,1
172,1,2,2,1,3,1,2,3,2,4,4,2
173,1,2,2,1,3,1,4,1,2,3,1,4
174,1,2,2,1,3,1,3,4,3,3,4,2
175,1,2,2,1,3,1,1,1,4,1,4,3
176,1,2,2,1,3,1,3,1,3,3,2,4
177,1,2,2,1,3,1,4,3,2,4,4,3
178,1,2,2,1,3,1,2,2,3,1,2,1
179,1,2,2,1,3,1,3,2,4,4,2,2
180,1,2,2,1,3,1,4,4,2,1,1,2
181,1,2,2,1,3,1,4,2,4,2,3,3
182,1,2,2,1,3,1,1,4,4,2,4,1
183,1,2,2,1,3,1,2,2,1,4,1,4
184,1,2,2,1,3,1,1,3,2,1,2,4
185,1,2,2,1,3,1,2,4,2,2,1,4
186,1,2,2,1,3,1,1,4,3,4,4,1
187,1,2,2,1,3,1,1,3,4,2,2,2
188,1,2,2,1,3,1,4,2,2,1,4,4
189,1,2,2,1,3,1,3,2,4,2,2,4
190,1,2,2,1,3,1,2,4,2,3,4,1
191,1,2,2,1,3,1,4,3,3,3,4,4
192,1,2,2,1,3,1,2,1,4,2,4,3
193,1,2,2,1,3,1,3,2,3,2,3,3
194,1,2,2,1,3,1,3,1,2,4,4,2
195,1,2,2,1,3,1,4,4,4,4,2,2
196,1,2,2,1,3,1,1,2,4,3,1,3
197,1,2,2,1,3,1,1,3,3,4,3,4
198,1,2,2,1,3,1,2,3,3,1,3,3
199,1,2,2,1,3,1,2,2,1,1,4,4
200,1,2,2,1,3,1,3,1,3,2,2,3
201,1,2,2,1,3,1,4,1,2,3,1,4
202,1,2,2,1,3,1,3,2,3,2,1,4
203,1,2,2,1,3,1,2,4,1,2,1,3
204,1,2,2,1,3,1,3,2,1,1,2,2
205,1,2,2,1,3,1,2,2,4,3,2,3
206,1,2,2,1,3,1,1,3,2,1,3,2
207,1,2,2,1,3,1,1,4,3,3,1,4
208,1,2,2,1,3,1,1,4,4,3,4,2
209,1,2,2,1,3,1,2,1,2,1,3,4
210,1,2,2,1,3,1,1,1,3,2,1,1
211,1,2,2,1,3,1,3,2,4,4,1,3
212,1,2,2,1,3,1,4,4,1,1,3,2
213,1,2,2,1,3,1,3,4,3,4,2,1
214,1,2,2,1,3,1,3,4,1,2,3,4
215,1,2,2,1,3,1,3,3,2,3,4,1
216,1,2,2,1,3,1,2,2,3,4,3,4
217,1,2,2,1,3,1,2,4,2,2,4,2
