,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,39,29,41,48
1,39,29,30,33
2,39,29,49,26
3,39,29,20,45
4,39,29,39,16
5,39,29,17,30
6,39,29,11,48
7,39,29,37,46
8,39,29,42,20
9,39,29,40,20
10,39,29,33,26
11,39,29,27,44
12,39,29,31,44
13,39,29,30,12
14,39,29,10,11
15,39,29,15,21
16,39,29,33,17
17,39,29,27,48
18,39,29,44,41
19,39,29,20,42
20,39,29,32,45
21,39,29,36,13
22,39,29,33,36
23,39,29,30,19
24,39,29,40,18
25,39,29,31,23
26,39,29,43,21
27,39,29,32,27
28,39,29,35,21
29,39,29,12,21
30,39,29,20,30
31,39,29,20,10
32,39,29,31,38
33,39,29,17,25
34,39,29,44,43
35,39,29,37,45
36,39,29,15,17
37,39,29,45,36
38,39,29,44,11
39,39,29,22,46
40,39,29,22,34
41,39,29,35,18
42,39,29,40,33
43,39,29,31,24
44,39,29,11,28
45,39,29,16,20
46,39,29,40,28
47,39,29,14,43
48,39,29,26,19
49,39,29,10,36
50,39,29,12,45
51,39,29,36,43
52,39,29,44,29
53,39,29,40,19
54,39,29,17,29
55,39,29,15,36
56,39,29,17,28
57,39,29,16,37
58,39,29,15,44
59,39,29,48,40
60,39,29,36,21
61,39,29,45,28
62,39,29,36,26
63,39,29,14,19
64,39,29,40,10
65,39,29,31,11
66,39,29,11,29
67,39,29,22,46
68,39,29,35,25
69,39,29,33,34
70,39,29,24,22
71,39,29,30,46
72,39,29,12,28
73,39,29,19,42
74,39,29,19,18
75,39,29,22,22
76,39,29,42,44
77,39,29,34,17
78,39,29,39,16
79,39,29,45,36
80,39,29,22,35
81,39,29,16,21
82,39,29,34,18
83,39,29,38,41
84,39,29,48,16
85,39,29,37,28
86,39,29,10,39
87,39,29,11,26
88,39,29,44,31
89,39,29,18,12
90,39,29,42,36
91,39,29,33,22
92,39,29,48,35
93,39,29,40,31
94,39,29,21,49
95,39,29,41,47
96,39,29,33,36
97,39,29,27,22
98,39,29,10,12
99,39,29,10,36
100,39,29,29,49
101,39,29,21,44
102,39,29,43,25
103,39,29,27,32
104,39,29,43,48
105,39,29,28,18
106,39,29,11,41
107,39,29,23,46
108,39,29,41,48
109,39,29,34,31
110,39,29,32,29
111,39,29,13,42
112,39,29,26,33
113,39,29,38,49
114,39,29,45,17
115,39,29,30,19
116,39,29,44,22
117,39,29,20,44
118,39,29,41,29
119,39,29,45,13
120,39,29,36,13
121,39,29,18,26
122,39,29,19,27
123,39,29,41,11
124,39,29,35,30
125,39,29,21,35
126,39,29,39,15
127,39,29,15,18
128,39,29,28,31
129,39,29,17,40
130,39,29,25,26
131,39,29,38,23
132,39,29,42,33
133,39,29,33,15
134,39,29,21,24
135,39,29,33,49
136,39,29,16,32
137,39,29,36,49
138,39,29,43,46
139,39,29,18,48
140,39,29,12,32
141,39,29,24,18
142,39,29,14,43
143,39,29,19,37
144,39,29,40,12
145,39,29,10,14
146,39,29,40,11
147,39,29,46,15
148,39,29,23,27
149,39,29,10,10
150,39,29,36,43
151,39,29,38,35
152,39,29,28,42
153,39,29,19,33
154,39,29,41,15
155,39,29,38,33
156,39,29,45,43
157,39,29,41,38
