,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,20,26,31,11
1,20,26,49,39
2,20,26,32,23
3,20,26,11,28
4,20,26,23,17
5,20,26,45,15
6,20,26,31,24
7,20,26,14,35
8,20,26,37,33
9,20,26,41,45
10,20,26,43,38
11,20,26,47,12
12,20,26,11,33
13,20,26,29,19
14,20,26,45,17
15,20,26,24,17
16,20,26,15,33
17,20,26,28,11
18,20,26,37,16
19,20,26,36,18
20,20,26,44,28
21,20,26,42,30
22,20,26,10,10
23,20,26,46,10
24,20,26,32,15
25,20,26,41,38
26,20,26,34,27
27,20,26,14,40
28,20,26,42,40
29,20,26,15,30
30,20,26,27,34
31,20,26,11,16
32,20,26,13,31
33,20,26,23,22
34,20,26,29,37
35,20,26,41,29
36,20,26,23,12
37,20,26,35,24
38,20,26,48,14
39,20,26,16,42
40,20,26,32,45
41,20,26,39,18
42,20,26,11,41
43,20,26,27,17
44,20,26,11,46
45,20,26,39,36
46,20,26,36,37
47,20,26,35,44
48,20,26,32,30
49,20,26,17,36
50,20,26,46,34
51,20,26,27,41
52,20,26,44,21
53,20,26,46,18
54,20,26,11,12
55,20,26,10,32
56,20,26,10,47
57,20,26,42,44
58,20,26,31,14
59,20,26,20,42
60,20,26,31,14
61,20,26,39,30
62,20,26,24,36
63,20,26,45,10
64,20,26,23,49
65,20,26,35,14
66,20,26,26,15
67,20,26,11,17
68,20,26,45,35
69,20,26,26,39
70,20,26,41,25
71,20,26,25,33
72,20,26,17,33
73,20,26,25,42
74,20,26,25,22
75,20,26,27,18
76,20,26,13,16
77,20,26,30,23
78,20,26,33,21
79,20,26,17,28
80,20,26,45,37
81,20,26,36,37
82,20,26,34,18
83,20,26,41,21
84,20,26,35,10
85,20,26,10,40
86,20,26,19,10
87,20,26,35,15
88,20,26,20,19
89,20,26,42,41
90,20,26,37,13
91,20,26,35,12
92,20,26,48,10
93,20,26,18,13
94,20,26,26,30
95,20,26,23,26
96,20,26,39,38
97,20,26,34,37
98,20,26,16,28
99,20,26,39,20
100,20,26,45,11
101,20,26,18,34
102,20,26,38,46
103,20,26,30,48
104,20,26,35,15
105,20,26,34,22
106,20,26,34,38
107,20,26,37,45
108,20,26,41,22
109,20,26,15,10
110,20,26,26,11
111,20,26,15,20
112,20,26,37,42
113,20,26,27,32
114,20,26,43,14
115,20,26,12,41
116,20,26,47,10
117,20,26,19,41
118,20,26,10,24
119,20,26,30,26
120,20,26,38,14
121,20,26,32,19
122,20,26,35,35
123,20,26,42,42
124,20,26,26,36
125,20,26,37,43
126,20,26,31,39
127,20,26,15,12
128,20,26,14,44
129,20,26,30,36
130,20,26,40,38
131,20,26,40,25
132,20,26,31,23
133,20,26,15,40
134,20,26,24,25
135,20,26,16,26
136,20,26,10,42
137,20,26,19,27
138,20,26,27,32
139,20,26,31,29
140,20,26,17,41
141,20,26,21,38
142,20,26,20,48
143,20,26,27,48
144,20,26,35,47
145,20,26,16,19
146,20,26,20,48
147,20,26,15,48
148,20,26,19,35
149,20,26,13,12
150,20,26,16,39
151,20,26,43,35
152,20,26,18,33
153,20,26,37,39
154,20,26,15,27
155,20,26,48,36
156,20,26,21,46
157,20,26,38,34
158,20,26,38,30
159,20,26,43,23
160,20,26,13,22
161,20,26,48,16
162,20,26,24,12
163,20,26,35,25
164,20,26,25,19
165,20,26,10,46
166,20,26,13,36
167,20,26,20,13
168,20,26,49,30
169,20,26,45,26
170,20,26,25,49
171,20,26,33,49
172,20,26,21,28
173,20,26,46,33
174,20,26,47,49
175,20,26,33,31
176,20,26,11,17
177,20,26,23,27
178,20,26,34,21
179,20,26,32,10
180,20,26,10,18
181,20,26,21,49
182,20,26,44,13
183,20,26,16,21
184,20,26,41,45
185,20,26,32,37
186,20,26,17,39
187,20,26,31,49
188,20,26,15,14
189,20,26,25,49
190,20,26,33,45
191,20,26,49,31
192,20,26,39,39
193,20,26,44,34
194,20,26,48,26
195,20,26,49,12
196,20,26,22,14
197,20,26,41,34
198,20,26,44,46
199,20,26,35,34
200,20,26,35,23
201,20,26,37,37
202,20,26,13,48
203,20,26,32,40
204,20,26,37,47
205,20,26,19,29
206,20,26,10,17
207,20,26,12,14
208,20,26,49,29
209,20,26,43,30
210,20,26,18,32
211,20,26,10,16
212,20,26,22,44
213,20,26,38,36
214,20,26,46,48
215,20,26,32,45
216,20,26,13,40
217,20,26,29,18
218,20,26,49,20
219,20,26,18,16
220,20,26,48,16
221,20,26,47,43
222,20,26,19,44
223,20,26,20,38
224,20,26,44,28
225,20,26,37,20
226,20,26,41,34
227,20,26,37,19
228,20,26,40,12
229,20,26,31,49
230,20,26,39,31
231,20,26,37,33
232,20,26,25,27
233,20,26,32,13
234,20,26,31,14
235,20,26,28,35
236,20,26,27,10
237,20,26,29,24
238,20,26,13,27
239,20,26,17,34
240,20,26,46,44
241,20,26,26,48
242,20,26,48,48
243,20,26,29,18
244,20,26,21,32
245,20,26,20,13
246,20,26,27,22
247,20,26,27,49
248,20,26,17,27
249,20,26,40,40
250,20,26,12,43
251,20,26,26,42
252,20,26,27,35
253,20,26,35,22
254,20,26,42,17
255,20,26,18,33
256,20,26,41,22
257,20,26,28,15
258,20,26,48,26
259,20,26,17,46
260,20,26,47,21
261,20,26,32,14
262,20,26,20,37
263,20,26,49,37
264,20,26,17,43
265,20,26,30,13
266,20,26,23,16
267,20,26,17,46
268,20,26,17,33
269,20,26,17,27
270,20,26,36,48
271,20,26,25,40
272,20,26,26,38
273,20,26,25,25
274,20,26,39,46
275,20,26,38,29
276,20,26,36,47
277,20,26,48,20
278,20,26,26,17
279,20,26,20,43
280,20,26,45,37
281,20,26,20,22
282,20,26,26,35
283,20,26,28,49
284,20,26,17,45
285,20,26,13,24
286,20,26,18,19
287,20,26,42,30
288,20,26,19,15
289,20,26,12,49
290,20,26,28,25
291,20,26,21,29
292,20,26,42,35
293,20,26,45,14
294,20,26,36,34
295,20,26,49,11
296,20,26,14,35
297,20,26,21,28
298,20,26,11,22
299,20,26,19,36
300,20,26,14,35
301,20,26,23,35
302,20,26,45,38
303,20,26,15,22
304,20,26,45,23
