,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
0,13,12,29,11
1,13,12,49,29
2,13,12,14,40
3,13,12,39,20
4,13,12,11,11
5,13,12,37,46
6,13,12,44,31
7,13,12,19,31
8,13,12,36,36
9,13,12,10,49
10,13,12,32,18
11,13,12,10,35
12,13,12,16,44
13,13,12,35,17
14,13,12,36,31
15,13,12,27,24
16,13,12,12,29
17,13,12,17,25
18,13,12,38,33
19,13,12,28,47
20,13,12,26,11
21,13,12,25,34
22,13,12,27,20
23,13,12,20,13
24,13,12,37,17
25,13,12,36,39
26,13,12,38,13
27,13,12,45,44
28,13,12,31,42
29,13,12,27,46
30,13,12,35,38
31,13,12,43,14
32,13,12,46,16
33,13,12,37,13
34,13,12,44,38
35,13,12,30,38
36,13,12,47,48
37,13,12,16,46
38,13,12,21,45
39,13,12,13,12
40,13,12,34,18
41,13,12,38,36
42,13,12,37,38
43,13,12,16,45
44,13,12,14,40
45,13,12,16,44
46,13,12,34,36
47,13,12,24,45
48,13,12,33,13
49,13,12,36,40
50,13,12,31,26
51,13,12,29,24
52,13,12,46,33
53,13,12,32,41
54,13,12,42,17
55,13,12,43,10
56,13,12,10,33
57,13,12,46,34
58,13,12,39,22
59,13,12,15,40
60,13,12,21,16
61,13,12,24,30
62,13,12,22,35
63,13,12,24,36
64,13,12,40,19
65,13,12,14,12
66,13,12,22,29
67,13,12,36,27
68,13,12,43,24
69,13,12,45,47
70,13,12,28,20
71,13,12,15,49
72,13,12,33,42
73,13,12,47,16
74,13,12,45,12
75,13,12,10,48
76,13,12,15,12
77,13,12,24,39
78,13,12,38,21
79,13,12,13,34
80,13,12,39,30
81,13,12,31,25
82,13,12,45,12
83,13,12,22,34
84,13,12,32,24
85,13,12,19,31
86,13,12,32,35
87,13,12,16,42
88,13,12,45,23
89,13,12,21,42
90,13,12,19,25
91,13,12,27,20
92,13,12,47,32
93,13,12,48,46
94,13,12,13,40
95,13,12,31,18
96,13,12,48,24
97,13,12,46,29
98,13,12,39,42
99,13,12,33,26
100,13,12,20,19
101,13,12,40,18
102,13,12,30,20
103,13,12,32,42
104,13,12,42,38
105,13,12,13,46
106,13,12,25,36
107,13,12,24,22
108,13,12,24,29
109,13,12,41,43
110,13,12,21,44
111,13,12,22,40
112,13,12,19,11
113,13,12,18,12
114,13,12,36,16
115,13,12,42,38
116,13,12,43,26
117,13,12,17,17
118,13,12,20,12
119,13,12,19,48
120,13,12,40,29
121,13,12,45,48
122,13,12,21,39
123,13,12,41,24
124,13,12,37,31
125,13,12,26,29
126,13,12,28,24
127,13,12,24,36
128,13,12,46,17
129,13,12,33,14
130,13,12,28,32
131,13,12,20,18
132,13,12,31,45
133,13,12,44,24
134,13,12,13,22
135,13,12,17,16
136,13,12,43,22
137,13,12,32,33
138,13,12,26,34
139,13,12,28,29
140,13,12,31,42
141,13,12,19,11
142,13,12,45,49
143,13,12,11,10
144,13,12,21,28
145,13,12,17,41
146,13,12,22,35
147,13,12,35,42
148,13,12,48,27
149,13,12,17,19
150,13,12,32,15
151,13,12,44,37
152,13,12,19,20
153,13,12,46,26
154,13,12,44,10
155,13,12,40,21
156,13,12,13,47
157,13,12,36,15
158,13,12,45,18
159,13,12,39,15
160,13,12,35,47
161,13,12,23,33
162,13,12,48,37
163,13,12,48,12
164,13,12,36,14
165,13,12,24,33
166,13,12,28,36
167,13,12,40,18
168,13,12,46,12
169,13,12,47,39
170,13,12,33,20
171,13,12,31,40
172,13,12,37,31
173,13,12,34,45
174,13,12,20,40
175,13,12,43,26
176,13,12,31,29
177,13,12,21,20
178,13,12,34,15
179,13,12,49,45
180,13,12,22,17
181,13,12,43,37
182,13,12,33,22
183,13,12,31,41
184,13,12,43,18
185,13,12,30,37
186,13,12,19,27
187,13,12,35,22
188,13,12,18,37
189,13,12,47,38
190,13,12,16,22
191,13,12,13,44
192,13,12,12,15
193,13,12,18,17
194,13,12,49,34
195,13,12,17,35
196,13,12,33,28
197,13,12,47,48
198,13,12,48,12
199,13,12,35,39
200,13,12,34,32
201,13,12,38,11
202,13,12,32,39
203,13,12,44,40
204,13,12,17,19
205,13,12,24,29
206,13,12,19,43
207,13,12,28,33
208,13,12,20,14
209,13,12,28,48
210,13,12,47,17
211,13,12,42,17
212,13,12,31,23
213,13,12,44,14
214,13,12,45,13
215,13,12,48,47
216,13,12,49,19
217,13,12,15,22
218,13,12,39,48
219,13,12,17,39
220,13,12,36,16
221,13,12,15,42
222,13,12,48,27
223,13,12,11,18
224,13,12,19,32
225,13,12,18,42
226,13,12,16,13
227,13,12,13,30
228,13,12,27,44
229,13,12,47,31
230,13,12,22,15
231,13,12,37,24
232,13,12,11,29
233,13,12,26,25
234,13,12,43,22
235,13,12,45,48
236,13,12,15,46
237,13,12,13,26
238,13,12,26,43
239,13,12,31,40
240,13,12,27,10
241,13,12,42,22
242,13,12,44,36
243,13,12,23,25
244,13,12,13,15
245,13,12,18,33
246,13,12,45,14
247,13,12,43,46
248,13,12,37,18
249,13,12,21,40
250,13,12,37,15
251,13,12,20,48
252,13,12,22,32
253,13,12,27,37
254,13,12,27,41
255,13,12,21,20
256,13,12,19,23
257,13,12,24,43
258,13,12,18,38
259,13,12,49,21
260,13,12,46,13
261,13,12,24,32
262,13,12,34,13
263,13,12,20,22
264,13,12,30,39
265,13,12,38,32
266,13,12,24,18
267,13,12,21,40
268,13,12,17,19
269,13,12,40,35
270,13,12,10,36
271,13,12,10,18
272,13,12,47,10
273,13,12,11,20
274,13,12,17,27
275,13,12,39,41
276,13,12,40,21
277,13,12,35,35
278,13,12,12,22
279,13,12,17,20
280,13,12,19,42
281,13,12,17,44
282,13,12,38,12
283,13,12,46,14
284,13,12,22,47
285,13,12,32,35
286,13,12,26,49
287,13,12,34,16
288,13,12,14,25
289,13,12,16,16
290,13,12,31,44
291,13,12,19,44
292,13,12,41,21
293,13,12,21,45
294,13,12,22,26
295,13,12,20,30
296,13,12,14,26
297,13,12,28,30
298,13,12,36,24
299,13,12,16,38
300,13,12,23,35
301,13,12,35,12
302,13,12,12,25
303,13,12,15,19
304,13,12,38,38
305,13,12,42,10
306,13,12,25,21
307,13,12,15,36
308,13,12,23,35
309,13,12,20,27
310,13,12,11,39
311,13,12,26,28
312,13,12,45,10
313,13,12,12,29
314,13,12,26,12
315,13,12,43,12
316,13,12,10,10
317,13,12,11,42
318,13,12,12,25
319,13,12,43,34
320,13,12,34,25
321,13,12,18,37
322,13,12,30,18
323,13,12,13,35
324,13,12,28,29
325,13,12,18,47
326,13,12,14,37
327,13,12,31,42
328,13,12,31,31
329,13,12,19,37
330,13,12,42,44
331,13,12,15,44
332,13,12,42,18
333,13,12,41,32
334,13,12,20,43
335,13,12,27,25
336,13,12,36,49
337,13,12,18,17
338,13,12,30,23
339,13,12,44,26
340,13,12,23,39
341,13,12,21,43
342,13,12,45,44
343,13,12,34,46
344,13,12,16,47
345,13,12,45,37
346,13,12,12,22
347,13,12,23,43
348,13,12,20,44
349,13,12,17,39
350,13,12,43,41
351,13,12,28,37
352,13,12,23,13
353,13,12,27,26
354,13,12,44,23
355,13,12,22,33
356,13,12,15,33
357,13,12,18,25
358,13,12,36,16
359,13,12,38,10
360,13,12,18,27
361,13,12,21,20
362,13,12,13,19
363,13,12,24,41
364,13,12,13,20
365,13,12,28,48
366,13,12,23,34
367,13,12,42,20
368,13,12,34,20
369,13,12,36,39
370,13,12,36,22
371,13,12,47,20
372,13,12,26,29
373,13,12,49,46
374,13,12,11,20
375,13,12,27,49
376,13,12,32,27
377,13,12,27,38
378,13,12,40,17
379,13,12,40,39
380,13,12,23,46
381,13,12,16,17
382,13,12,32,17
383,13,12,35,18
384,13,12,17,32
385,13,12,48,23
386,13,12,11,21
387,13,12,48,42
388,13,12,17,20
389,13,12,20,40
390,13,12,18,14
391,13,12,15,13
392,13,12,21,15
393,13,12,43,18
394,13,12,39,47
395,13,12,30,16
396,13,12,20,45
397,13,12,27,10
398,13,12,46,26
399,13,12,48,17
400,13,12,26,45
401,13,12,20,32
402,13,12,33,23
403,13,12,10,32
404,13,12,34,15
405,13,12,39,12
406,13,12,42,24
407,13,12,28,10
408,13,12,24,32
409,13,12,30,13
410,13,12,14,15
411,13,12,22,26
412,13,12,46,39
413,13,12,35,16
414,13,12,36,15
415,13,12,12,44
416,13,12,42,44
417,13,12,33,42
418,13,12,17,43
419,13,12,44,22
420,13,12,16,27
421,13,12,20,47
422,13,12,37,45
423,13,12,17,12
424,13,12,34,14
425,13,12,33,14
426,13,12,18,31
427,13,12,26,42
428,13,12,39,41
429,13,12,49,30
430,13,12,35,36
431,13,12,42,21
432,13,12,27,29
433,13,12,36,44
434,13,12,33,47
435,13,12,30,36
436,13,12,14,22
437,13,12,10,24
438,13,12,35,35
439,13,12,42,17
440,13,12,41,26
441,13,12,27,49
442,13,12,45,19
443,13,12,47,21
444,13,12,35,42
445,13,12,10,32
446,13,12,25,38
447,13,12,37,28
448,13,12,27,47
449,13,12,29,49
450,13,12,12,44
451,13,12,21,17
452,13,12,35,11
453,13,12,42,44
454,13,12,12,20
455,13,12,35,15
456,13,12,42,29
457,13,12,41,34
458,13,12,38,25
459,13,12,15,31
460,13,12,24,48
461,13,12,43,11
462,13,12,21,20
463,13,12,35,42
464,13,12,25,41
465,13,12,14,10
466,13,12,31,45
467,13,12,28,20
468,13,12,18,13
469,13,12,44,12
470,13,12,36,39
471,13,12,41,27
472,13,12,18,48
473,13,12,44,26
474,13,12,22,19
475,13,12,42,40
476,13,12,46,30
477,13,12,14,35
478,13,12,17,14
479,13,12,28,23
480,13,12,29,29
481,13,12,46,10
482,13,12,21,23
483,13,12,28,44
484,13,12,45,48
485,13,12,22,23
486,13,12,47,33
487,13,12,14,44
488,13,12,10,44
489,13,12,43,27
490,13,12,38,12
491,13,12,15,46
492,13,12,29,30
493,13,12,35,23
494,13,12,22,46
495,13,12,43,23
496,13,12,18,20
497,13,12,21,41
498,13,12,49,30
499,13,12,43,40
500,13,12,39,43
501,13,12,29,46
502,13,12,18,18
503,13,12,21,14
504,13,12,14,13
505,13,12,46,39
506,13,12,11,14
507,13,12,27,12
508,13,12,16,32
509,13,12,44,30
510,13,12,43,27
511,13,12,31,20
512,13,12,17,42
513,13,12,34,29
514,13,12,29,18
515,13,12,26,40
516,13,12,18,21
517,13,12,11,27
518,13,12,37,47
519,13,12,38,11
520,13,12,20,24
521,13,12,44,48
522,13,12,44,47
523,13,12,45,17
524,13,12,47,31
525,13,12,26,30
526,13,12,46,41
527,13,12,29,18
528,13,12,18,27
529,13,12,45,35
530,13,12,38,47
531,13,12,14,21
532,13,12,15,36
533,13,12,17,20
534,13,12,46,41
535,13,12,45,31
536,13,12,38,18
537,13,12,19,10
538,13,12,42,14
539,13,12,47,24
540,13,12,38,46
541,13,12,40,13
542,13,12,37,24
543,13,12,13,16
544,13,12,39,16
545,13,12,27,44
546,13,12,48,33
547,13,12,23,37
548,13,12,40,11
549,13,12,11,45
550,13,12,32,22
551,13,12,39,14
552,13,12,34,42
553,13,12,45,13
554,13,12,48,22
555,13,12,37,18
556,13,12,44,23
557,13,12,48,40
558,13,12,48,27
559,13,12,12,49
560,13,12,21,27
561,13,12,25,17
562,13,12,27,26
563,13,12,49,32
564,13,12,19,31
565,13,12,35,26
566,13,12,30,28
567,13,12,48,16
568,13,12,28,48
569,13,12,11,48
570,13,12,20,15
571,13,12,30,34
572,13,12,32,41
573,13,12,19,25
574,13,12,15,31
575,13,12,41,47
576,13,12,19,31
577,13,12,28,22
578,13,12,24,49
579,13,12,24,30
580,13,12,20,43
581,13,12,41,32
582,13,12,16,47
583,13,12,24,11
584,13,12,41,48
585,13,12,12,30
586,13,12,32,25
587,13,12,16,27
588,13,12,32,12
589,13,12,22,14
590,13,12,15,18
591,13,12,13,23
592,13,12,21,11
593,13,12,15,44
594,13,12,32,26
595,13,12,39,11
596,13,12,17,49
597,13,12,23,17
598,13,12,40,27
599,13,12,31,27
600,13,12,18,14
601,13,12,49,31
602,13,12,11,25
603,13,12,30,44
604,13,12,14,13
605,13,12,10,31
606,13,12,12,15
607,13,12,42,43
608,13,12,11,13
609,13,12,46,25
610,13,12,39,41
611,13,12,33,30
612,13,12,22,44
613,13,12,34,36
614,13,12,34,26
615,13,12,40,19
616,13,12,22,19
617,13,12,13,36
618,13,12,38,48
619,13,12,46,30
620,13,12,12,38
621,13,12,49,32
622,13,12,15,33
623,13,12,11,11
624,13,12,26,26
625,13,12,35,34
626,13,12,25,24
627,13,12,11,18
